series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	44	-78.05111663	24.69546597	BHS	Bahamas	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	48	50.5490754	26.04407747	BHR	Bahrain	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	50	89.17660788	22.86961622	BGD	Bangladesh	1	PERCENT	Percentage							1.54	1.54	2016	1.54	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	51	44.93839317	40.29499741	ARM	Armenia	1	PERCENT	Percentage						4.33		4.33	2015	4.33	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	52	-59.5346489	13.13648273	BRB	Barbados	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	Percentage					0.1			0.1	2014	0.1	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage			6.47					6.47	2012	6.47	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage					4.78			4.78	2014	4.78	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage						2.25		2.25	2015	2.25	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage					2.11			2.11	2014	2.11	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage							3.46	3.46	2016	3.46	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage					3.71			3.71	2014	3.71	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage			3.75					3.75	2012	3.75	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage						5.48		5.48	2015	5.48	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage			8.23					8.23	2012	8.23	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage						1.71		1.71	2015	1.71	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage						1.92		1.92	2015	1.92	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage					-2.44			-2.44	2014	-2.44	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage					-3.1			-3.1	2014	-3.1	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage					0.2			0.2	2014	0.2	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage						0.05		0.05	2015	0.05	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage					1.45			1.45	2014	1.45	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage						2.8		2.8	2015	2.8	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage						2.73		2.73	2015	2.73	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage						2.68		2.68	2015	2.68	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage					3.9			3.9	2014	3.9	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage				-0.85				-0.85	2013	-0.85	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage					0.28			0.28	2014	0.28	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage					0.05			0.05	2014	0.05	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage							4.56	4.56	2016	4.56	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage		0.08							2011	0.08	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage		-0.29							2011	-0.29	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage					-9.95			-9.95	2014	-9.95	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage			5.75					5.75	2012	5.75	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage						-4.18		-4.18	2015	-4.18	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage					1.6			1.6	2014	1.6	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage					-1.91			-1.91	2014	-1.91	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage					3.41			3.41	2014	3.41	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage					-1.26			-1.26	2014	-1.26	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage			1.11					1.11	2012	1.11	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage					-0.23			-0.23	2014	-0.23	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage					-1.89			-1.89	2014	-1.89	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage						-0.11		-0.11	2015	-0.11	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage						0.59		0.59	2015	0.59	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage	5.66								2010	5.66	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage						-2.68		-2.68	2015	-2.68	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage			2.24					2.24	2012	2.24	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage					3.76			3.76	2014	3.76	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage					3.89			3.89	2014	3.89	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage					-0.28			-0.28	2014	-0.28	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage			-1.35					-1.35	2012	-1.35	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage					3.66			3.66	2014	3.66	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage					1.52			1.52	2014	1.52	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage			0.86					0.86	2012	0.86	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage					0.96			0.96	2014	0.96	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage					7.05			7.05	2014	7.05	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage						1.52		1.52	2015	1.52	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage					-2.21			-2.21	2014	-2.21	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage					-0.77			-0.77	2014	-0.77	World Bank	G
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage												
2018.Q2.G.01	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage												
