series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage	24.05	24.05	24.05	24.05	2015	24.05	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	18.16	22.21	21.93	22.71	2015	22.71	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	82.71	82.71	82.71	62.64	2015	62.64	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage	100	100	100	100	2015	100	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage		4.54	4.54	14.02	2015	14.02	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage	28.76	37.56	38.34	38.34	2015	38.34	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	5.73	10.93	12.13	13.33	2015	13.33	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage	44.13	42.59	41.04	40.22	2015	40.22	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage	10.78	14.91	15.65	16.38	2015	16.38	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage	1.57	1.57	23.28	23.28	2015	23.28	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage	0	0	46.4	46.4	2015	46.4	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage	1.88	4.01	6.68	7.46	2015	7.46	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage	11.53	11.22	10.92	25	2015	25	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage	9.96	9.96	9.96	9.96	2015	9.96	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage	15.07	14.47	14.47	16.23	2015	16.23	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage	21.28	22.34	23.14	23.94	2015	23.94	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage		35.33	35.53	36.96	2015	36.96	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage	31.87	31.87	31.87	31.87	2015	31.87	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage	19.26	19.26	19.26	19.26	2015	19.26	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage	35.88	35.88	35.88	35.88	2015	35.88	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage	1.3	2.29	3.53	4.78	2015	4.78	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage			43.66	43.66	2015	43.66	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage	0.93	0.93	0.93	5.35	2015	5.35	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage			12.3	12.3	2015	12.3	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	Percentage			22.22	25.47	2015	25.47	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	Percentage	21.14	21	20.02	23.2	2015	23.2	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	Percentage	1.91	1.94	1.95	1.95	2015	1.95	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	Percentage	21.4	21.9	21.14	21.14	2015	21.14	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	Percentage	0.51	0.64			2005	0.64	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	Percentage	18.18	48.86	77.27	77.27	2015	77.27	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	Percentage	2.23	13.32	25.45	37.98	2015	37.98	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	Percentage	1.99	2.02	2.16	2.17	2015	2.17	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	Percentage	12.92	12.92	12.92	12.92	2015	12.92	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	Percentage	0	0	100	100	2015	100	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	Percentage	11.82	11.82	11.82	11.82	2015	11.82	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	Percentage				9.93	2015	9.93	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	Percentage	0	0	0	0	2015	0	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	Percentage			0.31	0.31	2015	0.31	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	Percentage	19.45	18.95	18.52	18.08	2015	18.08	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	Percentage	8.79	13.97	16.62	18.42	2015	18.42	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	Percentage	44.26	46.72	49.18	49.18	2015	49.18	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	Percentage	3.68	3.68	6.14	7.98	2015	7.98	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	Percentage	20.49	20.49	20.49	20.49	2015	20.49	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	Percentage	43.56	45.82	56.91	58.35	2015	58.35	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	Percentage	10.63	13.26	13.55	13.81	2015	13.81	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	Percentage	19.07	19.15	19.31	14.34	2015	14.34	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	Percentage	0	0	0	0	2015	0	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	Percentage	10.25	10.25	10.25	10.25	2015	10.25	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	Percentage	5.7	5.7	5.7	5.7	2015	5.7	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	Percentage	12.67	17.26	18.84	19.02	2015	19.02	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	736	29.95650159	16.02643066	SDN	Sudan	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	PERCENT	Percentage	11.7	12.35	12.34	12.33	2015	12.33	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PERCENT	Percentage	7.75	7.75	7.75	7.75	2015	7.75	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	752	14.3775338	60.60103109	SWE	Sweden	1	PERCENT	Percentage	6.09	6.31	6.72	7.12	2015	7.12	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	756	8.223158	46.96617097	CHE	Switzerland	1	PERCENT	Percentage			4.63	4.63	2015	4.63	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PERCENT	Percentage	4.88	13.85	20.37		2010	20.37	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	PERCENT	Percentage	10.68	10.68	10.68	10.68	2015	10.68	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	764	101.0202951	15.13089239	THA	Thailand	1	PERCENT	Percentage	55.69	57.28	57.48	64.78	2015	64.78	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	768	0.97835765	8.532096072	TGO	Togo	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	PERCENT	Percentage				22.22	2015	22.22	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	PERCENT	Percentage	2.02	2.31	6.82	7.2	2015	7.2	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	792	35.42890329	38.9899684	TUR	Turkey	1	PERCENT	Percentage	4.63	4.99	5.14	5.28	2015	5.28	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	800	32.39100438	1.279557331	UGA	Uganda	1	PERCENT	Percentage	35.19	35.19	35.19	35.19	2015	35.19	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	PERCENT	Percentage			11.4	11.7	2015	11.7	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	Percentage	26.85	26.85	26.85	26.85	2015	26.85	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	Percentage			9.22		2010	9.22	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	Percentage	4.34	4.34	4.34	4.34	2015	4.34	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	Percentage	7.42	9.09	10.77	10.6	2015	10.6	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	Percentage	18.92	18.73	18.54	18.37	2015	18.37	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	Percentage			0.56	1.78	2015	1.78	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	Percentage	6.55	8.54	6.52	6.52	2015	6.52	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	Percentage			52.42	51.51	2015	51.51	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	Percentage	0	0	0	3.43	2015	3.43	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	Percentage								
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	Percentage	0	5.46	5.65	5.65	2015	5.65	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	PERCENT	Percentage	21.96	21.96	21.96	21.96	2015	21.96	Official country data submitted to FAO	C
