"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","243.7368011035156",2017.0,"243.7368011035156","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"184","Cook Islands","COK","-159.7711391","-21.22696458","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","23.5367607031250",2017.0,"23.5367607031250","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"191","Croatia","HRV","17.95874553","45.45172212","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","18.6030262890625",2017.0,"18.6030262890625","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Validated"
"192","Cuba","CUB","-79.54460144","22.10030366","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","7.9774691796875",2017.0,"7.9774691796875","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"196","Cyprus","CYP","33.22285964","35.05659437","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3.2644301074219",2017.0,"3.2644301074219","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"203","Czechia","CZE","15.33151382","49.73913871","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","21.2034553906250",2017.0,"21.2034553906250","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"204","Benin","BEN","2.339933594","9.65401646","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.5935418945313",2017.0,"0.5935418945313","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"208","Denmark","DNK","9.326571283","56.03829721","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"212","Dominica","DMA","-61.3493756","15.43391378","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.5116687109375",2017.0,"0.5116687109375","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","16.6292331054688",2017.0,"16.6292331054688","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"218","Ecuador","ECU","-78.37005241","-1.447785891","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","122.0854295898437",2017.0,"122.0854295898437","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"222","El Salvador","SLV","-88.86862995","13.73603564","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","11.5125459960938",2017.0,"11.5125459960938","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Validated"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","9.4697951757812",2017.0,"9.4697951757812","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"231","Ethiopia","ETH","39.63505296","8.631223181","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","552.3231004101563",2017.0,"552.3231004101563","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"232","Eritrea","ERI","38.11074289","16.12894644","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","61.3775741406250",2017.0,"61.3775741406250","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"233","Estonia","EST","25.84093481","58.68487172","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.0193439062500",2017.0,"1.0193439062500","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Remove data - No mountains"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.2548359765625",2017.0,"0.2548359765625","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.8668337304688",2017.0,"0.8668337304688","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.9573580078125",2017.0,"1.9573580078125","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"242","Fiji","FJI","177.9660884","-17.83301566","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"246","Finland","FIN","23.308447","61.91586738","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","7.0849312890625",2017.0,"7.0849312890625","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"248","Åland Islands","ALA","19.80945969","60.1544901","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"250","France","FRA","2.457288129","46.62660861","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","122.0168415625000",2017.0,"122.0168415625000","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Conditional validation (see disclaimer); Data refers to Metropolitan France "
"254","French Guiana","GUF","-53.23619089","3.922673437","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2.5343279296875",2017.0,"2.5343279296875","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"258","French Polynesia","PYF","-149.4052367","-17.67709294","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"260","French Southern Territories","ATF","69.64849091","-49.6068576","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","8.2625655859375",2017.0,"8.2625655859375","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"266","Gabon","GAB","11.78727747","-0.60687619","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","32.7603725000000",2017.0,"32.7603725000000","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"268","Georgia","GEO","43.3713615","42.04813028","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","53.8530427343750",2017.0,"53.8530427343750","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"270","Gambia","GMB","-15.39944785","13.45295927","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"275","State of Palestine","PSE","35.25694122","31.94347933","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3.2644301074219",2017.0,"3.2644301074219","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","West Bank; Pening validation"
"276","Germany","DEU","10.3806066","51.08862743","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","42.5576080859375",2017.0,"42.5576080859375","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Not for publication; significant differences with national data"
"288","Ghana","GHA","-1.205623522","7.964825185","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","7.4930966796875",2017.0,"7.4930966796875","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"292","Gibraltar","GIB","-5.347561686","36.13895036","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"296","Kiribati","KIR","-157.5643005","1.768837732","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"300","Greece","GRC","22.58307827","39.47301873","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","69.9412250781250",2017.0,"69.9412250781250","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"304","Greenland","GRL","-41.39371316","74.75625681","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1029.3564129687502",2017.0,"1029.3564129687502","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"308","Grenada","GRD","-61.68248568","12.11238395","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.2558343554688",2017.0,"0.2558343554688","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"312","Guadeloupe","GLP","-61.64762115","16.14416917","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.7675030664063",2017.0,"0.7675030664063","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"316","Guam","GUM","144.7029305","13.35485404","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"320","Guatemala","GTM","-91.2312746","15.00273719","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","50.1435336718750",2017.0,"50.1435336718750","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"324","Guinea","GIN","-11.28173419","11.00210343","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","63.6634190039063",2017.0,"63.6634190039063","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"328","Guyana","GUY","-58.97322037","4.788012784","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","26.8638760546875",2017.0,"26.8638760546875","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"332","Haiti","HTI","-72.33640958","18.40426539","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","12.3963966210938",2017.0,"12.3963966210938","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","",""
"340","Honduras","HND","-86.59974381","14.82243161","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","78.0294784179688",2017.0,"78.0294784179688","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
"344","China, Hong Kong Special Administrative Region","HKG","114.0266445","22.41749934","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.2584300781250",2017.0,"0.2584300781250","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","To be deleted"
"348","Hungary","HUN","19.41221519","47.1651448","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_TOTL","Mountain area (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","4.0773756250000",2017.0,"4.0773756250000","Estimated data","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation"
