series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	10	21.47585697	-80.40897662	ATA	Antarctica	1	HA_TH	Thousands of hectares	2010					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	10	21.47585697	-80.40897662	ATA	Antarctica	1	HA_TH	Thousands of hectares	2015					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	12	2.678164227	28.15940032	DZA	Algeria	1	HA_TH	Thousands of hectares	2000	1579	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	12	2.678164227	28.15940032	DZA	Algeria	1	HA_TH	Thousands of hectares	2005	1536	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	12	2.678164227	28.15940032	DZA	Algeria	1	HA_TH	Thousands of hectares	2010	1918	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	12	2.678164227	28.15940032	DZA	Algeria	1	HA_TH	Thousands of hectares	2015	1956	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	HA_TH	Thousands of hectares	2000	18.05	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	HA_TH	Thousands of hectares	2005	17.881	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	HA_TH	Thousands of hectares	2010	17.712	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	16	-170.7187269	-14.30587306	ASM	American Samoa	1	HA_TH	Thousands of hectares	2015	17.543	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	20	1.576257417	42.54548611	AND	Andorra	1	HA_TH	Thousands of hectares	2000	16	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	20	1.576257417	42.54548611	AND	Andorra	1	HA_TH	Thousands of hectares	2005	16	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	20	1.576257417	42.54548611	AND	Andorra	1	HA_TH	Thousands of hectares	2010	16	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	20	1.576257417	42.54548611	AND	Andorra	1	HA_TH	Thousands of hectares	2015	16	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	24	17.57817062	-12.33724746	AGO	Angola	1	HA_TH	Thousands of hectares	2000	59728	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	24	17.57817062	-12.33724746	AGO	Angola	1	HA_TH	Thousands of hectares	2005	59104	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	24	17.57817062	-12.33724746	AGO	Angola	1	HA_TH	Thousands of hectares	2010	58480	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	24	17.57817062	-12.33724746	AGO	Angola	1	HA_TH	Thousands of hectares	2015	57856	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	HA_TH	Thousands of hectares	2000	10	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	HA_TH	Thousands of hectares	2005	9.8	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	HA_TH	Thousands of hectares	2010	9.8	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	HA_TH	Thousands of hectares	2015	9.8	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	HA_TH	Thousands of hectares	2000	871.8	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	HA_TH	Thousands of hectares	2005	877.2	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	HA_TH	Thousands of hectares	2010	1008.3	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	31	50.01064725	40.39229544	AZE	Azerbaijan	1	HA_TH	Thousands of hectares	2015	1139.4	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	32	-65.14563274	-35.19446255	ARG	Argentina	1	HA_TH	Thousands of hectares	2000	31860	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	32	-65.14563274	-35.19446255	ARG	Argentina	1	HA_TH	Thousands of hectares	2005	30186	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	32	-65.14563274	-35.19446255	ARG	Argentina	1	HA_TH	Thousands of hectares	2010	28596	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	32	-65.14563274	-35.19446255	ARG	Argentina	1	HA_TH	Thousands of hectares	2015	27112	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	36	134.3499412	-25.57717202	AUS	Australia	1	HA_TH	Thousands of hectares	2000	128841	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	36	134.3499412	-25.57717202	AUS	Australia	1	HA_TH	Thousands of hectares	2005	127641	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	36	134.3499412	-25.57717202	AUS	Australia	1	HA_TH	Thousands of hectares	2010	123211	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	36	134.3499412	-25.57717202	AUS	Australia	1	HA_TH	Thousands of hectares	2015	124751	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	40	14.14172472	47.58704857	AUT	Austria	1	HA_TH	Thousands of hectares	2000	3838	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	40	14.14172472	47.58704857	AUT	Austria	1	HA_TH	Thousands of hectares	2005	3851	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	40	14.14172472	47.58704857	AUT	Austria	1	HA_TH	Thousands of hectares	2010	3860	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	40	14.14172472	47.58704857	AUT	Austria	1	HA_TH	Thousands of hectares	2015	3869	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	44	-78.05111663	24.69546597	BHS	Bahamas	1	HA_TH	Thousands of hectares	2000	515	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	44	-78.05111663	24.69546597	BHS	Bahamas	1	HA_TH	Thousands of hectares	2005	515	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	44	-78.05111663	24.69546597	BHS	Bahamas	1	HA_TH	Thousands of hectares	2010	515	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	44	-78.05111663	24.69546597	BHS	Bahamas	1	HA_TH	Thousands of hectares	2015	515	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	48	50.5490754	26.04407747	BHR	Bahrain	1	HA_TH	Thousands of hectares	2000	0.371	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	48	50.5490754	26.04407747	BHR	Bahrain	1	HA_TH	Thousands of hectares	2005	0.448	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	48	50.5490754	26.04407747	BHR	Bahrain	1	HA_TH	Thousands of hectares	2010	0.526	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	48	50.5490754	26.04407747	BHR	Bahrain	1	HA_TH	Thousands of hectares	2015	0.604	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	50	89.17660788	22.86961622	BGD	Bangladesh	1	HA_TH	Thousands of hectares	2000	1468	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	50	89.17660788	22.86961622	BGD	Bangladesh	1	HA_TH	Thousands of hectares	2005	1455	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	50	89.17660788	22.86961622	BGD	Bangladesh	1	HA_TH	Thousands of hectares	2010	1442	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	50	89.17660788	22.86961622	BGD	Bangladesh	1	HA_TH	Thousands of hectares	2015	1429	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	51	44.93839317	40.29499741	ARM	Armenia	1	HA_TH	Thousands of hectares	2000	333	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	51	44.93839317	40.29499741	ARM	Armenia	1	HA_TH	Thousands of hectares	2005	332	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	51	44.93839317	40.29499741	ARM	Armenia	1	HA_TH	Thousands of hectares	2010	331	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	51	44.93839317	40.29499741	ARM	Armenia	1	HA_TH	Thousands of hectares	2015	332	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	52	-59.5346489	13.13648273	BRB	Barbados	1	HA_TH	Thousands of hectares	2000	6.3	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	52	-59.5346489	13.13648273	BRB	Barbados	1	HA_TH	Thousands of hectares	2005	6.3	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	52	-59.5346489	13.13648273	BRB	Barbados	1	HA_TH	Thousands of hectares	2010	6.3	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	52	-59.5346489	13.13648273	BRB	Barbados	1	HA_TH	Thousands of hectares	2015	6.3	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	56	4.660976456	50.64104975	BEL	Belgium	1	HA_TH	Thousands of hectares	2000	667.3	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	56	4.660976456	50.64104975	BEL	Belgium	1	HA_TH	Thousands of hectares	2005	674.2	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	56	4.660976456	50.64104975	BEL	Belgium	1	HA_TH	Thousands of hectares	2010	681.2	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	56	4.660976456	50.64104975	BEL	Belgium	1	HA_TH	Thousands of hectares	2015	683.4	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	60	-64.78155012	32.27881922	BMU	Bermuda	1	HA_TH	Thousands of hectares	2000	1	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	60	-64.78155012	32.27881922	BMU	Bermuda	1	HA_TH	Thousands of hectares	2005	1	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	60	-64.78155012	32.27881922	BMU	Bermuda	1	HA_TH	Thousands of hectares	2010	1	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	60	-64.78155012	32.27881922	BMU	Bermuda	1	HA_TH	Thousands of hectares	2015	1	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	64	90.45098484	27.39598568	BTN	Bhutan	1	HA_TH	Thousands of hectares	2000	2606.002	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	64	90.45098484	27.39598568	BTN	Bhutan	1	HA_TH	Thousands of hectares	2005	2655.647	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	64	90.45098484	27.39598568	BTN	Bhutan	1	HA_TH	Thousands of hectares	2010	2705.291	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	64	90.45098484	27.39598568	BTN	Bhutan	1	HA_TH	Thousands of hectares	2015	2754.935	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	HA_TH	Thousands of hectares	2000	60091	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	HA_TH	Thousands of hectares	2005	58734	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	HA_TH	Thousands of hectares	2010	56209	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	HA_TH	Thousands of hectares	2015	54764	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	HA_TH	Thousands of hectares	2000	2185	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	HA_TH	Thousands of hectares	2005	2185	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	HA_TH	Thousands of hectares	2010	2185	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	HA_TH	Thousands of hectares	2015	2185	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	72	23.81380223	-22.18810073	BWA	Botswana	1	HA_TH	Thousands of hectares	2000	12535	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	72	23.81380223	-22.18810073	BWA	Botswana	1	HA_TH	Thousands of hectares	2005	11943	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	72	23.81380223	-22.18810073	BWA	Botswana	1	HA_TH	Thousands of hectares	2010	11351	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	72	23.81380223	-22.18810073	BWA	Botswana	1	HA_TH	Thousands of hectares	2015	10840	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	HA_TH	Thousands of hectares	2000					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	HA_TH	Thousands of hectares	2005					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	HA_TH	Thousands of hectares	2010					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	HA_TH	Thousands of hectares	2015					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	76	-53.08432878	-10.77668561	BRA	Brazil	1	HA_TH	Thousands of hectares	2000	521274	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	76	-53.08432878	-10.77668561	BRA	Brazil	1	HA_TH	Thousands of hectares	2005	506734	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	76	-53.08432878	-10.77668561	BRA	Brazil	1	HA_TH	Thousands of hectares	2010	498458	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	76	-53.08432878	-10.77668561	BRA	Brazil	1	HA_TH	Thousands of hectares	2015	493538	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	2000	1459.301	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	2005	1416.53	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	2010	1391.391	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	2015	1366.3	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares	2000					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares	2005					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares	2010					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares	2015					
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	2000	2268	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	2005	2241	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	2010	2213	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	2015	2185	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	2000	3.67	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	2005	3.66	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	2010	3.64	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	2015	3.62	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	2000	397	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	2005	389	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	2010	380	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	2015	380	Float		FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	2000	3375	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	2005	3651	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	2010	3737	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	2015	3823	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	2000	34868	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	2005	33321	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	2010	31773	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	2015	29041	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	2000	198	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	2005	181	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	2010	253	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	2015	276	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	2000	8273	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	2005	8436	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	2010	8534	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	2015	8633.5	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	116	104.922836	12.71163737	KHM	Cambodia	1	HA_TH	Thousands of hectares	2000	11546	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	116	104.922836	12.71163737	KHM	Cambodia	1	HA_TH	Thousands of hectares	2005	10731	Float		Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	116	104.922836	12.71163737	KHM	Cambodia	1	HA_TH	Thousands of hectares	2010	10094	Float		Official country data submitted to FAO	C
