series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage	50	50	52.94118	52.94118	55.55556	55.55556	55.55556	55.55556	50	50	50	59.25926	59.25926	59.25926	59.25926	62.96296	60.71429	58.06452	59.375	59.375	56.25	61.76471	58.82353	58.82353	58.82353	57.14286	57.14286	65.71429	65.71429	60.907566	2018	65.71429	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	4.7619	0	3.80952	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	100	100	100	66.66667	84.61538	84.61538	84.61538	84.61538	92.30769	84.61538	50	51.42857	48.57143	51.35135	56.41026	54.54545	56.52174	60	36.26374	35.16484	36.26374	35.86957	38.70968	37.63441	37.63441	37.63441	37.63441	37.63441	37.63441	37.63441	2018	37.63441	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage	33.33333	33.33333	50	60	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	2018	33.33333	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45045	0.44843	0.44843	0.44843	0.44843	0.44843	0.44843	0.44843	0.44843	0.44843	0	0.358744	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage	14.28571	14.28571	14.28571	14.28571	14.28571	12.5	12.5	2.32558	2.32558	2.32558	2.32558	2.32558	1.75439	1.75439	1.75439	1.72414	1.69492	1.66667	0.7874	0.77519	0.74074	2.08333	2.04082	2.68456	2.66667	2.58065	3.18471	3.18471	3.18471	2.96029	2018	3.18471	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	20	20	33.33333	28.57143	33.33333	33.33333	33.33333	40	53.84615	53.84615	53.84615	53.84615	53.84615	57.14286	60	53.33333	53.33333	56.25	31.25	32.35294	32.35294	42.10526	39.47368	39.47368	39.47368	39.47368	39.47368	42.10526	39.47368	39.999996	2018	39.47368	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	46.07843	48.11321	50	50	56.8	57.25806	56.45161	56.69291	58.33333	54.41176	59.12409	62.33766	60.60606	60.23392	60.23392	58.88889	58.24176	58.91892	56.15764	55.44554	51.77665	54.63415	58.92857	61.47541	62.85714	62.85714	62.85714	62.85714	62.04082	62.693876	2018	62.04082	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage	0	20.58824	20.58824	20	20	20.51282	20.51282	17.94872	17.94872	16.27907	15.55556	17.77778	17.77778	17.77778	17.77778	17.77778	19.56522	21.73913	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	0	15	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage	50	66.66667	40	40	40	40	40	40	40	20	20	16.66667	0	0	0	0	0	0	4	4	4	14.28571	28.125	27.27273	43.18182	45.65217	45.65217	45.65217	43.47826	44.723318	2018	43.47826	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	33.33333	33.33333	33.33333	33.33333	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	33.33333	33.33333	40	40	20	20	20	11.11111	11.11111	11.11111	11.11111	11.11111	81.81818	81.81818	81.81818	81.81818	81.81818	81.81818	81.81818	2018	81.81818	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	0	0	0	14.28571	50	45.45455	45.45455	45.45455	45.45455	45.45455	45.45455	50	50	38.46154	38.46154	30.76923	30.76923	30.76923	20	20	20	20	15	15	0	0	35	35	35	21	2018	35	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage																								99.12281	99.12281	99.12281	99.12281	99.12281	99.12281	99.12281	2018	99.12281	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	0	0	0	0	0	0	10	10	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	7.69231	7.69231	21.05263	21.05263	31.81818	31.81818	31.81818	31.81818	31.81818	31.81818	31.81818	33.33333	16.66667	29.090908	2018	16.66667	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage				100	100	100	100	100	100	100	100	100	100	100	0	0	0	0	0	20	20	20	20	20	20	20	20	20	20	20	2018	20	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111	11.11111	11.11111	11.11111	8.33333	8.33333	8.10811	8.10811	8.10811	8.198198	2018	8.10811	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	Percentage	100	20	16.66667	11.11111	11.11111	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	2.7027	2.7027	2.7027	2.7027	2.7027	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	Percentage																			25	40	66.66667	72.72727	66.66667	66.66667	66.66667	66.66667	66.66667	69.23077	69.23077	67.69231	2018	69.23077	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	50	2018	50	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	Percentage	77.77778	77.77778	77.77778	77.77778	91.66667	91.66667	91.66667	84.61538	85.71429	85.71429	88.23529	91.42857	91.5493	92.95775	93.05556	93.05556	93.05556	89.15663	85.86957	85.86957	85.86957	83.87097	80.80808	81	85.71429	85.71429	86.66667	86.91589	86.11111	86.22445	2018	86.11111	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	Percentage				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	Percentage													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.04348	13.04348	12.5	7.717392	2018	12.5	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	Percentage					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	Percentage	73.68421	73.68421	73.68421	70	50	50	51.06383	50	51.02041	51.02041	53.06122	53.06122	74.28571	75	75	58.33333	55.55556	55.55556	56.75676	54.05405	81.08108	86.04651	83.72093	84	84	84	82	84	84	83.6	2018	84	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	Percentage																			0	0	0	0	0	0	0	0	20	20	20	12	2018	20	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_NRK_LBRED	Proportion of local breeds classified as being at risk (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	Percentage														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66667	3.333334	2018	16.66667	DAD-IS 2018 http://www.fao.org/dad-is/	C
