series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	470	14.44617519	35.89194275	MLT	Malta	1	NUMBER	Number	4	3	12	7	6	4		7.25	2015	4	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	474	-60.91544135	14.56086108	MTQ	Martinique	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	478	-10.33187259	20.26089546	MRT	Mauritania	1	NUMBER	Number	392					416		416	2015	416	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	480	57.568022	-20.28581998	MUS	Mauritius	1	NUMBER	Number	33	34	29	35	19	21	23	25.4	2016	23	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	484	-102.5148166	23.93378032	MEX	Mexico	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	492	7.424214814	43.73532918	MCO	Monaco	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	496	103.0728057	46.83892054	MNG	Mongolia	1	NUMBER	Number	239	266	199	205	213	184	171	194.4	2016	171	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	NUMBER	Number	267	304	229	169	130			176	2014	130	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	499	19.25214024	42.78717043	MNE	Montenegro	1	NUMBER	Number	15	21	17	10	20	17	28	18.4	2016	28	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	500	-62.19261223	16.73558313	MSR	Montserrat	1	NUMBER	Number			1					1	2012	1	World Health Organization	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	504	-6.281942841	31.8440131	MAR	Morocco	1	NUMBER	Number	451	441	383	429	355	431		399.5	2015	431	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	NUMBER	Number	875	849							2011	849	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	512	57.87743482	21.98805614	OMN	Oman	1	NUMBER	Number	48	34	39	97	26			54	2014	26	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	516	17.21907885	-22.13817068	NAM	Namibia	1	NUMBER	Number	314	308	388					388	2012	388	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	520	166.92313	-0.528742623	NRU	Nauru	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	524	83.94678863	28.25866332	NPL	Nepal	1	NUMBER	Number	813	679	642	606	558			602	2014	558	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	528	5.331480568	51.86728884	NLD	Netherlands	1	NUMBER	Number	144	143	145	125	123	104		124.25	2015	104	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	531	-68.95033464	12.15058042	CUW	Curaçao	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	533	-69.97050586	12.50878756	ABW	Aruba	1	NUMBER	Number	4	2	4	6	2			4	2014	2	World Health Organization	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	NUMBER	Number	5					6		6	2015	6	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	554	170.4755673	-43.98721568	NZL	New Zealand	1	NUMBER	Number	43	39	41	46	45			44	2014	45	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	NUMBER	Number	785	738	673	594	525	524		579	2015	524	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	562	9.400167877	17.42143036	NER	Niger	1	NUMBER	Number		831	788					788	2012	788	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	566	8.097363256	9.585789025	NGA	Nigeria	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	570	-169.8601693	-19.05000475	NIU	Niue	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	578	11.47846389	61.34311134	NOR	Norway	1	NUMBER	Number	29	111	27	46	29	24	27	30.6	2016	27	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	NUMBER	Number	5					5		5	2015	5	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	585	134.5733878	7.502307591	PLW	Palau	1	NUMBER	Number			1					1	2012	1	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	586	68.80479684	29.36491634	PAK	Pakistan	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	591	-81.26616623	8.450965746	PAN	Panama	1	NUMBER	Number	717	720	637	663	605			635	2014	605	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	NUMBER	Number	741	657	649	604	578	617		612	2015	617	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	604	-71.82093277	-13.58939705	PER	Peru	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	608	120.8601418	14.16591706	PHL	Philippines	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	616	19.40660158	52.1226733	POL	Poland	1	NUMBER	Number	436	449	377	298	283	286	261	301	2016	261	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	620	-7.961599811	39.68509315	PRT	Portugal	1	NUMBER	Number	124	114	122	144	92	100		114.5	2015	100	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	NUMBER	Number	163					169		169	2015	169	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	NUMBER	Number	39					49		49	2015	49	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	NUMBER	Number				902	700	619	679	725	2016	679	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	634	51.19152467	25.28355379	QAT	Qatar	1	NUMBER	Number	4	4	7	9	9			8.33333333333333	2014	9	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	638	55.53171398	-21.13183266	REU	Réunion	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	642	24.98481009	45.83893563	ROU	Romania	1	NUMBER	Number	404	335	378	336	298	291		325.75	2015	291	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	643	99.01404926	61.61899849	RUS	Russian Federation	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	646	29.92310194	-1.999842114	RWA	Rwanda	1	NUMBER	Number	291		256	359	428	293		334	2015	293	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	NUMBER	Number	21	34	18					18	2012	18	Organzation of American States	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	660	-63.05651612	18.21525315	AIA	Anguilla	1	NUMBER	Number			5	1	4			3.33333333333333	2014	4	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	NUMBER	Number	44	46	39	33	34			35.3333333333333	2014	34	Organzation of American States	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	NUMBER	Number	25	21	28				40	34	2016	40	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	674	12.46329038	43.93841766	SMR	San Marino	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	NUMBER	Number	6	6							2011	6	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	NUMBER	Number						472		472	2015	472	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	686	-14.46636926	14.35920905	SEN	Senegal	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	688	20.805876	44.03145697	SRB	Serbia	1	NUMBER	Number	130	135	111	142	120	104	123	120	2016	123	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	690	55.46561591	-4.678053059	SYC	Seychelles	1	NUMBER	Number	9	16	4	18	16	7	12	11.4	2016	12	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	NUMBER	Number	163	187	113			124		118.5	2015	124	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	702	103.8107883	1.361009155	SGP	Singapore	1	NUMBER	Number	19	16	11	17	14	14		14	2015	14	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	703	19.48495604	48.70741446	SVK	Slovakia	1	NUMBER	Number	82	88	63	71	69	44	57	60.8	2016	57	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	704	105.802499	10.09643079	VNM	Viet Nam	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	705	14.82209486	46.11958061	SVN	Slovenia	1	NUMBER	Number	15	16	14	12	17	20	10	14.6	2016	10	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	706	46.20367477	4.406485729	SOM	Somalia	1	NUMBER	Number	636					599		599	2015	599	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	710	24.67184355	-29.99957544	ZAF	South Africa	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	NUMBER	Number	711		981					981	2012	981	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	724	-3.554078296	40.39211472	ESP	Spain	1	NUMBER	Number	401	385	364	302	323	302	294	317	2016	294	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	736	29.95650159	16.02643066	SDN	Sudan	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	NUMBER	Number	208								2010	208	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	752	14.3775338	60.60103109	SWE	Sweden	1	NUMBER	Number	91	81	68	87	87	112	106	92	2016	106	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	756	8.223158	46.96617097	CHE	Switzerland	1	NUMBER	Number	52	46	45	57	41	57	45	49	2016	45	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	NUMBER	Number	463								2010	463	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	NUMBER	Number	181	126							2011	126	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	764	101.0202951	15.13089239	THA	Thailand	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	768	0.97835765	8.532096072	TGO	Togo	1	NUMBER	Number	625					668		668	2015	668	World Health Organization	M
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	NUMBER	Number	1	2	1					1	2012	1	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	NUMBER	Number	473	352	380	408	405	420		403.25	2015	420	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	NUMBER	Number	67	51	69	57	61	60		61.75	2015	60	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	NUMBER	Number	286		332					332	2012	332	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	792	35.42890329	38.9899684	TUR	Turkey	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	NUMBER	Number				4	2			3	2014	2	Pan American Health Organization	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	NUMBER	Number	1	1	2					2	2012	2	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	800	32.39100438	1.279557331	UGA	Uganda	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	804	31.40270802	49.00735945	UKR	Ukraine	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	NUMBER	Number	43	30	29	22	33			28	2014	33	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	818	29.77468534	26.57438204	EGY	Egypt	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	NUMBER	Number	756	641	627	603	590	649	791	652	2016	791	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	831	-2.200712402	49.71561166	GGY	Guernsey	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	832	-2.136773508	49.22353354	JEY	Jersey	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	NUMBER	Number		1	2	2	3	1		2	2015	1	National Police	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	840	-99.13830311	39.5277871	USA	United States of America	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	NUMBER	Number	56	45	52					52	2012	52	World Health Organization	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	NUMBER	Number	93	82	84	122	138	67		102.75	2015	67	National Statistical Office	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	858	-56.01387025	-32.8002838	URY	Uruguay	1	NUMBER	Number	205	199	267	260	268	293	265	270.6	2016	265	United Nations Survey on Crime Trends and Operations of Criminal Justice System	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	882	-172.4430749	-13.61541469	WSM	Samoa	1	NUMBER	Number	16			6				6	2013	6	Global Status Report on Violence Prevention	C
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	887	45.22389143	15.22242099	YEM	Yemen	1	NUMBER	Number												
2018.Q2.G.01	VC_IHR_PSRCN	Number of victims of intentional homicide (number)	894	27.850329	-14.59701056	ZMB	Zambia	1	NUMBER	Number	814	863	885	867	825	853		857.5	2015	853	World Health Organization	C
