series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	178	15.22052612	-0.840544119	COG	Congo	1	TONNES_M	millions of tonnes	5939	5916	5900	5880	2015	5880	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	TONNES_M	millions of tonnes	34380	34039	33699	33359	2015	33359	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	TONNES_M	millions of tonnes	372	390	408	369.5	2015	369.5	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	191	17.95874553	45.45172212	HRV	Croatia	1	TONNES_M	millions of tonnes	360.95	386.78	408.11	416.65	2015	416.65	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	192	-79.54460144	22.10030366	CUB	Cuba	1	TONNES_M	millions of tonnes	492.8	565.9	481.7	513.1	2015	513.1	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	196	33.22285964	35.05659437	CYP	Cyprus	1	TONNES_M	millions of tonnes	4.139	4.376	5.178	5.805	2015	5.805	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	203	15.33151382	49.73913871	CZE	Czechia	1	TONNES_M	millions of tonnes	580.1	610.3	626.5	656.9	2015	656.9	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	204	2.339933594	9.65401646	BEN	Benin	1	TONNES_M	millions of tonnes	499.8	475.2	450.5	425.8	2015	425.8	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	208	9.326571283	56.03829721	DNK	Denmark	1	TONNES_M	millions of tonnes	63	63	64	68	2015	68	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	212	-61.3493756	15.43391378	DMA	Dominica	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	TONNES_M	millions of tonnes	182.5	202.8	223.2	243.6	2015	243.6	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	TONNES_M	millions of tonnes	2602.719	2529.198	2455.677	2382.156	2015	2382.156	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	222	-88.86862995	13.73603564	SLV	El Salvador	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	TONNES_M	millions of tonnes	372.9	360.4	347.9	335.4	2015	335.4	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	231	39.63505296	8.631223181	ETH	Ethiopia	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	232	38.11074289	16.12894644	ERI	Eritrea	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	233	25.84093481	58.68487172	EST	Estonia	1	TONNES_M	millions of tonnes	256.21	253.97	264.16	267.3	2015	267.3	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	TONNES_M	millions of tonnes	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	TONNES_M	millions of tonnes	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	242	177.9660884	-17.83301566	FJI	Fiji	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	246	23.308447	61.91586738	FIN	Finland	1	TONNES_M	millions of tonnes	1093	1137.5	1193	1193	2015	1193	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	248	19.80945969	60.1544901	ALA	Åland Islands	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	250	2.457288129	46.62660861	FRA	France	1	TONNES_M	millions of tonnes	1717	1910	2039	2224	2015	2224	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	254	-53.23619089	3.922673437	GUF	French Guiana	1	TONNES_M	millions of tonnes	2864	2859	2848	2846	2015	2846	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	262	42.18274707	11.56004161	DJI	Djibouti	1	TONNES_M	millions of tonnes	0.34	0.34	0.34	0.34	2015	0.34	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	266	11.78727747	-0.60687619	GAB	Gabon	1	TONNES_M	millions of tonnes	4912	4912	4912	5135	2015	5135	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	268	43.3713615	42.04813028	GEO	Georgia	1	TONNES_M	millions of tonnes	321.53	329.18	336.8	336.8	2015	336.8	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	270	-15.39944785	13.45295927	GMB	Gambia	1	TONNES_M	millions of tonnes	52.03	53.09	54.15	54.94	2015	54.94	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	275	35.25694122	31.94347933	PSE	State of Palestine	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	276	10.3806066	51.08862743	DEU	Germany	1	TONNES_M	millions of tonnes	1801	1877	1938	2053	2015	2053	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	288	-1.205623522	7.964825185	GHA	Ghana	1	TONNES_M	millions of tonnes	1269.2	1182.1	1192	1171	2015	1171	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	TONNES_M	millions of tonnes	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	296	-157.5643005	1.768837732	KIR	Kiribati	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	300	22.58307827	39.47301873	GRC	Greece	1	TONNES_M	millions of tonnes	122	127	132	137	2015	137	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	304	-41.39371316	74.75625681	GRL	Greenland	1	TONNES_M	millions of tonnes	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	308	-61.68248568	12.11238395	GRD	Grenada	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	TONNES_M	millions of tonnes	22.5	22.1	21.7	21.7	2015	21.7	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	316	144.7029305	13.35485404	GUM	Guam	1	TONNES_M	millions of tonnes	2.8	2.8	2.8	2.8	2015	2.8	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	320	-91.2312746	15.00273719	GTM	Guatemala	1	TONNES_M	millions of tonnes	522	488	454	439	2015	439	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	324	-11.28173419	11.00210343	GIN	Guinea	1	TONNES_M	millions of tonnes	1053	1026	998	970	2015	970	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	328	-58.97322037	4.788012784	GUY	Guyana	1	TONNES_M	millions of tonnes	7846	7836	7824	7800	2015	7800	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	332	-72.33640958	18.40426539	HTI	Haiti	1	TONNES_M	millions of tonnes	10.46	10.08	9.7	9.32	2015	9.32	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	336	12.45315803	41.90343751	VAT	Holy See	1	TONNES_M	millions of tonnes	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	340	-86.59974381	14.82243161	HND	Honduras	1	TONNES_M	millions of tonnes	697	632	566	500	2015	500	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	348	19.41221519	47.1651448	HUN	Hungary	1	TONNES_M	millions of tonnes	177	185	194	204	2015	204	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	352	-19.02116966	64.79134763	ISL	Iceland	1	TONNES_M	millions of tonnes	0.35	0.46	0.63	1	2015	1	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	356	79.3608464	22.34642074	IND	India	1	TONNES_M	millions of tonnes	2796	3076	3291	3100	2015	3100	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	360	113.9174	-0.994582204	IDN	Indonesia	1	TONNES_M	millions of tonnes	24287	22875	20826	18777	2015	18777	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	TONNES_M	millions of tonnes	414	422	429	275.64	2015	275.64	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	368	43.76606267	33.05013795	IRQ	Iraq	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	372	-7.121425272	53.25274054	IRL	Ireland	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	376	34.62277992	31.06164552	ISR	Israel	1	TONNES_M	millions of tonnes	7.3	7.4	7.5	7.69	2015	7.69	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	380	12.57022427	42.79917282	ITA	Italy	1	TONNES_M	millions of tonnes	797	874	951	1028	2015	1028	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	TONNES_M	millions of tonnes	3620	3649	3641	3633	2015	3633	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	388	-77.31068409	18.15616857	JAM	Jamaica	1	TONNES_M	millions of tonnes	79.26	78.87	78.54	78.21	2015	78.21	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	392	139.2716103	36.6554539	JPN	Japan	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	TONNES_M	millions of tonnes	210.64	210.93	210.93	210.93	2015	210.93	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	400	37.13024774	30.65365973	JOR	Jordan	1	TONNES_M	millions of tonnes	3.51	3.51	3.51	3.51	2015	3.51	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	404	37.86096816	0.534797278	KEN	Kenya	1	TONNES_M	millions of tonnes	830	943	1015	1086	2015	1086	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	TONNES_M	millions of tonnes	322	295	266	236	2015	236	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	TONNES_M	millions of tonnes	371	462	564	649	2015	649	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	414	47.49305029	29.53949468	KWT	Kuwait	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	TONNES_M	millions of tonnes	50.2	55.2	27.8	27.8	2015	27.8	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	TONNES_M	millions of tonnes	2003	1964	1925	1886	2015	1886	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	422	35.89391711	33.92152458	LBN	Lebanon	1	TONNES_M	millions of tonnes								
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	426	28.25362195	-29.58041814	LSO	Lesotho	1	TONNES_M	millions of tonnes	3.8	3.9	3.98	4.4	2015	4.4	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest (tonnes)	428	26.42461876	56.64196636	LVA	Latvia	1	TONNES_M	millions of tonnes	349.1	362.1	399.1	432.3	2015	432.3	FAO, Global Forest Resources Assessment	C
