series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	36	134.3499412	-25.57717202	AUS	Australia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	40	14.14172472	47.58704857	AUT	Austria	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	44	-78.05111663	24.69546597	BHS	Bahamas	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	48	50.5490754	26.04407747	BHR	Bahrain	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	50	89.17660788	22.86961622	BGD	Bangladesh	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	51	44.93839317	40.29499741	ARM	Armenia	1	CU_USD_M	millions of current United States dollars													7.088637	7.088637	2017	7.088637	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	52	-59.5346489	13.13648273	BRB	Barbados	1	CU_USD_M	millions of current United States dollars	0	0	0	0.043853	0.020694	0.007244	0.049926	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	56	4.660976456	50.64104975	BEL	Belgium	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	60	-64.78155012	32.27881922	BMU	Bermuda	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	64	90.45098484	27.39598568	BTN	Bhutan	1	CU_USD_M	millions of current United States dollars					0.062486	0	0.001753	0	0	0.031056	0.200368	0	0.293785	0.1050418	2017	0.293785	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	CU_USD_M	millions of current United States dollars	26.759956	11.290868	58.423783	31.825377	44.893318	869.547185	475.975745	40.553021	25.471806					25.471806	2013	25.471806	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	72	23.81380223	-22.18810073	BWA	Botswana	1	CU_USD_M	millions of current United States dollars									0	0	0	0	0.08132	0.016264	2017	0.08132	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	76	-53.08432878	-10.77668561	BRA	Brazil	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	84	-88.70199554	17.19965901	BLZ	Belize	1	CU_USD_M	millions of current United States dollars	0		0	1155.020508	0	0.743187	0								2011	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CU_USD_M	millions of current United States dollars		0	0	0	0	0	0	0	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CU_USD_M	millions of current United States dollars	0.068276	0.004442	0.00895	29.176758	0.045716	0.149969	0.038201	4.791039	0.184274	0.252229	6.08076	8.527247	251.342025	53.277307	2017	251.342025	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CU_USD_M	millions of current United States dollars	6.305467	41.818514	84.327817	69.60035	3700.376227	99.595382	654.818041	114.930651	398.783903	65.391701	73.635162	98.938401	52.995798	137.948993	2017	52.995798	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CU_USD_M	millions of current United States dollars		0		0	0					0.043474	0		0	0.0144913333333333	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	5.029852	70.98796	2.695119	0	0	1.036231	0.006875	0.747645	2017	0.006875	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CU_USD_M	millions of current United States dollars	40.931999	27.159725	21.39929	5549.729463	243.940505	32.372651	87.023725	124.733592	124.975594	101.050139			0	75.341911	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CU_USD_M	millions of current United States dollars	110.889303	26.625379	249.535158	282.572724	41.479586	382.419896	643.522954	228.279018	3701.952773	205.962235	186.884225	0.791028	15.689942	822.2560406	2017	15.689942	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0		0	0	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CU_USD_M	millions of current United States dollars	0		0		0	0									2010	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CU_USD_M	millions of current United States dollars	0	0	0.00151	2.116122	0	0	0.341409	0.003691	0.000535	4.885975	0	2.896984	0.531328	1.6629644	2017	0.531328	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CU_USD_M	millions of current United States dollars												0	276.541435	138.2707175	2017	276.541435	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	0	0	0	0	0	0	2.591617	0.5183234	2017	2.591617	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CU_USD_M	millions of current United States dollars			15.213785		0	0	0	0	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CU_USD_M	millions of current United States dollars	3.505022	6.648951	15.779545	18.049404	3.890866	0.560888	1061.642033	14.028998	9.427497	0.329888	2.370479	454.171757	25.282495	98.3164232	2017	25.282495	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CU_USD_M	millions of current United States dollars	2.410357	3.396143	13.511328	0.620326	41.145471	6.757759	3.496362	0.67787	1.59327	0.324539	12.882203			4.93333733333333	2015	12.882203	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CU_USD_M	millions of current United States dollars						0		0	0	0	0	0.13427	0.339033	0.0946606	2017	0.339033	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CU_USD_M	millions of current United States dollars	79.06449	472.657336	100.478656	506.285625	5.288004	43.259006	0	1.120059	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	0	19.941263	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	250	2.457288129	46.62660861	FRA	France	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	254	-53.23619089	3.922673437	GUF	French Guiana	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	CU_USD_M	millions of current United States dollars			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	262	42.18274707	11.56004161	DJI	Djibouti	1	CU_USD_M	millions of current United States dollars	0.014744	0.207396	0.0446	0.081056	0	0.052107	0.065015	0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	266	11.78727747	-0.60687619	GAB	Gabon	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	268	43.3713615	42.04813028	GEO	Georgia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	270	-15.39944785	13.45295927	GMB	Gambia	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	275	35.25694122	31.94347933	PSE	State of Palestine	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	276	10.3806066	51.08862743	DEU	Germany	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	288	-1.205623522	7.964825185	GHA	Ghana	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	296	-157.5643005	1.768837732	KIR	Kiribati	1	CU_USD_M	millions of current United States dollars				0						0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	300	22.58307827	39.47301873	GRC	Greece	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	304	-41.39371316	74.75625681	GRL	Greenland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	308	-61.68248568	12.11238395	GRD	Grenada	1	CU_USD_M	millions of current United States dollars	0		0	0	0	0	0	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	316	144.7029305	13.35485404	GUM	Guam	1	CU_USD_M	millions of current United States dollars											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	CU_USD_M	millions of current United States dollars	26.804426	0.493252	0.08364	3.217711	3.478988	14.83628	8.035662	17.571914	2.008794				38.30433	20.156562	2017	38.30433	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	CU_USD_M	millions of current United States dollars										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	CU_USD_M	millions of current United States dollars	25.709707	22.525697	10.823718	0.056216	0.237274	0.031233	0.529146	0	98.862698					98.862698	2013	98.862698	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	336	12.45315803	41.90343751	VAT	Holy See	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	340	-86.59974381	14.82243161	HND	Honduras	1	CU_USD_M	millions of current United States dollars	86.112067	35.652803	51.168414	166.631833	34.128758	86.47041	126.062821	33.982663	49.943397					49.943397	2013	49.943397	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	348	19.41221519	47.1651448	HUN	Hungary	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	352	-19.02116966	64.79134763	ISL	Iceland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	356	79.3608464	22.34642074	IND	India	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	360	113.9174	-0.994582204	IDN	Indonesia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (millions of current United States dollars)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	CU_USD_M	millions of current United States dollars	1.013082	80.262796	33.989529	2.746524	0.125004	3.365668	9047.500924								2011	9047.500924	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
