series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage	-2.27304	1.62481	3.01364	0.88411	5.07791	0.27567	1.16387	-1.77857	-0.02133	-2.39842	2.04384	1.85479	0.6556	4.00572	4.87736	3.10609	-0.35836	2.457282	2016	-0.35836	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage	5.38994	2.33373	1.42884	1.72608	3.62706	2.45275	3.68762	4.77891	0.30627	-8.65954	2.54826	2.12431	-1.85847	-1.1895	-1.05217	-0.4144	1.5352	-0.595868	2016	1.5352	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage	3.32822	1.40282	0.5574	0.24654	2.18923	1.00649	1.75721	1.73616	-0.41144	-3.50785	1.40445	1.55648	-0.29544	0.12363	0.50917	0.63587	0.76088	0.346822	2016	0.76088	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage	3.20236	-0.28136	0.56627	1.99414	0.87021	0.1671	-0.26318	0.62708	-0.97563	-5.09756	-3.28121	-3.68963	-1.60576	-0.27107	0.54475	0.6925	0.87257	0.046598	2016	0.87257	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage	-1.17083	-0.10582	0.74247	1.51395	1.37806	1.52324	10.86641	3.2884	3.66684	3.25519	1.76038	2.71504	2.98654	3.18464	4.20158	4.74876	4.61706	3.947716	2016	4.61706	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage	-3.74858	-0.17135	-4.23461	-0.11022	-1.86981	-1.70994	-5.92077	3.16561	-6.42156	-3.65684	3.31929	3.50974	1.72075	2.08707	1.72849	1.07799	0.59666	1.442192	2016	0.59666	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage	2.94061	5.92474	6.55214	12.16886	6.86374	10.73084	10.5957	13.81892	3.59834	-2.46313	7.65639	8.77428	7.99532	4.9662	6.02731	3.94296	3.42768	5.271894	2016	3.42768	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage	2.99639	2.56606	-2.67248	-0.9336	5.74399	-4.07167	-2.05135	0.39277	2.44286	3.1395	3.21387	-7.29855	2.58663	1.5593	-2.20349	1.18529	-0.88231	0.449084	2016	-0.88231	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage	-11.50499	-11.66071	-14.3098	11.96969	8.35156	8.56402	-6.08535	3.96258	3.31341	5.76136	5.20591	9.39955	3.41157	-0.55376	-2.88293	0.64589	1.33774	0.391702	2016	1.33774	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage	2.95428	1.63549	-0.09315	-0.80062	1.13386	0.76149	3.86661	3.50921	1.34833	-5.42613	4.17106	3.6098	0.32805	0.24362	1.64885	1.47159	1.68616	1.075654	2016	1.68616	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage	1.6682	1.94009	2.14853	2.53647	2.64342	3.45744	1.85024	1.64859	6.34699	2.18974	5.22443	11.27725	6.69592	4.81573	1.60895	1.50205	1.18051	3.160632	2016	1.18051	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage	10.12768	-6.37048	-1.41177	2.36164	-3.47321	2.92481	-3.60143	0.02573	-3.56844	-1.02715	-3.58166	-1.32259	3.15376	3.16323	-1.35377	5.67775	2.39608	2.60741	2016	2.39608	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage	3.43615	3.73798	3.62268	5.54266	4.81024	0.32561	5.3024	2.89147	-0.67336	-4.50295	-5.49661	-8.94794	-6.93756	-2.75464	1.24572	0.1262	0.05971	-1.652114	2016	0.05971	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage	6.85565	0.99576	-1.30584	-0.7134	6.44623	2.58136	7.06957	0.67573	3.7566	1.69365	2.8743	1.64602	1.66654	-2.86578	-0.75946	1.66405	0.11544	-0.035842	2016	0.11544	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage	4.70547	-2.24489	3.17946	9.17303	-0.91915	12.94793	-4.27877	5.788	0.61492	-6.98269	-0.82875	0.38521	-1.65898	2.04752	6.90156	5.77361	1.39661	2.892064	2016	1.39661	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage	1.26478	-0.02134	1.45133	0.1388	0.76252	0.90173	3.01229	3.95085	1.02409	-1.64962	0.66022	1.94277	0.79775	1.53564	2.03263	2.03276	1.01539	1.482834	2016	1.01539	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage	1.07706	1.82054	3.28644	-0.67514	0.35558	0.9834	-1.10992	4.24642	1.85248	-3.70674	1.92007	3.30721	3.60139	1.64895	1.33308	1.99459	4.00874	2.51735	2016	4.00874	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage	-1.1179	2.39109	1.10194	-1.0017	3.3221	-1.86474	5.31834	7.4394	1.96729	3.69754	4.01831	4.83882	4.71851	4.32645	3.17527	2.36818	2.71597	3.460876	2016	2.71597	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage	-0.83888	-2.67488	-1.85891	-1.22318	-5.028	0.21483	0.66583	1.74903	-0.69536	1.5365	-6.88464	4.01098	1.44363	2.80954	1.44203	-0.0984	0.16554	1.152468	2016	0.16554	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage	3.04034	0.13266	1.18312	2.0108	3.72015	3.61592	4.19358	3.89364	2.05121	-4.40318	1.7089	1.88592	2.24281	0.98525	1.28651	1.88715	1.88091	1.656526	2016	1.88091	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage	6.30492	-0.31654	1.09743	2.70564	8.38009	6.99242	6.52381	5.87796	1.51097	-3.05898	6.13015	4.21251	1.11947	2.49327	2.10543	1.67163	1.24716	1.727392	2016	1.24716	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage	4.50391	4.11601	4.79686	4.11399	5.28391	4.68437	4.16686	0.75549	1.18546	-6.29743	0.9978	1.9663	-1.35956	2.38655	4.52897	3.67786	2.53433	2.35363	2016	2.53433	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage	3.72305	2.92646	-0.53681	1.507	6.9293	5.30437	3.33532	7.38951	-0.33675	-8.47542	-4.83699	1.01273	0.56208	3.93167	1.4814	3.53416	6.48034	3.19793	2016	6.48034	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage	2.20165	3.40741	2.02153	6.5888	6.55496	7.56717	7.58463	8.15357	2.37525	6.95004	8.76318	5.24853	4.13472	5.09669	6.2342	6.75634	5.88425	5.62124	2016	5.88425	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage	3.46806	2.21034	3.05741	3.33743	3.58917	4.24826	4.06629	4.90681	4.59061	3.23819	4.82944	4.79425	4.67712	4.23837	3.73124	3.64494	3.82778	4.02389	2016	3.82778	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage	2.40401	0.54306	6.58795	7.09905	2.16319	2.01066	3.81154	6.94972	-0.86998	-0.14682	4.54945	1.38926	-8.60915	-1.45952	3.30179	-2.50115	12.10101	0.566596	2016	12.10101	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage	-1.55092	-0.58956	-9.46722	-34.89815	50.12295	1.72641	7.41602	-1.09528	3.96854	3.03679	2.56062	6.8641	9.0104	21.89437	-3.01681	0.79508	7.75136	7.28688	2016	7.75136	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage	8.0489	4.16574	4.5181	1.25401	4.63475	3.88702	3.30515	2.94333	-5.89411	-6.26521	0.50653	2.19755	-0.29511	1.55524	8.22714	25.1897	4.56362	7.848118	2016	4.56362	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage	6.60517	-1.7982	-1.92582	-0.63614	3.07062	1.9875	3.33777	3.61299	0.42009	-0.92288	3.23496	3.23082	0.46613	2.57835	1.91143	1.06001	2.3461	1.672404	2016	2.3461	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage	3.50424	1.39585	-0.26377	-0.44337	0.97818	0.41104	1.53802	1.07416	-1.36449	-5.70308	1.53679	0.52593	-2.77657	-1.61973	0.252	1.13593	1.06852	-0.38797	2016	1.06852	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage	-4.33571	-1.95618	-3.51561	-3.10496	-0.55908	-0.15694	-0.45554	-0.29579	0.38455	0.98106	-0.30744	-6.46343	7.41178	6.56045	6.04164	6.43674	6.05865	6.501852	2016	6.05865	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage	-0.1417	0.5186	-0.01366	3.01413	0.71985	0.30946	2.31725	0.88908	-1.33266	-4.81284	-1.9254	1.28981	-1.0262	0.11762	0.32112	0.54669	1.04214	0.200274	2016	1.04214	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage	2.61991	0.25722	-0.0221	1.39729	2.08848	1.566	1.34321	1.59712	-1.1283	-5.429	4.20427	-0.07934	1.55747	2.09069	0.45313	1.2598	1.19758	1.311734	2016	1.19758	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	PERCENT	Percentage	10.63509	13.67829	9.27296	8.42043	8.4923	8.60122	9.65182	7.85506	2.25371	0.0659	5.84798	7.27588	3.07243	4.19171	2.53735	-0.33847	-0.37291	1.818022	2016	-0.37291	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	400	37.13024774	30.65365973	JOR	Jordan	1	PERCENT	Percentage	2.44331	3.4385	3.90308	2.0524	5.84456	4.76797	4.08342	3.6529	2.3197	0.36486	-2.83488	-2.72953	-2.71258	-2.31537	-1.53622	-1.52105	-1.19482	-1.856008	2016	-1.19482	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	404	37.86096816	0.534797278	KEN	Kenya	1	PERCENT	Percentage	-2.21875	1.65198	-2.13079	0.14095	2.27464	3.05251	3.44541	3.95027	-2.48789	0.51146	5.48233	3.27272	1.77669	2.91078	2.79985	3.00094	3.17238	2.732128	2016	3.17238	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	PERCENT	Percentage	-0.50183	2.92243	0.48922	1.16295	1.43636	3.00271	-1.67123	-1.76716	2.53974	-1.42665	-0.99271	0.26431	0.77121	0.53831	0.5186	-1.64197	3.35796	0.708822	2016	3.35796	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	PERCENT	Percentage	8.09132	3.81009	6.77896	2.37821	4.39575	3.47474	4.77316	5.10531	2.50214	0.38074	6.1236	3.28192	1.8673	2.45115	2.89778	2.36744	2.42635	2.402004	2016	2.42635	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	414	47.49305029	29.53949468	KWT	Kuwait	1	PERCENT	Percentage	-0.09711	-2.56869	1.36176	15.95347	8.30147	7.27211	2.96384	0.65052	-3.27444	-12.5679	-8.20424	2.99906	0.20459	-4.55215	-4.39052	-2.1211	-0.49445	-2.270726	2016	-0.49445	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	PERCENT	Percentage	4.16644	4.43297	-0.58022	6.56944	6.48165	-0.91212	2.07021	7.22544	6.90661	1.3743	-1.96855	4.33489	-1.65104	8.7897	2.38911	2.26714	2.2517	2.809322	2016	2.2517	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	PERCENT	Percentage	4.06242	4.09766	5.25746	4.64162	5.41635	5.10744	-2.52008	16.23935	5.96099	5.75722	6.49966	6.55276	6.52458	6.70581	6.27279	5.85998	5.52843	6.178318	2016	5.52843	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	PERCENT	Percentage	-1.12175	0.02251	-1.36922	-1.75888	1.47784	-0.43671	-0.06569	8.56194	8.59557	8.15745	4.20155	-4.60786	-4.05507	-4.36109	-3.95297	-3.46077	-1.60943	-3.487866	2016	-1.60943	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	PERCENT	Percentage	4.11682	3.27553	-0.33205	3.8296	1.46671	1.86954	3.4521	3.85509	5.71842	1.17597	5.42205	5.41043	4.59589	0.82998	0.92387	4.2098	1.50369	2.412646	2016	1.50369	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	428	26.42461876	56.64196636	LVA	Latvia	1	PERCENT	Percentage	6.4647	7.61165	8.30539	9.68708	9.61531	12.01794	13.23494	11.31517	-2.36471	-13.34146	-2.74104	7.72089	5.34963	3.86596	3.15903	4.04751	3.22215	3.928856	2016	3.22215	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	PERCENT	Percentage	21.92751	-0.74951	1.33268	-31.34159	0.67633	2.54387	9.64673	32.13399	3.67149	3.59904	3.58764	4.95568	8.33499	2.04428	2.69752	6.65511	-2.96284	3.353812	2016	-2.96284	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	434	18.0295985	27.04042819	LBY	Libya	1	PERCENT	Percentage	0.77944	-1.05519	-2.80361	11.22064	2.77776	8.61589	5.10531	3.52158	13.06615	-1.84882	3.51153	-61.42059	124.5367	-52.11016	-24.1311	-6.55616	1.02721	8.553298	2016	1.02721	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	PERCENT	Percentage	1.84334	-1.86813	-2.00383	-2.8033	2.22012	4.05808	8.19904	8.60923	-3.31208	-11.07159	6.69633	-4.75243	0.29621	4.10066	2.16496	-0.34866	0.54114	1.350862	2016	0.54114	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	PERCENT	Percentage	4.6424	7.38978	7.65528	11.52282	7.59739	8.91496	8.72578	12.57193	4.07953	-13.58145	3.10299	7.55541	5.28441	4.87675	4.77814	3.0759	3.1781	4.23866	2016	3.1781	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	Percentage	7.03827	1.57816	2.99402	0.81229	2.58091	1.81519	3.43618	6.26197	-3.39256	-6.51203	2.46783	0.16242	-2.68205	1.30735	3.56737	0.96957	1.47019	0.926486	2016	1.47019	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	Percentage	3.43006	0.51559	6.32254	8.92366	23.7153	5.57292	10.84217	12.06201	1.27804	-0.79385	22.54459	18.91119	6.69503	8.62985	-3.37262	-23.18116	-2.68085	-2.78195	2016	-2.68085	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	Percentage	1.52017	2.76779	-15.27774	6.52096	2.1598	1.55822	1.99911	3.21609	2.53246	-6.66643	-2.20163	-0.9741	-0.29281	-1.3059	0.00458	0.31436	1.43553	0.031152	2016	1.43553	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	Percentage	-1.38327	-7.39748	-0.0609	2.93825	2.59826	0.38859	1.66299	6.33988	4.39445	5.06408	3.686	1.76338	-3.50391	3.18238	3.50568	-0.1485	0.01287	0.609704	2016	0.01287	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	Percentage	6.37365	-1.65946	3.2138	3.68936	4.72444	3.34004	3.62944	4.37338	2.95553	-3.27707	5.48782	3.37139	3.53784	2.80378	4.18446	3.2761	2.71954	3.304344	2016	2.71954	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	Percentage	1.66063	-6.16678	4.6029	10.78857	3.22803	-15.42128	22.8236	4.92575	6.63472	-9.70107	4.31947	5.4932	-0.42167	4.25915	4.4771	-0.23592	3.84187	2.384106	2016	3.84187	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	Percentage	-2.83063	11.35571	4.72452	9.50682	-9.08192	6.86005	8.87039	4.75064	5.96146	8.16318	7.42361	4.51965	7.98003	3.95463	4.70666	4.49964	4.71047	5.170286	2016	4.71047	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	Percentage	5.99957	-0.0185	2.4316	2.05853	-0.002	3.32952	1.38607	3.54017	2.89414	-2.91387	3.02884	0.86965	2.01661	3.98692	7.5772	6.54979	5.0876	5.043624	2016	5.0876	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	Percentage																						
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	Percentage	-3.39086	-0.9655	-2.22539	2.97181	2.76859	5.9103	15.54987	-0.03803	-1.7344	-3.82902	1.77653	1.34938	2.8547	3.11833	2.52044	0.1808	-1.10618	1.513618	2016	-1.10618	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	Percentage	7.3291	2.58854	1.02888	5.21069	3.75672	1.2514	4.34488	5.22902	4.92949	2.92207	4.04836	3.82221	3.30224	3.20233	3.58563	3.2849	3.52644	3.380308	2016	3.52644	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2018.Q2.G.01	NY_GDP_PCAP	Annual growth rate of real GDP per capita (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	Percentage	3.4784	-1.7064	-1.27411	0.21255	2.60441	0.91508	2.9573	0.69632	-0.48083	-6.79735	3.49303	2.12136	2.15128	-0.05838	1.44972	1.90108	1.58236	1.405212	2016	1.58236	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
