series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	100	25.23763153	42.75731323	BGR	Bulgaria	1	T_PER_HA	Tonnes per hectare	79.7	82.99	88.04	92.86	2015	92.86	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	104	96.51752295	21.19332882	MMR	Myanmar	1	T_PER_HA	Tonnes per hectare	92.26	92.25	92.25	94.72	2015	94.72	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	108	29.89080992	-3.366387428	BDI	Burundi	1	T_PER_HA	Tonnes per hectare	159.9	166.57	167	166.78	2015	166.78	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	112	28.04940161	53.54193075	BLR	Belarus	1	T_PER_HA	Tonnes per hectare	95.08	104.54	116.78	122.01	2015	122.01	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	116	104.922836	12.71163737	KHM	Cambodia	1	T_PER_HA	Tonnes per hectare	63.4	63	62.71	62.39	2015	62.39	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	120	12.7419827	5.692387031	CMR	Cameroon	1	T_PER_HA	Tonnes per hectare	232.28	232.25	232.28	232.3	2015	232.3	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	124	-101.6575058	57.72360191	CAN	Canada	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	T_PER_HA	Tonnes per hectare	95.02	94.51	95.19	95.44	2015	95.44	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	140	20.93559492	7.003720791	CAF	Central African Republic	1	T_PER_HA	Tonnes per hectare	221.97	221.31	220.65	219.98	2015	219.98	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	T_PER_HA	Tonnes per hectare	64.61	62.98	62.44	61.76	2015	61.76	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	148	18.66618401	15.36279341	TCD	Chad	1	T_PER_HA	Tonnes per hectare	91.53	91.52	91.5	91.49	2015	91.49	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	152	-71.23029019	-35.2652885	CHL	Chile	1	T_PER_HA	Tonnes per hectare	139.83	139.04	138.47	140.25	2015	140.25	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	156	104.1403375	32.30955217	CHN	China	1	T_PER_HA	Tonnes per hectare	48.61	48.51	51.12	52.54	2015	52.54	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	170	-73.07446751	3.888209046	COL	Colombia	1	T_PER_HA	Tonnes per hectare	262.66	263.07	263.64	263.66	2015	263.66	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	174	43.34234565	-11.66121732	COM	Comoros	1	T_PER_HA	Tonnes per hectare	64.67	65	65.64	64.32	2015	64.32	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	175	45.14015057	-12.82217691	MYT	Mayotte	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	178	15.22052612	-0.840544119	COG	Congo	1	T_PER_HA	Tonnes per hectare	263.3	263.27	263.26	263.28	2015	263.28	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	T_PER_HA	Tonnes per hectare	218.63	218.63	218.63	218.64	2015	218.64	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	T_PER_HA	Tonnes per hectare	156.57	156.56	156.62	134.07	2015	134.07	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	191	17.95874553	45.45172212	HRV	Croatia	1	T_PER_HA	Tonnes per hectare	191.49	203.25	212.56	216.78	2015	216.78	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	192	-79.54460144	22.10030366	CUB	Cuba	1	T_PER_HA	Tonnes per hectare	202.38	209.83	164.29	160.34	2015	160.34	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	196	33.22285964	35.05659437	CYP	Cyprus	1	T_PER_HA	Tonnes per hectare	24.12	25.32	29.96	33.61	2015	33.61	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	203	15.33151382	49.73913871	CZE	Czechia	1	T_PER_HA	Tonnes per hectare	219.98	230.56	235.79	246.31	2015	246.31	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	204	2.339933594	9.65401646	BEN	Benin	1	T_PER_HA	Tonnes per hectare	98.76	98.77	98.77	98.77	2015	98.77	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	208	9.326571283	56.03829721	DNK	Denmark	1	T_PER_HA	Tonnes per hectare	107.6	112.96	109.01	111.07	2015	111.07	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	212	-61.3493756	15.43391378	DMA	Dominica	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	T_PER_HA	Tonnes per hectare	122.81	122.76	122.84	122.84	2015	122.84	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	T_PER_HA	Tonnes per hectare	189.58	189.66	189.75	189.85	2015	189.85	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	222	-88.86862995	13.73603564	SLV	El Salvador	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	T_PER_HA	Tonnes per hectare	213.94	213.89	213.96	213.9	2015	213.9	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	231	39.63505296	8.631223181	ETH	Ethiopia	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	232	38.11074289	16.12894644	ERI	Eritrea	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	233	25.84093481	58.68487172	EST	Estonia	1	T_PER_HA	Tonnes per hectare	114.23	112.78	118.25	119.76	2015	119.76	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	T_PER_HA	Tonnes per hectare	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	242	177.9660884	-17.83301566	FJI	Fiji	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	246	23.308447	61.91586738	FIN	Finland	1	T_PER_HA	Tonnes per hectare	48.7	51.37	53.7	53.7	2015	53.7	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	248	19.80945969	60.1544901	ALA	Åland Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	250	2.457288129	46.62660861	FRA	France	1	T_PER_HA	Tonnes per hectare	112.3	120.42	124.15	130.91	2015	130.91	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	254	-53.23619089	3.922673437	GUF	French Guiana	1	T_PER_HA	Tonnes per hectare	350.04	350.02	349.96	350.06	2015	350.06	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	262	42.18274707	11.56004161	DJI	Djibouti	1	T_PER_HA	Tonnes per hectare	60.71	60.71	60.71	60.71	2015	60.71	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	266	11.78727747	-0.60687619	GAB	Gabon	1	T_PER_HA	Tonnes per hectare	223.27	223.27	223.27	223.26	2015	223.26	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	268	43.3713615	42.04813028	GEO	Georgia	1	T_PER_HA	Tonnes per hectare	116.47	118.73	119.33	119.33	2015	119.33	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	270	-15.39944785	13.45295927	GMB	Gambia	1	T_PER_HA	Tonnes per hectare	112.86	112.72	112.81	112.58	2015	112.58	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	275	35.25694122	31.94347933	PSE	State of Palestine	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	276	10.3806066	51.08862743	DEU	Germany	1	T_PER_HA	Tonnes per hectare	158.62	164.88	169.87	179.79	2015	179.79	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	288	-1.205623522	7.964825185	GHA	Ghana	1	T_PER_HA	Tonnes per hectare	142.46	130.58	129.64	125.42	2015	125.42	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	296	-157.5643005	1.768837732	KIR	Kiribati	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	300	22.58307827	39.47301873	GRC	Greece	1	T_PER_HA	Tonnes per hectare	33.88	33.85	33.82	33.79	2015	33.79	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	304	-41.39371316	74.75625681	GRL	Greenland	1	T_PER_HA	Tonnes per hectare	0	0	0	0	2015	0	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	308	-61.68248568	12.11238395	GRD	Grenada	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	T_PER_HA	Tonnes per hectare	307.96	303.17	302.67	303.51	2015	303.51	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	316	144.7029305	13.35485404	GUM	Guam	1	T_PER_HA	Tonnes per hectare	112	112	112	112	2015	112	FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	320	-91.2312746	15.00273719	GTM	Guatemala	1	T_PER_HA	Tonnes per hectare	124.05	123.92	121.98	124.01	2015	124.01	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	324	-11.28173419	11.00210343	GIN	Guinea	1	T_PER_HA	Tonnes per hectare	152.52	152.59	152.51	152.42	2015	152.42	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	328	-58.97322037	4.788012784	GUY	Guyana	1	T_PER_HA	Tonnes per hectare	472.03	471.99	472.01	471.98	2015	471.98	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	332	-72.33640958	18.40426539	HTI	Haiti	1	T_PER_HA	Tonnes per hectare	95.96	96	96.04	96.08	2015	96.08	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	336	12.45315803	41.90343751	VAT	Holy See	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	340	-86.59974381	14.82243161	HND	Honduras	1	T_PER_HA	Tonnes per hectare	109.04	109.12	109.01	108.89	2015	108.89	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	348	19.41221519	47.1651448	HUN	Hungary	1	T_PER_HA	Tonnes per hectare	92.33	93.29	94.82	98.6	2015	98.6	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	352	-19.02116966	64.79134763	ISL	Iceland	1	T_PER_HA	Tonnes per hectare	12.15	12.6	14.75	20.33	2015	20.33	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	356	79.3608464	22.34642074	IND	India	1	T_PER_HA	Tonnes per hectare	42.76	45.43	47.16	43.86	2015	43.86	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	360	113.9174	-0.994582204	IDN	Indonesia	1	T_PER_HA	Tonnes per hectare	244.31	233.76	220.54	206.32	2015	206.32	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	T_PER_HA	Tonnes per hectare	44.39	39.47	40.12	25.78	2015	25.78	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	368	43.76606267	33.05013795	IRQ	Iraq	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	372	-7.121425272	53.25274054	IRL	Ireland	1	T_PER_HA	Tonnes per hectare								
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	376	34.62277992	31.06164552	ISR	Israel	1	T_PER_HA	Tonnes per hectare	47.71	47.74	48.7	46.61	2015	46.61	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	380	12.57022427	42.79917282	ITA	Italy	1	T_PER_HA	Tonnes per hectare	95.23	99.78	105.34	110.57	2015	110.57	FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	T_PER_HA	Tonnes per hectare	350.5	350.7	350	349.29	2015	349.29	FAO, Global Forest Resources Assessment	E
