"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","20","Andorra",2016.0,"","467.209","Float","Environment Live","","AND","1.576257417","42.54548611"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","40","Austria",2015.0,"","83851.000","Float","Environment Live","","AUT","14.14172472","47.58704857"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","72","Botswana",2016.0,"","208286.900","Float","Environment Live","","BWA","23.81380223","-22.18810073"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","233","Estonia",2013.0,"","93698.200","Float","Environment Live","","EST","25.84093481","58.68487172"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","404","Kenya",2017.0,"","306091.000","Float","Environment Live","","KEN","37.86096816","0.534797278"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","616","Poland",2016.0,"","763.220","Float","Environment Live","","POL","19.40660158","52.1226733"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","705","Slovenia",2016.0,"","82.640","Float","Environment Live","","SVN","14.82209486","46.11958061"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","710","South Africa",2016.0,"","136.578","Float","Environment Live","","ZAF","24.67184355","-29.99957544"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","729","Sudan",2018.0,"","11246.000","Float","Environment Live","","","",""
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","756","Switzerland",2007.0,"","41477.000","Float","Environment Live","","CHE","8.223158","46.96617097"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDRV","Nationally derived extend of rivers (square kilometres)","2019.Q1.G.01","G","Global","C","Country data","KMSQ","Square kilometers","894","Zambia",2017.0,"","6703.200","Float","Environment Live","","ZMB","27.850329","-14.59701056"
