series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	51	44.93839317	40.29499741	ARM	Armenia	1	NUMBER	Number													634	634	2017	634	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	52	-59.5346489	13.13648273	BRB	Barbados	1	NUMBER	Number	10	10	24	16	37	27	11	6	15					15	2013	15	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	56	4.660976456	50.64104975	BEL	Belgium	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	60	-64.78155012	32.27881922	BMU	Bermuda	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	64	90.45098484	27.39598568	BTN	Bhutan	1	NUMBER	Number					5955	3	10154	30	986	241	12	20	24	256.6	2017	24	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	NUMBER	Number	335	1600	260	3960	1094	1132	2362	2117	714					714	2013	714	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	72	23.81380223	-22.18810073	BWA	Botswana	1	NUMBER	Number									0	0	0	0	159	31.8	2017	159	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	76	-53.08432878	-10.77668561	BRA	Brazil	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	84	-88.70199554	17.19965901	BLZ	Belize	1	NUMBER	Number	0		2	1154	15	1103	0								2011	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	NUMBER	Number		0	3500	0	52	178	5	24	933	0				466.5	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	100	25.23763153	42.75731323	BGR	Bulgaria	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	104	96.51752295	21.19332882	MMR	Myanmar	1	NUMBER	Number	1442	1922	390	81522	2607	605	18267	19385	24364	86337	460859	221152	46498	167842	2017	46498	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	108	29.89080992	-3.366387428	BDI	Burundi	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	112	28.04940161	53.54193075	BLR	Belarus	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	116	104.922836	12.71163737	KHM	Cambodia	1	NUMBER	Number	1056	1128	1139	1541	3679	3190	1838	1703	7509	808	3782	4344	9186	5125.8	2017	9186	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	120	12.7419827	5.692387031	CMR	Cameroon	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	124	-101.6575058	57.72360191	CAN	Canada	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	NUMBER	Number		0		0	0					0	0		0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	140	20.93559492	7.003720791	CAF	Central African Republic	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	NUMBER	Number	12811	14471	16599	47671	7452	9098	20710	11348	10048	19503	6438	7279	46903	18034.2	2017	46903	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	148	18.66618401	15.36279341	TCD	Chad	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	NUMBER	Number	18622	4508	64	76754	5040	1267017	32506	860	285	68			0	117.666666666667	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	156	104.1403375	32.30955217	CHN	China	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	170	-73.07446751	3.888209046	COL	Colombia	1	NUMBER	Number	51277	51247	39138	150178	72293	357414	320253	123935	73083	64089	45812	431	3534	37389.8	2017	3534	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	174	43.34234565	-11.66121732	COM	Comoros	1	NUMBER	Number	0	0	0	0	0		808	93	17	6				11.5	2014	6	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	178	15.22052612	-0.840544119	COG	Congo	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	NUMBER	Number	280		0		0	438									2010	438	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	NUMBER	Number	3286	1414	8910	2977	2654	10536	2381	3567	1447	2680	465	570	80	1048.4	2017	80	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	191	17.95874553	45.45172212	HRV	Croatia	1	NUMBER	Number												0	2656	1328	2017	2656	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	NUMBER	Number	0	0	39	2	310	82	38	0	0	219	0	0	0	43.8	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	203	15.33151382	49.73913871	CZE	Czechia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	204	2.339933594	9.65401646	BEN	Benin	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	208	9.326571283	56.03829721	DNK	Denmark	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	NUMBER	Number			771		0	2	58	0	86	0				43	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	NUMBER	Number	1810	3060	1674	14858	1750	414	4999	20166	5545	4113	5788	20349	21741	11507.2	2017	21741	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	NUMBER	Number	5581	3226	2664	9157	1183	6206	13564	332	178	315	56			183	2015	56	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	NUMBER	Number						3		17	2	3	0	103	32	28	2017	32	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	NUMBER	Number	236	23	5	0	0	85	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	233	25.84093481	58.68487172	EST	Estonia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	NUMBER	Number	0	15	0	200	3041	1152	62	6014	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	246	23.308447	61.91586738	FIN	Finland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	250	2.457288129	46.62660861	FRA	France	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	NUMBER	Number			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	NUMBER	Number	0	0	0	0	0	0	0	0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	268	43.3713615	42.04813028	GEO	Georgia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	NUMBER	Number													1387	1387	2017	1387	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	NUMBER	Number	1	1	0	0	177	73	0	38	310					310	2013	310	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	276	10.3806066	51.08862743	DEU	Germany	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	NUMBER	Number				0						44				44	2014	44	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	300	22.58307827	39.47301873	GRC	Greece	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	NUMBER	Number	5781		0	0	0	0	18	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	316	144.7029305	13.35485404	GUM	Guam	1	NUMBER	Number											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	NUMBER	Number	44495	1361	4171	12356	2686	56347	6741	22838	6170				1963	4066.5	2017	1963	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	NUMBER	Number										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	NUMBER	Number	69564	7567	9	15	13	21	20	9	20					20	2013	20	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	336	12.45315803	41.90343751	VAT	Holy See	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	340	-86.59974381	14.82243161	HND	Honduras	1	NUMBER	Number	1893	305	667	16127	6683	18291	9766	5727	670					670	2013	670	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	348	19.41221519	47.1651448	HUN	Hungary	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	356	79.3608464	22.34642074	IND	India	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	NUMBER	Number	17054	35225	2151	2506	2850	8415	8350								2011	8350	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	376	34.62277992	31.06164552	ISR	Israel	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	380	12.57022427	42.79917282	ITA	Italy	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	NUMBER	Number	8633	36	38126	8792	0	2366	0	10054		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	392	139.2716103	36.6554539	JPN	Japan	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	NUMBER	Number	124	0	0	0	0	0	379	0	0	0	1	1197	1504	540.4	2017	1504	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	400	37.13024774	30.65365973	JOR	Jordan	1	NUMBER	Number	0	56	25	4	13	14	0	0				2	96	49	2017	96	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	404	37.86096816	0.534797278	KEN	Kenya	1	NUMBER	Number	0	354	0	2094	3041	415	1376	274	165	149	16	19	0	69.8	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	NUMBER	Number												0	290	145	2017	290	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	NUMBER	Number	0	0	5	7	0	0	40	48	6	656	30	9		175.25	2016	9	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	NUMBER	Number	664	223	13266	5737	5479	3252	51378	173							2012	173	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	422	35.89391711	33.92152458	LBN	Lebanon	1	NUMBER	Number	0	0	1	1	14	0	0	20	4	0				2	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	426	28.25362195	-29.58041814	LSO	Lesotho	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	428	26.42461876	56.64196636	LVA	Latvia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	430	-9.311879038	6.448381009	LBR	Liberia	1	NUMBER	Number										0	0	0		0	2016	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	434	18.0295985	27.04042819	LBY	Libya	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	NUMBER	Number																		
