"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source"
"12","Algeria","DZA","2.678164227","28.15940032","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","10.76967","11.8439","11.8439","12.35099","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719",2018.0,"15.74719","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"12","Algeria","DZA","2.678164227","28.15940032","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","10.76967","11.8439","11.8439","12.35099","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719","15.74719",2018.0,"15.74719","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"16","American Samoa","ASM","-170.7187269","-14.30587306","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213",2018.0,"90.95213","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"16","American Samoa","ASM","-170.7187269","-14.30587306","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213",2018.0,"90.95213","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"16","American Samoa","ASM","-170.7187269","-14.30587306","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213","90.95213",2018.0,"90.95213","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"20","Andorra","AND","1.576257417","42.54548611","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","14.67156","14.67156","14.67156","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","26.08191","26.08191","26.08191","26.08191","26.08191","26.08191",2018.0,"26.08191","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"20","Andorra","AND","1.576257417","42.54548611","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","14.67156","14.67156","14.67156","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","26.08191","26.08191","26.08191","26.08191","26.08191","26.08191",2018.0,"26.08191","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"20","Andorra","AND","1.576257417","42.54548611","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","14.67156","14.67156","14.67156","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","17.89569","26.08191","26.08191","26.08191","26.08191","26.08191","26.08191",2018.0,"26.08191","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"24","Angola","AGO","17.57817062","-12.33724746","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285",2018.0,"15.16285","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"24","Angola","AGO","17.57817062","-12.33724746","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285",2018.0,"15.16285","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"24","Angola","AGO","17.57817062","-12.33724746","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285","15.16285",2018.0,"15.16285","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"28","Antigua and Barbuda","ATG","-61.7999755","17.07761471","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","","","","","","","","","","","","","","","","","","","","","","",""
"31","Azerbaijan","AZE","50.01064725","40.39229544","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","30.54208","30.54208","30.54208","36.2082","43.94498","44.1263","53.34038","53.34038","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017",2018.0,"58.77017","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"31","Azerbaijan","AZE","50.01064725","40.39229544","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","MP","Mid-point","G","Global","30.54208","30.54208","30.54208","36.2082","43.94498","44.1263","53.34038","53.34038","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017",2018.0,"58.77017","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"31","Azerbaijan","AZE","50.01064725","40.39229544","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","LB","Lower bound","G","Global","30.54208","30.54208","30.54208","36.2082","43.94498","44.1263","53.34038","53.34038","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017","58.77017",2018.0,"58.77017","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
"32","Argentina","ARG","-65.14563274","-35.19446255","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.1","Coverage by protected areas of important sites for mountain biodiversity","1","ER_PTD_MOTN","Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)","2019.Q1.G.01","PERCENT","Percentage","UB","Upper bound","G","Global","35.52424","35.5603","36.00867","36.62271","37.60309","37.60925","37.77659","37.77659","37.77659","41.87054","41.87054","41.87054","41.87054","41.87054","41.87487","41.87487","41.96783","41.96783","41.96783",2018.0,"41.96783","Country data","BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)"
