"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","TypeOfSpeed_Code","TypeOfSpeed_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2013.0,"","0.88521470714911080","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2013.0,"","3.205237175994082","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2014.0,"","9.1449703249675770000","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2014.0,"","4.7933471626915640","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2014.0,"","2.815827130787972","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2014.0,"","1.53579603148804120","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2015.0,"","9.577593597788502000","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2015.0,"","6.2583396973440415","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2015.0,"","0.111759052700699","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2015.0,"","3.20749484774376150","Float","Ministry of Transport and Communication of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2016.0,"","10.22868","Float","Ministry of Transport, Communication and Information Technologies of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2016.0,"","0.17844","Float","Ministry of Transport, Communication and Information Technologies of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2016.0,"","4.03578","Float","Ministry of Transport, Communication and Information Technologies of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","51","Armenia",2016.0,"","6.01446","Float","Ministry of Transport, Communication and Information Technologies of Armenia","","ARM","44.93839317","40.29499741"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2003.0,"","1.442045044580735000","Float","NA","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2004.0,"","7.05171051832047100000","Float","NA","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2005.0,"","12.27019623916585900000","Float","NA","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2006.0,"","13.83814340969949400","Float","NA","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2007.0,"","15.80335707722858300","Float","Directorate of Telecommunication Affairs Aruba.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2008.0,"","18.1520366277233980000","Float","Directorate of Telecommunication Affairs Aruba.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2009.0,"","18.537143307894063000","Float","ITU estimate.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2010.0,"","18.91492859041113300","Float","Directorate of Telecommunication Affairs Aruba.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2013.0,"","18.656897707728040000","Float","ITU estimate.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2014.0,"","18.5631000377063000000","Float","ITU estimate.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","533","Aruba",2015.0,"","18.288750493314982000","Float","ITU estimate.","","ABW","-69.97050586","12.50878756"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2001.0,"","0.6301553882108704","Float","ACCC.","","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2002.0,"","1.3091803673668660","Float","ACCC.","","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2003.0,"","2.590070996913214500","Float","ACCC.","","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2004.0,"","5.00532161639640450000","Float","ITU estimate based on ABS Household Use of Information Technology Survey.","March.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2005.0,"","9.82420903421787600000","Float","ITU estimate based on ABS Household Use of Information Technology Survey.","March.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2006.0,"","18.69106652807161000","Float","ITU estimate based on ABS Household Use of Information Technology Survey.","March.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2008.0,"","24.5552167823703230000","Float","ABS.","Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","10MBPS","10 mbps and over","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2009.0,"","11.23557622691834400","Float","ABS.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2009.0,"","23.691818853287830000","Float","ABS.","Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2009.0,"","14.4664850611533440","Float","ABS.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2009.0,"","10.804485862799910","Float","ABS.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","ANYS","Any speed","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2010.0,"","24.59328684502855000","Float","ABS.","Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","2MT10MBPS","Between 2 mbps and 10 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2010.0,"","18.1526129943250640","Float","ABS.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.6","Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism","17.6.2","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","1","IT_NET_BBP","Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)","2019.Q1.G.01","256KT2MBPS","Between 256 kbps and 2 mbps","G","Global","NA","Data nature not available","PER_100_POP","Per 100 population","36","Australia",2010.0,"","5.534605387991906","Float","ABS.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","AUS","134.3499412","-25.57717202"
