GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,4,Afghanistan,2015.0,,16.66667,Float,Environment Live,,AFG,66.02688198,33.83160199
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,2,Africa,2015.0,,41.17647,Float,Environment Live,,,,
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,8,Albania,2015.0,,33.33333,Float,Environment Live,,ALB,20.06660928,41.13897007
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,12,Algeria,2015.0,,66.66667,Float,Environment Live,,DZA,2.678164227,28.15940032
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,19,Americas,2015.0,,60.10101,Float,Environment Live,,,,
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,20,Andorra,2015.0,,100,Float,Environment Live,,AND,1.576257417,42.54548611
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,28,Antigua and Barbuda,2015.0,,16.66667,Float,Environment Live,,ATG,-61.7999755,17.07761471
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,32,Argentina,2015.0,,100,Float,Environment Live,,ARG,-65.14563274,-35.19446255
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,51,Armenia,2015.0,,83.33333,Float,Environment Live,,ARM,44.93839317,40.29499741
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,142,Asia,2015.0,,58.14394,Float,Environment Live,,,,
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,36,Australia,2015.0,,100,Float,Environment Live,,AUS,134.3499412,-25.57717202
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,C,Country data,PERCENT,Percentage,53,Australia and New Zealand,2015.0,,100,Float,Environment Live,,,,
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,40,Austria,2015.0,,100,Float,Environment Live,,AUT,14.14172472,47.58704857
12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",12.4.1,"Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",1,SG_HAZ_CMRBASEL,Compliance with the Basel Convention on hazardous waste and other chemicals,2019.Q1.G.01,G,Global,NA,Data nature not available,PERCENT,Percentage,31,Azerbaijan,2015.0,,100,Float,Environment Live,,AZE,50.01064725,40.39229544
