series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	192	-79.54460144	22.10030366	CUB	Cuba	1	KMSQ	Square kilometers	2017	7.9774691796875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	196	33.22285964	35.05659437	CYP	Cyprus	1	KMSQ	Square kilometers	2017	2.9535320019531	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	203	15.33151382	49.73913871	CZE	Czechia	1	KMSQ	Square kilometers	2017	20.184111484375	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	204	2.339933594	9.65401646	BEN	Benin	1	KMSQ	Square kilometers	2017	0.5935418945313	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	208	9.326571283	56.03829721	DNK	Denmark	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	212	-61.3493756	15.43391378	DMA	Dominica	1	KMSQ	Square kilometers	2017	0.5116687109375	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	KMSQ	Square kilometers	2017	16.1175643945313	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	KMSQ	Square kilometers	2017	116.323017832031	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	222	-88.86862995	13.73603564	SLV	El Salvador	1	KMSQ	Square kilometers	2017	10.23337421875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	KMSQ	Square kilometers	2017	9.4697951757812	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	231	39.63505296	8.631223181	ETH	Ethiopia	1	KMSQ	Square kilometers	2017	514.666588027344	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	232	38.11074289	16.12894644	ERI	Eritrea	1	KMSQ	Square kilometers	2017	33.6182954296875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	233	25.84093481	58.68487172	EST	Estonia	1	KMSQ	Square kilometers	2017	0.509671953125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	KMSQ	Square kilometers	2017	0.2548359765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	KMSQ	Square kilometers	2017	0.8668337304688	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	KMSQ	Square kilometers	2017	0	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	242	177.9660884	-17.83301566	FJI	Fiji	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	246	23.308447	61.91586738	FIN	Finland	1	KMSQ	Square kilometers	2017	5.0462434765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	248	19.80945969	60.1544901	ALA	Åland Islands	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	250	2.457288129	46.62660861	FRA	France	1	KMSQ	Square kilometers	2017	108.1789725	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	254	-53.23619089	3.922673437	GUF	French Guiana	1	KMSQ	Square kilometers	2017	2.5343279296875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	262	42.18274707	11.56004161	DJI	Djibouti	1	KMSQ	Square kilometers	2017	2.555649765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	266	11.78727747	-0.60687619	GAB	Gabon	1	KMSQ	Square kilometers	2017	31.4806704492188	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	268	43.3713615	42.04813028	GEO	Georgia	1	KMSQ	Square kilometers	2017	50.6615173046875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	270	-15.39944785	13.45295927	GMB	Gambia	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	275	35.25694122	31.94347933	PSE	State of Palestine	1	KMSQ	Square kilometers	2017	2.6426338964844	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	276	10.3806066	51.08862743	DEU	Germany	1	KMSQ	Square kilometers	2017	39.244740390625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	288	-1.205623522	7.964825185	GHA	Ghana	1	KMSQ	Square kilometers	2017	7.2371562695313	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	296	-157.5643005	1.768837732	KIR	Kiribati	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	300	22.58307827	39.47301873	GRC	Greece	1	KMSQ	Square kilometers	2017	65.1497644140625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	304	-41.39371316	74.75625681	GRL	Greenland	1	KMSQ	Square kilometers	2017	131.028056640625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	308	-61.68248568	12.11238395	GRD	Grenada	1	KMSQ	Square kilometers	2017	0.2558343554688	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	KMSQ	Square kilometers	2017	0.7675030664063	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	316	144.7029305	13.35485404	GUM	Guam	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	320	-91.2312746	15.00273719	GTM	Guatemala	1	KMSQ	Square kilometers	2017	48.3526931835938	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	324	-11.28173419	11.00210343	GIN	Guinea	1	KMSQ	Square kilometers	2017	58.3758100585938	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	328	-58.97322037	4.788012784	GUY	Guyana	1	KMSQ	Square kilometers	2017	26.6104432617188	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	332	-72.33640958	18.40426539	HTI	Haiti	1	KMSQ	Square kilometers	2017	12.3963966210938	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	336	12.45315803	41.90343751	VAT	Holy See	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	340	-86.59974381	14.82243161	HND	Honduras	1	KMSQ	Square kilometers	2017	77.0061409960937	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	KMSQ	Square kilometers	2017	0.258430078125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	348	19.41221519	47.1651448	HUN	Hungary	1	KMSQ	Square kilometers	2017	3.8225396484375	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	352	-19.02116966	64.79134763	ISL	Iceland	1	KMSQ	Square kilometers	2017	12.741798828125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	356	79.3608464	22.34642074	IND	India	1	KMSQ	Square kilometers	2017	394.716692421875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	360	113.9174	-0.994582204	IDN	Indonesia	1	KMSQ	Square kilometers	2017	575.629042265625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	KMSQ	Square kilometers	2017	534.004795371094	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	368	43.76606267	33.05013795	IRQ	Iraq	1	KMSQ	Square kilometers	2017	27.1257212792969	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	372	-7.121425272	53.25274054	IRL	Ireland	1	KMSQ	Square kilometers	2017	1.7838518359375	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	376	34.62277992	31.06164552	ISR	Israel	1	KMSQ	Square kilometers	2017	2.0190051757813	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	380	12.57022427	42.79917282	ITA	Italy	1	KMSQ	Square kilometers	2017	131.56062171875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	KMSQ	Square kilometers	2017	11.5008826757813	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	388	-77.31068409	18.15616857	JAM	Jamaica	1	KMSQ	Square kilometers	2017	4.1399538476563	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	392	139.2716103	36.6554539	JPN	Japan	1	KMSQ	Square kilometers	2017	165.653680078125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	KMSQ	Square kilometers	2017	23.9067573046875	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	400	37.13024774	30.65365973	JOR	Jordan	1	KMSQ	Square kilometers	2017	4.1952919140625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	404	37.86096816	0.534797278	KEN	Kenya	1	KMSQ	Square kilometers	2017	122.573901972656	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	KMSQ	Square kilometers	2017	70.551411328125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	KMSQ	Square kilometers	2017	33.337480078125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	414	47.49305029	29.53949468	KWT	Kuwait	1	KMSQ	Square kilometers	2017					
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	KMSQ	Square kilometers	2017	25.011112734375	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	KMSQ	Square kilometers	2017	169.788561328125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	422	35.89391711	33.92152458	LBN	Lebanon	1	KMSQ	Square kilometers	2017	6.4526445214844	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	426	28.25362195	-29.58041814	LSO	Lesotho	1	KMSQ	Square kilometers	2017	25.8499814257813	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	428	26.42461876	56.64196636	LVA	Latvia	1	KMSQ	Square kilometers	2017	0.2548359765625	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
2018.Q2.G.01	ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	430	-9.311879038	6.448381009	LBR	Liberia	1	KMSQ	Square kilometers	2017	4.6069273828125	Float		Food and Agriculture Organisation of United Nations ( FAO)	E
