"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"36","Australia","AUS","134.3499412","-25.57717202","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"40","Austria","AUT","14.14172472","47.58704857","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","6",2018.0,"6","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"44","Bahamas","BHS","-78.05111663","24.69546597","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"48","Bahrain","BHR","50.5490754","26.04407747","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"50","Bangladesh","BGD","89.17660788","22.86961622","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"51","Armenia","ARM","44.93839317","40.29499741","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"52","Barbados","BRB","-59.5346489","13.13648273","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"56","Belgium","BEL","4.660976456","50.64104975","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","3",2018.0,"3","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"60","Bermuda","BMU","-64.78155012","32.27881922","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"64","Bhutan","BTN","90.45098484","27.39598568","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"72","Botswana","BWA","23.81380223","-22.18810073","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"74","Bouvet Island","BVT","3.410732868","-54.43295905","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","",""
"76","Brazil","BRA","-53.08432878","-10.77668561","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"84","Belize","BLZ","-88.70199554","17.19965901","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","",""
"90","Solomon Islands","SLB","160.1584117","-9.622391719","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","",""
"100","Bulgaria","BGR","25.23763153","42.75731323","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","2",2018.0,"2","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"104","Myanmar","MMR","96.51752295","21.19332882","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"108","Burundi","BDI","29.89080992","-3.366387428","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"112","Belarus","BLR","28.04940161","53.54193075","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"116","Cambodia","KHM","104.922836","12.71163737","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"120","Cameroon","CMR","12.7419827","5.692387031","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"124","Canada","CAN","-101.6575058","57.72360191","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"132","Cabo Verde","CPV","-23.63544151","15.07791834","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","""NA"" corresponds to absence of local breeds. "
"136","Cayman Islands","CYM","-81.16740559","19.32266656","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.1","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","1","ER_GRF_ANIMRCNTN","Number of local breeds for which sufficient genetic resources are stored for reconstitution","2019.Q1.G.01","NUMBER","Number","G","Global","","","","","",""
