series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	262	42.18274707	11.56004161	DJI	Djibouti	1	KMSQ	Square kilometers																		11.80276	11.80276	2017	11.80276	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	266	11.78727747	-0.60687619	GAB	Gabon	1	KMSQ	Square kilometers																		55484.27722	55484.27722	2017	55484.27722	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	268	43.3713615	42.04813028	GEO	Georgia	1	KMSQ	Square kilometers																		152.96289	152.96289	2017	152.96289	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	270	-15.39944785	13.45295927	GMB	Gambia	1	KMSQ	Square kilometers																		15.84876	15.84876	2017	15.84876	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	275	35.25694122	31.94347933	PSE	State of Palestine	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	276	10.3806066	51.08862743	DEU	Germany	1	KMSQ	Square kilometers																		25493.35265	25493.35265	2017	25493.35265	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	288	-1.205623522	7.964825185	GHA	Ghana	1	KMSQ	Square kilometers																		220.87735	220.87735	2017	220.87735	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	KMSQ	Square kilometers																		0.05148	0.05148	2017	0.05148	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	296	-157.5643005	1.768837732	KIR	Kiribati	1	KMSQ	Square kilometers																		408796.54636	408796.54636	2017	408796.54636	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	300	22.58307827	39.47301873	GRC	Greece	1	KMSQ	Square kilometers																		7201.12889	7201.12889	2017	7201.12889	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	304	-41.39371316	74.75625681	GRL	Greenland	1	KMSQ	Square kilometers																		101946.09123	101946.09123	2017	101946.09123	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	308	-61.68248568	12.11238395	GRD	Grenada	1	KMSQ	Square kilometers																		10.99712	10.99712	2017	10.99712	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	KMSQ	Square kilometers																		1339.85725	1339.85725	2017	1339.85725	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	316	144.7029305	13.35485404	GUM	Guam	1	KMSQ	Square kilometers																		18.36469	18.36469	2017	18.36469	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	320	-91.2312746	15.00273719	GTM	Guatemala	1	KMSQ	Square kilometers																		954.18844	954.18844	2017	954.18844	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	324	-11.28173419	11.00210343	GIN	Guinea	1	KMSQ	Square kilometers																		583.24882	583.24882	2017	583.24882	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	328	-58.97322037	4.788012784	GUY	Guyana	1	KMSQ	Square kilometers																		17.40451	17.40451	2017	17.40451	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	332	-72.33640958	18.40426539	HTI	Haiti	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	KMSQ	Square kilometers																		70386.38578	70386.38578	2017	70386.38578	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	336	12.45315803	41.90343751	VAT	Holy See	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	340	-86.59974381	14.82243161	HND	Honduras	1	KMSQ	Square kilometers																		9200.47907	9200.47907	2017	9200.47907	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	KMSQ	Square kilometers																		77.62051	77.62051	2017	77.62051	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	348	19.41221519	47.1651448	HUN	Hungary	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	352	-19.02116966	64.79134763	ISL	Iceland	1	KMSQ	Square kilometers																		2863.10312	2863.10312	2017	2863.10312	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	356	79.3608464	22.34642074	IND	India	1	KMSQ	Square kilometers																		3890.67222	3890.67222	2017	3890.67222	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	360	113.9174	-0.994582204	IDN	Indonesia	1	KMSQ	Square kilometers																		171449.56732	171449.56732	2017	171449.56732	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	KMSQ	Square kilometers																		1808.64463	1808.64463	2017	1808.64463	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	368	43.76606267	33.05013795	IRQ	Iraq	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	372	-7.121425272	53.25274054	IRL	Ireland	1	KMSQ	Square kilometers																		9927.34877	9927.34877	2017	9927.34877	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	376	34.62277992	31.06164552	ISR	Israel	1	KMSQ	Square kilometers																		9.06734	9.06734	2017	9.06734	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	380	12.57022427	42.79917282	ITA	Italy	1	KMSQ	Square kilometers																		5743.37137	5743.37137	2017	5743.37137	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	KMSQ	Square kilometers																		130.37265	130.37265	2017	130.37265	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	388	-77.31068409	18.15616857	JAM	Jamaica	1	KMSQ	Square kilometers																		1859.99171	1859.99171	2017	1859.99171	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	392	139.2716103	36.6554539	JPN	Japan	1	KMSQ	Square kilometers																		332693.13954	332693.13954	2017	332693.13954	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	KMSQ	Square kilometers																		1249.45469	1249.45469	2017	1249.45469	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	400	37.13024774	30.65365973	JOR	Jordan	1	KMSQ	Square kilometers																		33.45546	33.45546	2017	33.45546	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	404	37.86096816	0.534797278	KEN	Kenya	1	KMSQ	Square kilometers																		844.01733	844.01733	2017	844.01733	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	KMSQ	Square kilometers																		25.61191	25.61191	2017	25.61191	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	KMSQ	Square kilometers																		4681.05624	4681.05624	2017	4681.05624	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	414	47.49305029	29.53949468	KWT	Kuwait	1	KMSQ	Square kilometers																		175.97463	175.97463	2017	175.97463	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	422	35.89391711	33.92152458	LBN	Lebanon	1	KMSQ	Square kilometers																		40.83954	40.83954	2017	40.83954	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	426	28.25362195	-29.58041814	LSO	Lesotho	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	428	26.42461876	56.64196636	LVA	Latvia	1	KMSQ	Square kilometers																		4629.33859	4629.33859	2017	4629.33859	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	430	-9.311879038	6.448381009	LBR	Liberia	1	KMSQ	Square kilometers																		256.04962	256.04962	2017	256.04962	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	434	18.0295985	27.04042819	LBY	Libya	1	KMSQ	Square kilometers																		2277.75089	2277.75089	2017	2277.75089	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	440	23.90517807	55.33680309	LTU	Lithuania	1	KMSQ	Square kilometers																		1567.70635	1567.70635	2017	1567.70635	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	442	6.092656563	49.77679538	LUX	Luxembourg	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	450	46.6982339	-19.38514785	MDG	Madagascar	1	KMSQ	Square kilometers																		8997.67213	8997.67213	2017	8997.67213	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	454	33.4884625	-13.40819859	MWI	Malawi	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	458	116.8346314	5.452415309	MYS	Malaysia	1	KMSQ	Square kilometers																		6357.47571	6357.47571	2017	6357.47571	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	462	73.09672546	-0.614385021	MDV	Maldives	1	KMSQ	Square kilometers																		474.93308	474.93308	2017	474.93308	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	466	-3.522016039	17.35311254	MLI	Mali	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	470	14.44617519	35.89194275	MLT	Malta	1	KMSQ	Square kilometers																		3492.23039	3492.23039	2017	3492.23039	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	474	-60.91544135	14.56086108	MTQ	Martinique	1	KMSQ	Square kilometers																		46.61451	46.61451	2017	46.61451	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	478	-10.33187259	20.26089546	MRT	Mauritania	1	KMSQ	Square kilometers																		6487.58102	6487.58102	2017	6487.58102	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	480	57.568022	-20.28581998	MUS	Mauritius	1	KMSQ	Square kilometers																		49.64392	49.64392	2017	49.64392	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	484	-102.5148166	23.93378032	MEX	Mexico	1	KMSQ	Square kilometers																		714151.14671	714151.14671	2017	714151.14671	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	492	7.424214814	43.73532918	MCO	Monaco	1	KMSQ	Square kilometers																		0.38123	0.38123	2017	0.38123	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	496	103.0728057	46.83892054	MNG	Mongolia	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	499	19.25214024	42.78717043	MNE	Montenegro	1	KMSQ	Square kilometers																		0.09096	0.09096	2017	0.09096	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	500	-62.19261223	16.73558313	MSR	Montserrat	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	504	-6.281942841	31.8440131	MAR	Morocco	1	KMSQ	Square kilometers																		717.91069	717.91069	2017	717.91069	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	KMSQ	Square kilometers																		12821.00808	12821.00808	2017	12821.00808	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	512	57.87743482	21.98805614	OMN	Oman	1	KMSQ	Square kilometers																		663.98977	663.98977	2017	663.98977	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	516	17.21907885	-22.13817068	NAM	Namibia	1	KMSQ	Square kilometers																		9644.84441	9644.84441	2017	9644.84441	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	520	166.92313	-0.528742623	NRU	Nauru	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	524	83.94678863	28.25866332	NPL	Nepal	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	528	5.331480568	51.86728884	NLD	Netherlands	1	KMSQ	Square kilometers																		17124.0429	17124.0429	2017	17124.0429	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	KMSQ	Square kilometers																							
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	531	-68.95033464	12.15058042	CUW	Curaçao	1	KMSQ	Square kilometers																		10.43409	10.43409	2017	10.43409	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	533	-69.97050586	12.50878756	ABW	Aruba	1	KMSQ	Square kilometers																		0.02651	0.02651	2017	0.02651	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	KMSQ	Square kilometers																		16.76291	16.76291	2017	16.76291	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	KMSQ	Square kilometers																		1319375.62471	1319375.62471	2017	1319375.62471	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2018.Q2.G.01	ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	KMSQ	Square kilometers																		47.50986	47.50986	2017	47.50986	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
