"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","4","Afghanistan",2017.0,"","56.002422","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","AFG","66.02688198","33.83160199"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","8","Albania",2017.0,"","89.333333","Float","Food and Agriculture Organisation of United Nations ( FAO)","Validated","ALB","20.06660928","41.13897007"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","12","Algeria",2017.0,"","44.04493","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","DZA","2.678164227","28.15940032"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","24","Angola",2017.0,"","94.499118","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","AGO","17.57817062","-12.33724746"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","32","Argentina",2017.0,"","63.570468","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","ARG","-65.14563274","-35.19446255"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","51","Armenia",2017.0,"","98.297609","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","ARM","44.93839317","40.29499741"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","36","Australia",2017.0,"","98.036027","Float","Food and Agriculture Organisation of United Nations ( FAO)","Not for publication; significant differences with national data","AUS","134.3499412","-25.57717202"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","53","Australia and New Zealand",2017.0,"","94.851049","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","","",""
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","40","Austria",2017.0,"","83.817427","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","AUT","14.14172472","47.58704857"
"15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCVI","Mountain Green Cover Index","2019.Q1.G.01","G","Global","E","Estimated data","INDEX","Index","31","Azerbaijan",2017.0,"","96.89062","Float","Food and Agriculture Organisation of United Nations ( FAO)","Pending validation","AZE","50.01064725","40.39229544"
