series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	100	25.23763153	42.75731323	BGR	Bulgaria	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	104	96.51752295	21.19332882	MMR	Myanmar	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	108	29.89080992	-3.366387428	BDI	Burundi	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	112	28.04940161	53.54193075	BLR	Belarus	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	116	104.922836	12.71163737	KHM	Cambodia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	120	12.7419827	5.692387031	CMR	Cameroon	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	124	-101.6575058	57.72360191	CAN	Canada	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	140	20.93559492	7.003720791	CAF	Central African Republic	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	148	18.66618401	15.36279341	TCD	Chad	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	156	104.1403375	32.30955217	CHN	China	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	170	-73.07446751	3.888209046	COL	Colombia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	174	43.34234565	-11.66121732	COM	Comoros	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	178	15.22052612	-0.840544119	COG	Congo	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	191	17.95874553	45.45172212	HRV	Croatia	1	NUMBER	Number	2017	0	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	203	15.33151382	49.73913871	CZE	Czechia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	204	2.339933594	9.65401646	BEN	Benin	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	208	9.326571283	56.03829721	DNK	Denmark	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	NUMBER	Number	2017	95	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	233	25.84093481	58.68487172	EST	Estonia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	246	23.308447	61.91586738	FIN	Finland	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	250	2.457288129	46.62660861	FRA	France	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	268	43.3713615	42.04813028	GEO	Georgia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	276	10.3806066	51.08862743	DEU	Germany	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	300	22.58307827	39.47301873	GRC	Greece	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	316	144.7029305	13.35485404	GUM	Guam	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	NUMBER	Number	2017	3	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	336	12.45315803	41.90343751	VAT	Holy See	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	340	-86.59974381	14.82243161	HND	Honduras	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	348	19.41221519	47.1651448	HUN	Hungary	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	356	79.3608464	22.34642074	IND	India	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	NUMBER	Number	2017	8	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	376	34.62277992	31.06164552	ISR	Israel	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	380	12.57022427	42.79917282	ITA	Italy	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	392	139.2716103	36.6554539	JPN	Japan	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	NUMBER	Number	2017	2	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	400	37.13024774	30.65365973	JOR	Jordan	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	404	37.86096816	0.534797278	KEN	Kenya	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	NUMBER	Number	2017	243	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	422	35.89391711	33.92152458	LBN	Lebanon	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	426	28.25362195	-29.58041814	LSO	Lesotho	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	428	26.42461876	56.64196636	LVA	Latvia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	430	-9.311879038	6.448381009	LBR	Liberia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	434	18.0295985	27.04042819	LBY	Libya	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	440	23.90517807	55.33680309	LTU	Lithuania	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	442	6.092656563	49.77679538	LUX	Luxembourg	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	450	46.6982339	-19.38514785	MDG	Madagascar	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	454	33.4884625	-13.40819859	MWI	Malawi	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	458	116.8346314	5.452415309	MYS	Malaysia	1	NUMBER	Number	2017	83	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	462	73.09672546	-0.614385021	MDV	Maldives	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	466	-3.522016039	17.35311254	MLI	Mali	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	470	14.44617519	35.89194275	MLT	Malta	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	474	-60.91544135	14.56086108	MTQ	Martinique	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	478	-10.33187259	20.26089546	MRT	Mauritania	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	480	57.568022	-20.28581998	MUS	Mauritius	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	484	-102.5148166	23.93378032	MEX	Mexico	1	NUMBER	Number	2017	24	Float		Sendai Framework Monitoring System as provided by designated national focal points (2018)	C
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	492	7.424214814	43.73532918	MCO	Monaco	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	496	103.0728057	46.83892054	MNG	Mongolia	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	499	19.25214024	42.78717043	MNE	Montenegro	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	500	-62.19261223	16.73558313	MSR	Montserrat	1	NUMBER	Number	2017					
2018.Q2.G.01	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	504	-6.281942841	31.8440131	MAR	Morocco	1	NUMBER	Number	2017					
