"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes","ISO3CD","X","Y"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","20","Andorra",2016.0,"","100.00","Float","Environment Live","","AND","1.576257417","42.54548611"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","40","Austria",2015.0,"","80.12","Float","Environment Live","","AUT","14.14172472","47.58704857"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","72","Botswana",2017.0,"","94.74","Float","Environment Live","","BWA","23.81380223","-22.18810073"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","233","Estonia",2013.0,"","100.00","Float","Environment Live","","EST","25.84093481","58.68487172"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","242","Fiji",2016.0,"","100.00","Float","Environment Live","","FJI","177.9660884","-17.83301566"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","246","Finland",2012.0,"","64.09","Float","Environment Live","","FIN","23.308447","61.91586738"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","388","Jamaica",2016.0,"","92.08","Float","Environment Live","","JAM","-77.31068409","18.15616857"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","392","Japan",2015.0,"","30.00","Float","Environment Live","","JPN","139.2716103","36.6554539"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","404","Kenya",2016.0,"","30.52","Float","Environment Live","","KEN","37.86096816","0.534797278"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","428","Latvia",2016.0,"","72.44","Float","Environment Live","","LVA","26.42461876","56.64196636"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","458","Malaysia",2016.0,"","40.74","Float","Environment Live","","MYS","116.8346314","5.452415309"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","504","Morocco",2017.0,"","71.28","Float","Environment Live","","MAR","-6.281942841","31.8440131"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","528","Netherlands",2014.0,"","47.15","Float","Environment Live","","NLD","5.331480568","51.86728884"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","604","Peru",2016.0,"","36.84","Float","Environment Live","","PER","-71.82093277","-13.58939705"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","616","Poland",2012.0,"","30.64","Float","Environment Live","","POL","19.40660158","52.1226733"
"6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_NDQLRVR","Nationally derived quality of river
(%)","2019.Q1.G.01","G","Global","C","Country data","PERCENT","Percentage","642","Romania",2016.0,"","57.37","Float","Environment Live","","ROU","24.98481009","45.83893563"
