ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,TypeOfSpeed_Code,TypeOfSpeed_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
AZE,50.01064725,40.39229544,31,Azerbaijan,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,2MT10MBPS,Between 2 mbps and 10 mbps,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,Ministry of Communications and Information Technologies of the Republic of Azerbaijan,Ministry of Communications and Information Technologies of the Republic of Azerbaijan,Ministry of Communications and Information Technologies,Ministry of Communications and Information Technologies (MC&IT),Ministry of Communications and High Technologies (MC&HT),Ministry of Communications and High Technologies (MC&HT),Ministry of Communications and High Technologies (MC&HT),Ministry of Communications and High Technologies (MC&HT),"Ministry of Transport, Communications and High Technologies (MTC&HT) ",,,,,,,,,,,,,,,,,,,,,,,,,,3000,5000,23736,100514,167340,504029,698771,729391,685392,2016.0,685392
AZE,50.01064725,40.39229544,31,Azerbaijan,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,ANYS,Any speed,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,, ,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Ministry of Communications and Information Technologies.,,,Ministry of Communications and Information Technologies.,Ministry of Communications and Information Technologies.,Ministry of Communications and Information Technologies.,Ministry of Communications and Information Technologies.,Ministry of Communications and Information Technologies.,Ministry of Communications and Information Technologies,Ministry of Communications and Information Technologies (MC&IT),Ministry of Communications and Information Technologies (MC&IT),Ministry of Communications and Information Technologies (MC&IT),Ministry of Communications and High Technologies (MC&HT),Ministry of Communications and High Technologies (MC&HT),"Ministry of Transport, Communications and High Technologies (MTC&HT) ",,,,,,,,,,,,,,,,,,,,1000,,,2184,3955,14600,60000,100000,475295,973869,1369594,1712177,1898070,1899456,1803662,2016.0,1803662
ARG,-65.14563274,-35.19446255,32,Argentina,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,10MBPS,10 mbps and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,,preliminary,Preliminary.,More than 10 Mbps.,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,,,,,,,,,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520750,575890,1244367,2016.0,1244367
ARG,-65.14563274,-35.19446255,32,Argentina,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,256KT2MBPS,Between 256 kbps and 2 mbps,G,Global,NUMBER,Number,,,,,,,,,,,,,,,preliminary,Preliminary.,From 512 Kbps to 1 Mbps.,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,,,,,,,,,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601142,623882,235810,2016.0,235810
ARG,-65.14563274,-35.19446255,32,Argentina,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,2MT10MBPS,Between 2 mbps and 10 mbps,G,Global,NUMBER,Number,,,,,,,,,,,,,,,preliminary,Preliminary.,From 1 Mbps to 10 Mbps.,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,,,,,,,,,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387566,5656055,5664319,2016.0,5664319
ARG,-65.14563274,-35.19446255,32,Argentina,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,ANYS,Any speed,G,Global,NUMBER,Number,,,,,,,,,,,,,,,Preliminary.,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,ITU estimate.,Comisión Nacional de Telecomunicaciones.,Comisión Nacional de Comunicaciones,Comisión Nacional de Comunicaciones,Comisión Nacional de Comunicaciones,Comisión Nacional de Comunicaciones,Comisión Nacional de Comunicaciones,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,Ente Nacional de Comunicaciones,,,,,,,,,,,,,,,,,,,94000,148000,258849,542879,926722,1583713,2600000,3114741,3511026,4028238,4572023,5148583,6251020,6509458,6855837,7232053,2016.0,7232053
AUS,134.3499412,-25.57717202,36,Australia,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,10MBPS,10 mbps and over,G,Global,NUMBER,Number,,,,,,,,,,"Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","Greater than 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December 2015","As at December. Broadband subscribers with advertised download speeds of 1.5Mbps to less than 8Mbps. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Table 2",,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,ABS.,ABS.,ABS.,ABS.,ITU estimate.,ABS.,NA,Department of Communications and the Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,2476000,4431000,5199000,7051000,7722000,9052000,10201000,11211000,2016.0,11211000
AUS,134.3499412,-25.57717202,36,Australia,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,256KT2MBPS,Between 256 kbps and 2 mbps,G,Global,NUMBER,Number,,,,,,,,,,"256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","256kbps-1.5Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","256kbps- 1.5 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December 2015.","As at December. Broadband subscribers with advertised download speeds of less than 1.5Mbps. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Table 2",,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,ABS.,ABS.,ABS.,ABS.,ABS.,ABS.,Department of Communications and the Arts,Department of Communications and the Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,2381000,1240000,808000,609000,332000,175000,118000,92000,2016.0,92000
AUS,134.3499412,-25.57717202,36,Australia,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,2MT10MBPS,Between 2 mbps and 10 mbps,G,Global,NUMBER,Number,,,,,,,,,,"1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December.","1.5Mbps - 8 Mbps. Includes fixed broadband + ‘mobile wireless broadband' (via USB, datacards, dongle, tablet SIM)’. ABS Internet Activity Survey, December 2015","As at December. Broadband subscribers with advertised download speeds of 1.5Mbps to less than 8Mbps. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Table 2",,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,ABS.,ABS.,ABS.,ABS.,ABS.,ABS.,NA,Department of Communications and the Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,3188000,4067000,5115000,4213000,4159000,3305000,2183000,2158000,2016.0,2158000
AUS,134.3499412,-25.57717202,36,Australia,17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",17.6.2,"Fixed Internet broadband subscriptions per 100 inhabitants, by speed",1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2019.Q1.G.01,ANYS,Any speed,G,Global,NUMBER,Number,,,,,March.,March.,March.,,"Internet Activity Survey, December.","Internet Activity Survey, December.","Internet Activity Survey, December.","Internet Activity Survey, June.","Internet Activity Survey, June.","Internet Activity Survey, June","Internet Activity Survey, June 2014",Internet activity survey December 2015,"As at December. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Table 1.",,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ACCC.,ACCC.,ACCC.,ITU estimate based on ABS Household Use of Information Technology Survey.,ITU estimate based on ABS Household Use of Information Technology Survey.,ITU estimate based on ABS Household Use of Information Technology Survey.,,ABS.,ABS.,ABS.,ABS.,ABS.,Department of Communications,ABS,Department of Communications and the Arts,Department of Communications and the Arts,,,,,,,,,,,,,,,,,,,122800,258100,516800,1012000,2016000,3900000,,5315000,5221000,5510000,5552000,5735000,5981000,6536000,6828000,7374000,2016.0,7374000
