series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Education level	Units description	Education level description	2000	2001	2003	2006	2009	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	152	-71.23029019	-35.2652885	CHL	Chile	1	Ratio	LOWSEC	Ratio	lower secondary	0.55736			0.87259	0.59369		0.69452			0.78209	0.738305	2015	0.78209	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	152	-71.23029019	-35.2652885	CHL	Chile	2	Ratio	GRAD23	Ratio	grades 2/3								1.06967			1.06967	2013	1.06967	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	152	-71.23029019	-35.2652885	CHL	Chile	3	Ratio	PRIMAR	Ratio	primary				1.03384				0.98658			0.98658	2013	0.98658	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	156	104.1403375	32.30955217	CHN	China	1	Ratio	LOWSEC	Ratio	lower secondary					0.862					0.7427	0.7427	2015	0.7427	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	156	104.1403375	32.30955217	CHN	China	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	156	104.1403375	32.30955217	CHN	China	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	170	-73.07446751	3.888209046	COL	Colombia	1	Ratio	LOWSEC	Ratio	lower secondary				1.32609	0.75524		0.76554			0.71234	0.73894	2015	0.71234	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	170	-73.07446751	3.888209046	COL	Colombia	2	Ratio	GRAD23	Ratio	grades 2/3		0.60263				0.93974		0.3786			0.65917	2013	0.3786	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	170	-73.07446751	3.888209046	COL	Colombia	3	Ratio	PRIMAR	Ratio	primary				0.82763				0.87936			0.87936	2013	0.87936	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	174	43.34234565	-11.66121732	COM	Comoros	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	174	43.34234565	-11.66121732	COM	Comoros	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	174	43.34234565	-11.66121732	COM	Comoros	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	175	45.14015057	-12.82217691	MYT	Mayotte	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	175	45.14015057	-12.82217691	MYT	Mayotte	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	175	45.14015057	-12.82217691	MYT	Mayotte	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	178	15.22052612	-0.840544119	COG	Congo	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	178	15.22052612	-0.840544119	COG	Congo	2	Ratio	GRAD23	Ratio	grades 2/3									0.31103		0.31103	2014	0.31103	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	178	15.22052612	-0.840544119	COG	Congo	3	Ratio	PRIMAR	Ratio	primary									0.29476		0.29476	2014	0.29476	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	184	-159.7711391	-21.22696458	COK	Cook Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	Ratio	LOWSEC	Ratio	lower secondary					0.64649		0.83752			0.89052	0.86402	2015	0.89052	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	Ratio	GRAD23	Ratio	grades 2/3								0.80652			0.80652	2013	0.80652	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	188	-84.19712782	9.970998683	CRI	Costa Rica	3	Ratio	PRIMAR	Ratio	primary				0.97182				0.98431			0.98431	2013	0.98431	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	191	17.95874553	45.45172212	HRV	Croatia	1	Ratio	LOWSEC	Ratio	lower secondary				0.74087	0.90569		0.90531			0.81982	0.862565	2015	0.81982	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	191	17.95874553	45.45172212	HRV	Croatia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	191	17.95874553	45.45172212	HRV	Croatia	3	Ratio	PRIMAR	Ratio	primary						0.99154					0.99154	2011	0.99154	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	192	-79.54460144	22.10030366	CUB	Cuba	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	192	-79.54460144	22.10030366	CUB	Cuba	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	192	-79.54460144	22.10030366	CUB	Cuba	3	Ratio	PRIMAR	Ratio	primary				0.96963								2006	0.96963	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	196	33.22285964	35.05659437	CYP	Cyprus	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	196	33.22285964	35.05659437	CYP	Cyprus	2	Ratio	GRAD23	Ratio	grades 2/3		0.89695										2001	0.89695	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	196	33.22285964	35.05659437	CYP	Cyprus	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	203	15.33151382	49.73913871	CZE	Czechia	1	Ratio	LOWSEC	Ratio	lower secondary	0.73223		0.98904	0.6434	0.91176		0.88205			0.74434	0.813195	2015	0.74434	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	203	15.33151382	49.73913871	CZE	Czechia	2	Ratio	GRAD23	Ratio	grades 2/3		0.97983				0.98812					0.98812	2011	0.98812	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	203	15.33151382	49.73913871	CZE	Czechia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	204	2.339933594	9.65401646	BEN	Benin	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	204	2.339933594	9.65401646	BEN	Benin	2	Ratio	GRAD23	Ratio	grades 2/3									0.3088		0.3088	2014	0.3088	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	204	2.339933594	9.65401646	BEN	Benin	3	Ratio	PRIMAR	Ratio	primary									0.8109		0.8109	2014	0.8109	Programme d'analyse des systèmes éducatifs de la Confemen	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	208	9.326571283	56.03829721	DNK	Denmark	1	Ratio	LOWSEC	Ratio	lower secondary	0.6636		0.89509	0.68721	0.72051		0.79237			0.733	0.762685	2015	0.733	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	208	9.326571283	56.03829721	DNK	Denmark	2	Ratio	GRAD23	Ratio	grades 2/3				0.98212		0.99172					0.99172	2011	0.99172	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	208	9.326571283	56.03829721	DNK	Denmark	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	212	-61.3493756	15.43391378	DMA	Dominica	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	212	-61.3493756	15.43391378	DMA	Dominica	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	212	-61.3493756	15.43391378	DMA	Dominica	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	Ratio	LOWSEC	Ratio	lower secondary										0.71628	0.71628	2015	0.71628	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	Ratio	GRAD23	Ratio	grades 2/3								0.69788			0.69788	2013	0.69788	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	Ratio	PRIMAR	Ratio	primary				0.88855				0.77617			0.77617	2013	0.77617	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	Ratio	GRAD23	Ratio	grades 2/3								0.68166			0.68166	2013	0.68166	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	Ratio	PRIMAR	Ratio	primary				0.79578				0.95892			0.95892	2013	0.95892	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	222	-88.86862995	13.73603564	SLV	El Salvador	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	222	-88.86862995	13.73603564	SLV	El Salvador	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	222	-88.86862995	13.73603564	SLV	El Salvador	3	Ratio	PRIMAR	Ratio	primary				1.06472								2006	1.06472	Latin American Laboratory for Assessment of the Quality of Education (UNESCO Office in Santiago)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	231	39.63505296	8.631223181	ETH	Ethiopia	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	231	39.63505296	8.631223181	ETH	Ethiopia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	231	39.63505296	8.631223181	ETH	Ethiopia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	232	38.11074289	16.12894644	ERI	Eritrea	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	232	38.11074289	16.12894644	ERI	Eritrea	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	232	38.11074289	16.12894644	ERI	Eritrea	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	233	25.84093481	58.68487172	EST	Estonia	1	Ratio	LOWSEC	Ratio	lower secondary				0.95858	0.85245		0.95046			0.82275	0.886605	2015	0.82275	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	233	25.84093481	58.68487172	EST	Estonia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	233	25.84093481	58.68487172	EST	Estonia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	242	177.9660884	-17.83301566	FJI	Fiji	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	246	23.308447	61.91586738	FIN	Finland	1	Ratio	LOWSEC	Ratio	lower secondary	0.89518		0.82305	0.90353	0.80406		0.75547			0.75295	0.75421	2015	0.75295	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	246	23.308447	61.91586738	FIN	Finland	2	Ratio	GRAD23	Ratio	grades 2/3						0.97646					0.97646	2011	0.97646	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	246	23.308447	61.91586738	FIN	Finland	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	248	19.80945969	60.1544901	ALA	Åland Islands	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	250	2.457288129	46.62660861	FRA	France	1	Ratio	LOWSEC	Ratio	lower secondary	0.74438		0.71904	0.82509	0.723		0.76427			0.68173	0.723	2015	0.68173	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	250	2.457288129	46.62660861	FRA	France	2	Ratio	GRAD23	Ratio	grades 2/3		0.88102		0.98695		0.98127					0.98127	2011	0.98127	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	250	2.457288129	46.62660861	FRA	France	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	254	-53.23619089	3.922673437	GUF	French Guiana	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	258	-149.4052367	-17.67709294	PYF	French Polynesia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	260	69.64849091	-49.6068576	ATF	French Southern Territories	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	262	42.18274707	11.56004161	DJI	Djibouti	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	266	11.78727747	-0.60687619	GAB	Gabon	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	268	43.3713615	42.04813028	GEO	Georgia	1	Ratio	LOWSEC	Ratio	lower secondary					0.68151					0.66782	0.66782	2015	0.66782	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	268	43.3713615	42.04813028	GEO	Georgia	2	Ratio	GRAD23	Ratio	grades 2/3				1.03124		0.95672					0.95672	2011	0.95672	Progress in International Reading Literacy Study (IEA)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	268	43.3713615	42.04813028	GEO	Georgia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	270	-15.39944785	13.45295927	GMB	Gambia	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	1	Ratio	LOWSEC	Ratio	lower secondary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	2	Ratio	GRAD23	Ratio	grades 2/3															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	275	35.25694122	31.94347933	PSE	State of Palestine	3	Ratio	PRIMAR	Ratio	primary															
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	276	10.3806066	51.08862743	DEU	Germany	1	Ratio	LOWSEC	Ratio	lower secondary	0.52582		0.55575	0.68404	0.80049		0.85226			0.73615	0.794205	2015	0.73615	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_LGP_ACHIRE	Language test parity index for achievement in reading, by education level (ratio)	276	10.3806066	51.08862743	DEU	Germany	2	Ratio	GRAD23	Ratio	grades 2/3															
