"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2017","Nature_Code_2017","Source_2017","TimeDetail_2017","Value_2017","Latest_Year","Latest_Value"
"","","","14","Eastern Africa","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","1516.2236108105470",2017.0,"1516.2236108105470"
"CAF","20.93559492","7.003720791","140","Central African Republic","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","6.9390468164063",2017.0,"6.9390468164063"
"","","","143","Central Asia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","87.5610648046875",2017.0,"87.5610648046875"
"LKA","80.70489654","7.614693343","144","Sri Lanka","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","8.2697625000000",2017.0,"8.2697625000000"
"","","","145","Western Asia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","742.8950435742188",2017.0,"742.8950435742188"
"TCD","18.66618401","15.36279341","148","Chad","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","11.9307145507813",2017.0,"11.9307145507813"
"","","","15","Northern Africa","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","272.5116566210937",2017.0,"272.5116566210937"
"","","","151","Eastern Europe","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","3933.0537725781250",2017.0,"3933.0537725781250"
"CHL","-71.23029019","-35.2652885","152","Chile","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","226.5545925781250",2017.0,"226.5545925781250"
"","","","154","Northern Europe","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","190.8627473828125",2017.0,"190.8627473828125"
"","","","155","Western Europe","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","223.8745058593750",2017.0,"223.8745058593750"
"CHN","104.1403375","32.30955217","156","China","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation; data refers to China Mainland","E","Food and Agriculture Organisation of United Nations ( FAO)","","2926.3346010156247",2017.0,"2926.3346010156247"
"","","","17","Middle Africa","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","560.7305247363281",2017.0,"560.7305247363281"
"COL","-73.07446751","3.888209046","170","Colombia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Not for publication; significant differences with national data","E","Food and Agriculture Organisation of United Nations ( FAO)","","292.4044962500000",2017.0,"292.4044962500000"
"COM","43.34234565","-11.66121732","174","Comoros","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","1.2797020507813",2017.0,"1.2797020507813"
"COG","15.22052612","-0.840544119","178","Congo","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","22.2668156835937",2017.0,"22.2668156835937"
"","","","18","Southern Africa","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","478.9401119726563",2017.0,"478.9401119726563"
"COD","23.65496507","-2.877154732","180","Democratic Republic of the Congo","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","227.6125552636719",2017.0,"227.6125552636719"
"CRI","-84.19712782","9.970998683","188","Costa Rica","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","22.7692576367188",2017.0,"22.7692576367188"
"HRV","17.95874553","45.45172212","191","Croatia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Validated","E","Food and Agriculture Organisation of United Nations ( FAO)","","17.5836823828125",2017.0,"17.5836823828125"
"CUB","-79.54460144","22.10030366","192","Cuba","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","7.9774691796875",2017.0,"7.9774691796875"
"CYP","33.22285964","35.05659437","196","Cyprus","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","2.9535320019531",2017.0,"2.9535320019531"
"","","","199","Least Developed Countries (LDCs)","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","2840.881468",2017.0,"2840.881468"
"","","","202","Sub-Saharan Africa","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","2716.825119",2017.0,"2716.825119"
"CZE","15.33151382","49.73913871","203","Czechia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","20.1841114843750",2017.0,"20.1841114843750"
"BEN","2.339933594","9.65401646","204","Benin","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","0.5935418945313",2017.0,"0.5935418945313"
"","","","21","Northern America","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","3897.5574922265623",2017.0,"3897.5574922265623"
"DMA","-61.3493756","15.43391378","212","Dominica","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","0.5116687109375",2017.0,"0.5116687109375"
"DOM","-70.49847576","18.89832088","214","Dominican Republic","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","16.1175643945313",2017.0,"16.1175643945313"
"ECU","-78.37005241","-1.447785891","218","Ecuador","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","116.3230178320312",2017.0,"116.3230178320312"
"SLV","-88.86862995","13.73603564","222","El Salvador","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Validated","E","Food and Agriculture Organisation of United Nations ( FAO)","","10.2333742187500",2017.0,"10.2333742187500"
"GNQ","10.46535826","1.565792376","226","Equatorial Guinea","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","9.4697951757812",2017.0,"9.4697951757812"
"ETH","39.63505296","8.631223181","231","Ethiopia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","514.6665880273438",2017.0,"514.6665880273438"
"ERI","38.11074289","16.12894644","232","Eritrea","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","33.6182954296875",2017.0,"33.6182954296875"
"EST","25.84093481","58.68487172","233","Estonia","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Remove data - No mountains","E","Food and Agriculture Organisation of United Nations ( FAO)","","0.5096719531250",2017.0,"0.5096719531250"
"FRO","-7.122044325","62.21228119","234","Faroe Islands","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","0.2548359765625",2017.0,"0.2548359765625"
"FLK","-58.75246778","-51.74562601","238","Falkland Islands (Malvinas)","15","Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss","15.4","By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development","15.4.2","Mountain Green Cover Index","1","ER_MTN_GRNCOV","Mountain green cover area (square kilometres)","2019.Q1.G.01","G","Global","KMSQ","Square kilometers","Pending validation","E","Food and Agriculture Organisation of United Nations ( FAO)","","0.8668337304688",2017.0,"0.8668337304688"
