series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	48	50.5490754	26.04407747	BHR	Bahrain	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	50	89.17660788	22.86961622	BGD	Bangladesh	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	51	44.93839317	40.29499741	ARM	Armenia	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	52	-59.5346489	13.13648273	BRB	Barbados	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	56	4.660976456	50.64104975	BEL	Belgium	1	HA_TH	Thousands of hectares	0	0	4.51	166.51	237.17	250.17	255.17	266.29	271.67	297.81	292.69	302.84	312.61	310.02	310.16	321.76	321.04	322.76	317.148	2017	322.76	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	60	-64.78155012	32.27881922	BMU	Bermuda	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	64	90.45098484	27.39598568	BTN	Bhutan	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	HA_TH	Thousands of hectares	0	0	580.73	761.63	953.08									907.9	890.63	890.53	890.37	981.86	912.258	2017	981.86	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	62.23	170.93	123.24	108.69	988.28								2011	988.28	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	72	23.81380223	-22.18810073	BWA	Botswana	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	76	-53.08432878	-10.77668561	BRA	Brazil	1	HA_TH	Thousands of hectares	638.41	940.09																		2001	940.09	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	0	0	104.89	104.89	104.89	104.89	104.89	104.89	104.89	104.89	104.89	169.93	169.93	169.93	65.04	150.83	197.12	197.12	156.008	2017	197.12	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	0	0	39.4	39.4	39.4	39.4	39.4	39.4	39.4	39.4	0	64.41	64.41	64.55	64.94	65.03	39.4	40.45	54.874	2017	40.45	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	20.2	21.61	106.2	104.36	303.58	217.55	218.39	193.84	637.13	706.65	561.69		524.8275	2016	561.69	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	0	0	0	107.2	107.2	107.2	107.2													2006	107.2	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	116	104.922836	12.71163737	KHM	Cambodia	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.75	12.75	12.75	7.9	9.23	2017	7.9	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	120	12.7419827	5.692387031	CMR	Cameroon	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	97.04	0	167.46	564.24	705.06		639.56			942.46	940.94		941.7	2016	940.94	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	124	-101.6575058	57.72360191	CAN	Canada	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	140	20.93559492	7.003720791	CAF	Central African Republic	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	HA_TH	Thousands of hectares	0	0	9.37	12.3	17.8	17.8	17.8	16.25	17.95	23.17	23.17	22.58	39.26	31.48	37.18	15.18	14.6	17.52	23.192	2017	17.52	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	148	18.66618401	15.36279341	TCD	Chad	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	152	-71.23029019	-35.2652885	CHL	Chile	1	HA_TH	Thousands of hectares	0	0	0	927.76																2003	927.76	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	156	104.1403375	32.30955217	CHN	China	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0							2012	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	170	-73.07446751	3.888209046	COL	Colombia	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	113.52	127.2	137.69	144.02	132.49	130.984	2017	132.49	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	174	43.34234565	-11.66121732	COM	Comoros	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	175	45.14015057	-12.82217691	MYT	Mayotte	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	178	15.22052612	-0.840544119	COG	Congo	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	296	748.2											2008	748.2	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	523.34	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	HA_TH	Thousands of hectares	0	0	101.15	92.23	73.41	74.97	74.97	51.41	63.07	52.92	56.24	44.03	38.21	32.38	52.74	54.91	46.68	41.87	45.716	2017	41.87	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	191	17.95874553	45.45172212	HRV	Croatia	1	HA_TH	Thousands of hectares	0	0																		2001	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	192	-79.54460144	22.10030366	CUB	Cuba	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	196	33.22285964	35.05659437	CYP	Cyprus	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	203	15.33151382	49.73913871	CZE	Czechia	1	HA_TH	Thousands of hectares	11.34	11.34																		2001	11.34	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	204	2.339933594	9.65401646	BEN	Benin	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	208	9.326571283	56.03829721	DNK	Denmark	1	HA_TH	Thousands of hectares	0	0	0	7	12	14	24	393	400	409	419	442	449	421.66	452.56	460.87	471.43	474.32	456.168	2017	474.32	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	212	-61.3493756	15.43391378	DMA	Dominica	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0.37	0.074	2017	0.37	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	HA_TH	Thousands of hectares	0	0	26.53	26.53	26.53	26.53	26.53	10.03	32.05	23.67	41.22	16.69	60.7	53.77	52.58	54.42	55.54	56.6	54.582	2017	56.6	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	222	-88.86862995	13.73603564	SLV	El Salvador	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	231	39.63505296	8.631223181	ETH	Ethiopia	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	232	38.11074289	16.12894644	ERI	Eritrea	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	233	25.84093481	58.68487172	EST	Estonia	1	HA_TH	Thousands of hectares	0	0																		2001	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	242	177.9660884	-17.83301566	FJI	Fiji	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.68	85.39	85.39	85.39	68.37	2017	85.39	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	246	23.308447	61.91586738	FIN	Finland	1	HA_TH	Thousands of hectares	21.91	21.91	22																	2002	22	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	248	19.80945969	60.1544901	ALA	Åland Islands	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	250	2.457288129	46.62660861	FRA	France	1	HA_TH	Thousands of hectares	1.1	11.9	808.5																	2002	808.5	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	254	-53.23619089	3.922673437	GUF	French Guiana	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	HA_TH	Thousands of hectares																							
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	262	42.18274707	11.56004161	DJI	Djibouti	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
2018.Q2.G.01	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	266	11.78727747	-0.60687619	GAB	Gabon	1	HA_TH	Thousands of hectares	0	0	0	0	0	0	0	0	0											2008	0	Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment	G
