series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	T_PER_HA	Tonnes per hectare	2010	135.6	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	T_PER_HA	Tonnes per hectare	2015	135.6	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	T_PER_HA	Tonnes per hectare	2000	87.03	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	T_PER_HA	Tonnes per hectare	2005	87.03	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	T_PER_HA	Tonnes per hectare	2010	87.03	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	T_PER_HA	Tonnes per hectare	2015	87.03	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	72	23.81380223	-22.18810073	BWA	Botswana	1	T_PER_HA	Tonnes per hectare	2000	72.12	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	72	23.81380223	-22.18810073	BWA	Botswana	1	T_PER_HA	Tonnes per hectare	2005	74.77	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	72	23.81380223	-22.18810073	BWA	Botswana	1	T_PER_HA	Tonnes per hectare	2010	77.61	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	72	23.81380223	-22.18810073	BWA	Botswana	1	T_PER_HA	Tonnes per hectare	2015	80.07	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	76	-53.08432878	-10.77668561	BRA	Brazil	1	T_PER_HA	Tonnes per hectare	2000	193.67	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	76	-53.08432878	-10.77668561	BRA	Brazil	1	T_PER_HA	Tonnes per hectare	2005	194.49	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	76	-53.08432878	-10.77668561	BRA	Brazil	1	T_PER_HA	Tonnes per hectare	2010	195.5	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	76	-53.08432878	-10.77668561	BRA	Brazil	1	T_PER_HA	Tonnes per hectare	2015	196.18	Float		FAO, Global Forest Resources Assessment	C
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	84	-88.70199554	17.19965901	BLZ	Belize	1	T_PER_HA	Tonnes per hectare	2000	215.17	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	84	-88.70199554	17.19965901	BLZ	Belize	1	T_PER_HA	Tonnes per hectare	2005	214.61	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	84	-88.70199554	17.19965901	BLZ	Belize	1	T_PER_HA	Tonnes per hectare	2010	211.3	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	84	-88.70199554	17.19965901	BLZ	Belize	1	T_PER_HA	Tonnes per hectare	2015	211.52	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	T_PER_HA	Tonnes per hectare	2000	141.01	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	T_PER_HA	Tonnes per hectare	2005	141.01	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	T_PER_HA	Tonnes per hectare	2010	140.99	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	T_PER_HA	Tonnes per hectare	2015	140.73	Float		FAO, Global Forest Resources Assessment	E
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	T_PER_HA	Tonnes per hectare	2000					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	T_PER_HA	Tonnes per hectare	2005					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	T_PER_HA	Tonnes per hectare	2010					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	T_PER_HA	Tonnes per hectare	2015					
2018.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	T_PER_HA	Tonnes per hectare	2000	329.37	Float		FAO, Global Forest Resources Assessment	E
