series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	410	127.8610254	36.45201023	KOR	Republic of Korea	1	INDEX	Index	1.54	1.54	1.56	1.39	1.58	1.89	1.96	2.08	1.81	2	2.08	1.91	1.91	1.75	1.96	2.23	1.952	2016	2.23	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	414	47.49305029	29.53949468	KWT	Kuwait	1	INDEX	Index	1.36	1.32	1.32	1.83	2.19							1.47	1.73	1.13	0.73		1.265	2015	0.73	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	INDEX	Index	0.13					0.16	0.14	0.13	0.13	0.12	0.11							2011	0.11	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	422	35.89391711	33.92152458	LBN	Lebanon	1	INDEX	Index	0.06	0.09	0.07	0.1	0.09	0.05	0.05	0.05	0.06					0.08	0.15	0.16	0.13	2016	0.16	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	426	28.25362195	-29.58041814	LSO	Lesotho	1	INDEX	Index	0.35	0.41	0.43	0.45	0.42	0.38	0.45	0.44	0.42									2009	0.42	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	428	26.42461876	56.64196636	LVA	Latvia	1	INDEX	Index							1	1.82	1.07	1.05	0.44	0.66	0.54	0.57	0.5		0.5675	2015	0.5	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	430	-9.311879038	6.448381009	LBR	Liberia	1	INDEX	Index					0.01	0.03	0.05	0.06	0.04	0.04	0.03	0.03					0.03	2012	0.03	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	434	18.0295985	27.04042819	LBY	Libya	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	438	9.552985019	47.14167005	LIE	Liechtenstein	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	440	23.90517807	55.33680309	LTU	Lithuania	1	INDEX	Index				1.14	0.98	1.16	1.38	1.22	1.74	1.23	0.9	0.77	0.82	0.86	1.05		0.875	2015	1.05	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	442	6.092656563	49.77679538	LUX	Luxembourg	1	INDEX	Index	2.32	1.79	2.96	2.55	3.54	3.56	3.01	3.39	5.13	4.95	6.17	3.9	4.55	4.67	5.67	5.39	4.836	2016	5.39	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	450	46.6982339	-19.38514785	MDG	Madagascar	1	INDEX	Index	0.38	0.14	0.24	0.28	0.37	0.24	0.28	0.29										2008	0.29	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	454	33.4884625	-13.40819859	MWI	Malawi	1	INDEX	Index	0.13	0.18	0.19	0.2	0.33	0.21	0.63	0.56	0.57	0.57	0.45	0.44	0.71	0.68	0.84	0.68	0.67	2016	0.68	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	458	116.8346314	5.452415309	MYS	Malaysia	1	INDEX	Index	0.36	0.31	0.32	0.41	0.41	0.61	0.37	0.48	0.53	0.32	0.23	0.26	0.33	0.36	0.36	0.36	0.334	2016	0.36	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	462	73.09672546	-0.614385021	MDV	Maldives	1	INDEX	Index	0.21	0.09	0.14	0.12	0.15	0.28	0.43	0.3	0.13	0.34	0.2	0.02			0.07	0.05	0.0466666666666667	2016	0.05	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	466	-3.522016039	17.35311254	MLI	Mali	1	INDEX	Index	0.44	0.5	0.42	0.4	0.56	0.72	0.52	0.62	0.33		0.39							2011	0.39	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	470	14.44617519	35.89194275	MLT	Malta	1	INDEX	Index	0.64	0.73	0.79	1.2	1.29	1.23	1.16	1.49	1.3	1.19	1.13	1.11	1.05	0.82	0.85		0.9575	2015	0.85	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	474	-60.91544135	14.56086108	MTQ	Martinique	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	478	-10.33187259	20.26089546	MRT	Mauritania	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	480	57.568022	-20.28581998	MUS	Mauritius	1	INDEX	Index	0.75	0.77	0.67	0.75	0.77	0.67	0.7	1.66	1.23	1.28	0.88	0.89	0.89	0.82	0.88	0.86	0.868	2016	0.86	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	484	-102.5148166	23.93378032	MEX	Mexico	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	492	7.424214814	43.73532918	MCO	Monaco	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	496	103.0728057	46.83892054	MNG	Mongolia	1	INDEX	Index	0.2	0.24								0.47	0.7	0.18			0.09		0.135	2015	0.09	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	INDEX	Index		0.11	0.12	0.18	0.39	0.39	0.81	0.57	0.49	0.26	0.24	0.36	0.46	0.38	0.62	0.31	0.426	2016	0.31	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	499	19.25214024	42.78717043	MNE	Montenegro	1	INDEX	Index						0.08	0.1	0.12	0.1	0.09	0.08	0.09	0.07	0.06	0.07		0.0725	2015	0.07	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	500	-62.19261223	16.73558313	MSR	Montserrat	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	504	-6.281942841	31.8440131	MAR	Morocco	1	INDEX	Index						0.03	0.03	0.03	0.02	0.02	0.02	0.01					0.01	2012	0.01	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	508	38.18479941	-14.27963886	MOZ	Mozambique	1	INDEX	Index	0.27	0.27	0.2	0.18	0.2	0.18	0.15	0.14	0.2	0.17	0.14	0.12	0.16	0.35			0.21	2014	0.35	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	512	57.87743482	21.98805614	OMN	Oman	1	INDEX	Index	0.33	0.35	0.38	0.42	0.45	0.38	0.37	0.45	0.52	0.55	0.4	0.32	0.31	0.49			0.373333333333333	2014	0.49	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	17.21907885	-22.13817068	NAM	Namibia	1	INDEX	Index	0.54	0.52	0.49	0.52	0.49	0.44	0.55	0.34	0.4	0.38	0.49	0.4	0.44	0.34	0.33		0.3775	2015	0.33	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	520	166.92313	-0.528742623	NRU	Nauru	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	524	83.94678863	28.25866332	NPL	Nepal	1	INDEX	Index		0.16	0.14	0.14	0.24	0.15	0.14	0.14	0.22	0.26	0.32	0.24	0.26	0.31	0.3	0.33	0.288	2016	0.33	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	528	5.331480568	51.86728884	NLD	Netherlands	1	INDEX	Index	0.39	0.34	0.38	0.33	0.29	0.29	0.31	0.35	0.41	0.33	0.32	0.28	0.25	0.22	0.23	0.2	0.236	2016	0.2	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	531	-68.95033464	12.15058042	CUW	Curaçao	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	533	-69.97050586	12.50878756	ABW	Aruba	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	540	165.5067368	-21.41742531	NCL	New Caledonia	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	548	167.0679779	-15.34445547	VUT	Vanuatu	1	INDEX	Index					0.12	0.12	0.1	0.09	0.1	0.11	0.09	0.15					0.15	2012	0.15	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	554	170.4755673	-43.98721568	NZL	New Zealand	1	INDEX	Index				0.26	0.31													2005	0.31	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	558	-85.03060315	12.84210839	NIC	Nicaragua	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	562	9.400167877	17.42143036	NER	Niger	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	566	8.097363256	9.585789025	NGA	Nigeria	1	INDEX	Index			0.04	0.13	0.16	0.21	0.2	0.21	0.16	0.11	0.1	0.1	0.09				0.095	2013	0.09	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	570	-169.8601693	-19.05000475	NIU	Niue	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	578	11.47846389	61.34311134	NOR	Norway	1	INDEX	Index	1.89	1.75	1.91	1.62	1.45	1.36	1.48	1.67	1.41	1.17	1.3	1.5	1.29	1.11	0.94	0.8	1.128	2016	0.8	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	INDEX	Index									0.07	0.06	0.05	0.1	0.1	0.27	0.07		0.135	2015	0.07	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	584	171.0839119	7.110213497	MHL	Marshall Islands	1	INDEX	Index								0.13	0.17	0.16	0.12	0.17	0.12	0.16	0.16	0.17	0.156	2016	0.17	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	585	134.5733878	7.502307591	PLW	Palau	1	INDEX	Index								0.13	0.13	0.13	0.13	0.1	0.09	0.1	0.13		0.105	2015	0.13	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	586	68.80479684	29.36491634	PAK	Pakistan	1	INDEX	Index	0.02	0.03	0.03	0.09	0.01	0.15	0.19	0.32	0.19	0.13	0.04	0.05	0.08	0.03	0.03	0.05	0.048	2016	0.05	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	591	-81.26616623	8.450965746	PAN	Panama	1	INDEX	Index	0.37	0.23	0.18	0.39	0.26	0.32	0.37	0.33	0.31	0.44	0.43	0.35	0.38	0.55	0.67	0.58	0.506	2016	0.58	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	600	-60.54854225	-21.70216237	PRY	Paraguay	1	INDEX	Index									0.15	0.15	0.1	0.11	0.09	0.1	0.14	0.16	0.12	2016	0.16	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	604	-71.82093277	-13.58939705	PER	Peru	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	608	120.8601418	14.16591706	PHL	Philippines	1	INDEX	Index	0.33	0.27	0.31	0.25	0.33	0.3	0.42	0.54	0.43	0.48	0.28	0.41	0.42	0.38	0.4	0.4	0.402	2016	0.4	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	616	19.40660158	52.1226733	POL	Poland	1	INDEX	Index	0.58	0.49	0.71	0.55	0.83	0.9	0.72	0.94	0.81	0.73	0.61	0.59	0.46	0.37	0.38		0.45	2015	0.38	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	620	-7.961599811	39.68509315	PRT	Portugal	1	INDEX	Index	0.47	0.46	0.39	0.43	0.4	0.4	0.33	0.3	0.3	0.27	0.31	0.34	0.28	0.39	0.37		0.345	2015	0.37	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	INDEX	Index									0.29	0.32	0.29	0.06	0.13	0.07	0.1		0.09	2015	0.1	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	INDEX	Index								1.35	1.06	0.47	0.43	0.47	0.49	0.45	0.43		0.46	2015	0.43	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	634	51.19152467	25.28355379	QAT	Qatar	1	INDEX	Index				25.47	14.04													2005	14.04	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	638	55.53171398	-21.13183266	REU	Réunion	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	642	24.98481009	45.83893563	ROU	Romania	1	INDEX	Index											0.64	0.75	0.6	0.69	0.7		0.685	2015	0.7	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	643	99.01404926	61.61899849	RUS	Russian Federation	1	INDEX	Index	0.22	0.18	0.17	0.19	0.15	0.17	0.1	0.15	0.18	0.08	0.32	0.32	0.43	0.25	0.18	0.29	0.294	2016	0.29	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	646	29.92310194	-1.999842114	RWA	Rwanda	1	INDEX	Index										0.12	0.19	0.14				0.09	0.115	2016	0.09	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	660	-63.05651612	18.21525315	AIA	Anguilla	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	INDEX	Index															0.4	0.41	0.405	2016	0.41	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	674	12.46329038	43.93841766	SMR	San Marino	1	INDEX	Index		13.48	30.97	29.88														2004	29.88	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	INDEX	Index							0.36	0.82	0.38	0.31								2010	0.31	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	686	-14.46636926	14.35920905	SEN	Senegal	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	688	20.805876	44.03145697	SRB	Serbia	1	INDEX	Index			0.23	0.36	0.22	0.22	0.25	0.25	0.16	0.23	0.18	0.29					0.29	2012	0.29	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	690	55.46561591	-4.678053059	SYC	Seychelles	1	INDEX	Index						1.23	1.87	0.3		0.67	0.34	0.32	0.66	0.69	1	1.12	0.758	2016	1.12	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	702	103.8107883	1.361009155	SGP	Singapore	1	INDEX	Index	2	3.3	4.02	3.79	3.78	3.59	6.87	5.48	5.42	6.69	7.06	8.42	7.29	7.17	7.08	8.76	7.744	2016	8.76	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	703	19.48495604	48.70741446	SVK	Slovakia	1	INDEX	Index	0.95	0.61	0.67	0.8	1.24	1.13	1	1.06	1.52	1.7	1.32	0.38	0.37	0.31	0.43		0.3725	2015	0.43	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	704	105.802499	10.09643079	VNM	Viet Nam	1	INDEX	Index						0.09	0.1	0.06	0.2	0.12	0.13	0.12	0.21	0.19			0.173333333333333	2014	0.19	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	705	14.82209486	46.11958061	SVN	Slovenia	1	INDEX	Index	1.21	1.2	1.68	1.34	0.97	1.22	1.24	1.53	1.26	0.89	0.73	0.97	0.74	0.63	0.84		0.795	2015	0.84	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	706	46.20367477	4.406485729	SOM	Somalia	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	710	24.67184355	-29.99957544	ZAF	South Africa	1	INDEX	Index	0.56	0.46	0.67	0.59	0.87	0.8	0.92	0.75	0.62	0.8	0.76	0.8	0.79	0.75	0.69		0.7575	2015	0.69	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	724	-3.554078296	40.39211472	ESP	Spain	1	INDEX	Index	0.11	0.12	0.13	0.15	0.16	0.2	0.22	0.24	0.12	0.1	0.13	0.09	0.07	0.07	0.08		0.0775	2015	0.08	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	728	30.32618773	7.290839152	SSD	South Sudan	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	732	-13.13515523	24.66265342	ESH	Western Sahara	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	736	29.95650159	16.02643066	SDN	Sudan	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	740	-55.90626394	4.132603197	SUR	Suriname	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	748	31.50149288	-26.56471011	SWZ	Swaziland	1	INDEX	Index							0.81	1.29	1.17	0.74	0.49	0.63					0.63	2012	0.63	Combined IMF and FAO Questionaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	752	14.3775338	60.60103109	SWE	Sweden	1	INDEX	Index	0.34	0.39	0.38	0.34	0.72	0.54	0.38	0.45	0.47	0.42	0.4	0.42	0.46	0.45	0.38	0.39	0.42	2016	0.39	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	756	8.223158	46.96617097	CHE	Switzerland	1	INDEX	Index	4.88	4.82	4.9	4.41	4.75	5.03	4.84	4.4	4.84	5.06	5.04	5.37	4.9	4.71	5.08		5.015	2015	5.08	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	INDEX	Index							0.28	0.21	0.21									2009	0.21	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	762	69.294998	38.43069666	TJK	Tajikistan	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	764	101.0202951	15.13089239	THA	Thailand	1	INDEX	Index	0.87	0.74	0.73	0.62	0.57	0.45	0.62	0.5	0.51	0.37	0.18	0.58	0.51	0.69	0.83		0.6525	2015	0.83	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	768	0.97835765	8.532096072	TGO	Togo	1	INDEX	Index										0	0							2011	0	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	772	-171.8154473	-9.214545558	TKL	Tokelau	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	776	-175.1959991	-21.19511329	TON	Tonga	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	INDEX	Index	2.88	2.72	3.69	4.9	6.45	5.66	7.67	4.7	3.07	3.08	4.23	4.59	2.43	1.95			2.99	2014	1.95	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	INDEX	Index												0.04	0.06	0.04	0.05		0.0475	2015	0.05	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	788	9.572737411	34.11439971	TUN	Tunisia	1	INDEX	Index	1.05	1.14	0.95	0.77	0.72	0.71	0.69	0.69	0.68	0.73	0.6	0.59					0.59	2012	0.59	IMF data. UNSD national account estimates	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	792	35.42890329	38.9899684	TUR	Turkey	1	INDEX	Index						0.49	0.55	0.57	0.37	0.35	0.41	0.42	0.42	0.45	0.4		0.4225	2015	0.4	FAO Questionnaire. UNSD national account estimates.	C
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	795	58.9787665	40.0912346	TKM	Turkmenistan	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	INDEX	Index																					
2018.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	798	178.6679611	-7.460048071	TUV	Tuvalu	1	INDEX	Index																					
