series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	84	-88.70199554	17.19965901	BLZ	Belize	1	HA_TH	Thousands of hectares	1459.301	1416.53	1391.391	1366.3	2015	1366.3	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	HA_TH	Thousands of hectares	2268	2241	2213	2185	2015	2185	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	HA_TH	Thousands of hectares	3.67	3.66	3.64	3.62	2015	3.62	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	HA_TH	Thousands of hectares	397	389	380	380	2015	380	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	100	25.23763153	42.75731323	BGR	Bulgaria	1	HA_TH	Thousands of hectares	3375	3651	3737	3823	2015	3823	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	104	96.51752295	21.19332882	MMR	Myanmar	1	HA_TH	Thousands of hectares	34868	33321	31773	29041	2015	29041	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	108	29.89080992	-3.366387428	BDI	Burundi	1	HA_TH	Thousands of hectares	198	181	253	276	2015	276	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	112	28.04940161	53.54193075	BLR	Belarus	1	HA_TH	Thousands of hectares	8273	8436	8534	8633.5	2015	8633.5	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	116	104.922836	12.71163737	KHM	Cambodia	1	HA_TH	Thousands of hectares	11546	10731	10094	9457	2015	9457	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	120	12.7419827	5.692387031	CMR	Cameroon	1	HA_TH	Thousands of hectares	22116	21016	19916	18816	2015	18816	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	124	-101.6575058	57.72360191	CAN	Canada	1	HA_TH	Thousands of hectares	347802	347576	347302	347069	2015	347069	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	HA_TH	Thousands of hectares	82.09	83.59	85.09	89.903	2015	89.903	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	HA_TH	Thousands of hectares	12.7	12.7	12.7	12.7	2015	12.7	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	140	20.93559492	7.003720791	CAF	Central African Republic	1	HA_TH	Thousands of hectares	22404	22326	22248	22170	2015	22170	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	HA_TH	Thousands of hectares	2192	2118	2103	2070	2015	2070	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	148	18.66618401	15.36279341	TCD	Chad	1	HA_TH	Thousands of hectares	6326	6141	5508	4875	2015	4875	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	152	-71.23029019	-35.2652885	CHL	Chile	1	HA_TH	Thousands of hectares	15834	16042	16231	17735	2015	17735	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	156	104.1403375	32.30955217	CHN	China	1	HA_TH	Thousands of hectares	177000.5	193043.9	200610.3	208321.3	2015	208321.3	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	170	-73.07446751	3.888209046	COL	Colombia	1	HA_TH	Thousands of hectares	61798.44	60201.36	58635.32	58501.74	2015	58501.74	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	174	43.34234565	-11.66121732	COM	Comoros	1	HA_TH	Thousands of hectares	45	42	39	37	2015	37	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	175	45.14015057	-12.82217691	MYT	Mayotte	1	HA_TH	Thousands of hectares	8.73	7.76	6.79	5.82	2015	5.82	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	178	15.22052612	-0.840544119	COG	Congo	1	HA_TH	Thousands of hectares	22556	22471	22411	22334	2015	22334	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	HA_TH	Thousands of hectares	157249	155692	154135	152578	2015	152578	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	HA_TH	Thousands of hectares	15.1	15.1	15.1	15.1	2015	15.1	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	HA_TH	Thousands of hectares	2376	2491	2605	2756	2015	2756	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	191	17.95874553	45.45172212	HRV	Croatia	1	HA_TH	Thousands of hectares	1885	1903	1920	1922	2015	1922	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	192	-79.54460144	22.10030366	CUB	Cuba	1	HA_TH	Thousands of hectares	2435	2697	2932	3200	2015	3200	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	196	33.22285964	35.05659437	CYP	Cyprus	1	HA_TH	Thousands of hectares	171.61	172.851	172.841	172.7	2015	172.7	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	203	15.33151382	49.73913871	CZE	Czechia	1	HA_TH	Thousands of hectares	2637	2647	2657	2667	2015	2667	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	204	2.339933594	9.65401646	BEN	Benin	1	HA_TH	Thousands of hectares	5061	4811	4561	4311	2015	4311	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	208	9.326571283	56.03829721	DNK	Denmark	1	HA_TH	Thousands of hectares	585.5	557.7	587.1	612.2	2015	612.2	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	212	-61.3493756	15.43391378	DMA	Dominica	1	HA_TH	Thousands of hectares	47.33	45.99	44.66	43.33	2015	43.33	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	HA_TH	Thousands of hectares	1486	1652	1817	1983	2015	1983	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	HA_TH	Thousands of hectares	13728.916	13335.236	12941.556	12547.876	2015	12547.876	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	222	-88.86862995	13.73603564	SLV	El Salvador	1	HA_TH	Thousands of hectares	332	309	287	265	2015	265	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	HA_TH	Thousands of hectares	1743	1685	1626	1568	2015	1568	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	231	39.63505296	8.631223181	ETH	Ethiopia	1	HA_TH	Thousands of hectares	13705	13000	12296	12499	2015	12499	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	232	38.11074289	16.12894644	ERI	Eritrea	1	HA_TH	Thousands of hectares	1576	1554	1532	1510	2015	1510	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	233	25.84093481	58.68487172	EST	Estonia	1	HA_TH	Thousands of hectares	2243	2252	2234	2232	2015	2232	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	HA_TH	Thousands of hectares	0.083	0.083	0.083	0.083	2015	0.083	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	HA_TH	Thousands of hectares	0	0	0	0	2015	0	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	242	177.9660884	-17.83301566	FJI	Fiji	1	HA_TH	Thousands of hectares	980.44	997.26	992.896	1017.195	2015	1017.195	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	246	23.308447	61.91586738	FIN	Finland	1	HA_TH	Thousands of hectares	22445	22143	22218	22218	2015	22218	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	248	19.80945969	60.1544901	ALA	Åland Islands	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	250	2.457288129	46.62660861	FRA	France	1	HA_TH	Thousands of hectares	15289	15861	16424	16989	2015	16989	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	254	-53.23619089	3.922673437	GUF	French Guiana	1	HA_TH	Thousands of hectares	8182	8168	8138	8130	2015	8130	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	HA_TH	Thousands of hectares	105	130	155	155	2015	155	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	262	42.18274707	11.56004161	DJI	Djibouti	1	HA_TH	Thousands of hectares	5.6	5.6	5.6	5.6	2015	5.6	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	266	11.78727747	-0.60687619	GAB	Gabon	1	HA_TH	Thousands of hectares	22000	22000	22000	23000	2015	23000	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	268	43.3713615	42.04813028	GEO	Georgia	1	HA_TH	Thousands of hectares	2760.6	2772.5	2822.4	2822.4	2015	2822.4	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	270	-15.39944785	13.45295927	GMB	Gambia	1	HA_TH	Thousands of hectares	461	471	480	488	2015	488	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	275	35.25694122	31.94347933	PSE	State of Palestine	1	HA_TH	Thousands of hectares	9.08	9.17	9.17	9.17	2015	9.17	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	276	10.3806066	51.08862743	DEU	Germany	1	HA_TH	Thousands of hectares	11354	11384	11409	11419	2015	11419	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	288	-1.205623522	7.964825185	GHA	Ghana	1	HA_TH	Thousands of hectares	8909	9053	9195	9337	2015	9337	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	HA_TH	Thousands of hectares	0	0	0	0	2015	0	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	296	-157.5643005	1.768837732	KIR	Kiribati	1	HA_TH	Thousands of hectares	12.15	12.15	12.15	12.15	2015	12.15	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	300	22.58307827	39.47301873	GRC	Greece	1	HA_TH	Thousands of hectares	3601	3752	3903	4054	2015	4054	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	304	-41.39371316	74.75625681	GRL	Greenland	1	HA_TH	Thousands of hectares	0.22	0.22	0.22	0.22	2015	0.22	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	308	-61.68248568	12.11238395	GRD	Grenada	1	HA_TH	Thousands of hectares	16.99	16.99	16.99	16.99	2015	16.99	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	HA_TH	Thousands of hectares	73.061	72.896	71.696	71.496	2015	71.496	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	316	144.7029305	13.35485404	GUM	Guam	1	HA_TH	Thousands of hectares	25	25	25	25	2015	25	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	320	-91.2312746	15.00273719	GTM	Guatemala	1	HA_TH	Thousands of hectares	4208	3938	3722	3540	2015	3540	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	324	-11.28173419	11.00210343	GIN	Guinea	1	HA_TH	Thousands of hectares	6904	6724	6544	6364	2015	6364	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	328	-58.97322037	4.788012784	GUY	Guyana	1	HA_TH	Thousands of hectares	16622	16602	16576	16526	2015	16526	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	332	-72.33640958	18.40426539	HTI	Haiti	1	HA_TH	Thousands of hectares	109	105	101	97	2015	97	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	336	12.45315803	41.90343751	VAT	Holy See	1	HA_TH	Thousands of hectares	0	0	0	0	2015	0	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	340	-86.59974381	14.82243161	HND	Honduras	1	HA_TH	Thousands of hectares	6392	5792	5192	4592	2015	4592	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	HA_TH	Thousands of hectares								
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	348	19.41221519	47.1651448	HUN	Hungary	1	HA_TH	Thousands of hectares	1917	1983	2046	2069	2015	2069	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	352	-19.02116966	64.79134763	ISL	Iceland	1	HA_TH	Thousands of hectares	28.8	36.5	42.7	49.2	2015	49.2	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	356	79.3608464	22.34642074	IND	India	1	HA_TH	Thousands of hectares	65390	67709	69790	70682	2015	70682	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	360	113.9174	-0.994582204	IDN	Indonesia	1	HA_TH	Thousands of hectares	99409	97857	94432	91010	2015	91010	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	HA_TH	Thousands of hectares	9325.656	10691.98	10691.98	10691.98	2015	10691.98	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	368	43.76606267	33.05013795	IRQ	Iraq	1	HA_TH	Thousands of hectares	818	825	825	825	2015	825	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	372	-7.121425272	53.25274054	IRL	Ireland	1	HA_TH	Thousands of hectares	634.951	694.835	725.635	754.016	2015	754.016	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	376	34.62277992	31.06164552	ISR	Israel	1	HA_TH	Thousands of hectares	153	155	154	165	2015	165	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	380	12.57022427	42.79917282	ITA	Italy	1	HA_TH	Thousands of hectares	8369	8759	9028	9297	2015	9297	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	HA_TH	Thousands of hectares	10328	10405	10403	10401	2015	10401	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	388	-77.31068409	18.15616857	JAM	Jamaica	1	HA_TH	Thousands of hectares	340.9	339.2	337.1	335.2	2015	335.2	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	392	139.2716103	36.6554539	JPN	Japan	1	HA_TH	Thousands of hectares	24876	24935	24966	24958	2015	24958	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	HA_TH	Thousands of hectares	3365	3337	3309	3309	2015	3309	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	400	37.13024774	30.65365973	JOR	Jordan	1	HA_TH	Thousands of hectares	97.5	97.5	97.5	97.5	2015	97.5	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	404	37.86096816	0.534797278	KEN	Kenya	1	HA_TH	Thousands of hectares	3557	4047	4230	4413	2015	4413	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	HA_TH	Thousands of hectares	6933	6299	5666	5031	2015	5031	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	HA_TH	Thousands of hectares	6288	6255	6222	6184	2015	6184	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	414	47.49305029	29.53949468	KWT	Kuwait	1	HA_TH	Thousands of hectares	4.85	5.55	6.25	6.25	2015	6.25	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	HA_TH	Thousands of hectares	858.3	869.3	677	637	2015	637	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	HA_TH	Thousands of hectares	16525.99	16869.71	17815.56	18761.41	2015	18761.41	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	422	35.89391711	33.92152458	LBN	Lebanon	1	HA_TH	Thousands of hectares	131	136.5	136.9	137.3	2015	137.3	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	426	28.25362195	-29.58041814	LSO	Lesotho	1	HA_TH	Thousands of hectares	42	43	44	49	2015	49	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	428	26.42461876	56.64196636	LVA	Latvia	1	HA_TH	Thousands of hectares	3241	3297	3354	3356	2015	3356	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	430	-9.311879038	6.448381009	LBR	Liberia	1	HA_TH	Thousands of hectares	4629	4479	4329	4179	2015	4179	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	434	18.0295985	27.04042819	LBY	Libya	1	HA_TH	Thousands of hectares	217	217	217	217	2015	217	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	HA_TH	Thousands of hectares	6.9	6.9	6.9	6.9	2015	6.9	FAO Estimate	E
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	440	23.90517807	55.33680309	LTU	Lithuania	1	HA_TH	Thousands of hectares	2020	2121	2170	2180	2015	2180	Official country data submitted to FAO	C
2018.Q2.G.01	AG_LND_FRSTN	Forest area (thousands of hectares)	442	6.092656563	49.77679538	LUX	Luxembourg	1	HA_TH	Thousands of hectares	86.7	86.7	86.7	86.7	2015	86.7	FAO Estimate	E
