series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	NUMBER	Number		0	14000	0	208	712	20	96	3732	0				1866	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	100	25.23763153	42.75731323	BGR	Bulgaria	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	104	96.51752295	21.19332882	MMR	Myanmar	1	NUMBER	Number	6407	8616	1757	370730	11800	2770	84844	90761	114717	408235	2219988	1074514	185992	800689.2	2017	185992	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	108	29.89080992	-3.366387428	BDI	Burundi	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	112	28.04940161	53.54193075	BLR	Belarus	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	116	104.922836	12.71163737	KHM	Cambodia	1	NUMBER	Number	4968	5388	5509	7471	18395	16171	9430	8878	39851	4348	20736	24252	36744	25186.2	2017	36744	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	120	12.7419827	5.692387031	CMR	Cameroon	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	124	-101.6575058	57.72360191	CAN	Canada	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	NUMBER	Number		0		0	0					0	0		0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	140	20.93559492	7.003720791	CAF	Central African Republic	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	NUMBER	Number	46573	51905	60558	178218	27553	34456	79609	43615	39107	76648	25306	29238	187612	71582.2	2017	187612	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	148	18.66618401	15.36279341	TCD	Chad	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	152	-71.23029019	-35.2652885	CHL	Chile	1	NUMBER	Number	72591	17757	248	308794	20477	5198895	134629	3594	1197	287			0	494.666666666667	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	156	104.1403375	32.30955217	CHN	China	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	170	-73.07446751	3.888209046	COL	Colombia	1	NUMBER	Number	212399	212272	164102	637431	310235	1551917	1405009	548991	326530	289337	208641	1977	14136	168124.2	2017	14136	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	174	43.34234565	-11.66121732	COM	Comoros	1	NUMBER	Number	0	0	0	0	0		3232	372	68	24				46	2014	24	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	175	45.14015057	-12.82217691	MYT	Mayotte	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	178	15.22052612	-0.840544119	COG	Congo	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	NUMBER	Number	1120		0		0	1752									2010	1752	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	NUMBER	Number	11090	4781	31076	10364	9481	38443	8544	13179	5197	10166	1776	2172	320	3926.2	2017	320	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	191	17.95874553	45.45172212	HRV	Croatia	1	NUMBER	Number												0	7492	3746	2017	7492	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	192	-79.54460144	22.10030366	CUB	Cuba	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	196	33.22285964	35.05659437	CYP	Cyprus	1	NUMBER	Number	72	0	110	5	871	229	105	0	0	592	0	0	0	118.4	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	203	15.33151382	49.73913871	CZE	Czechia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	204	2.339933594	9.65401646	BEN	Benin	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	208	9.326571283	56.03829721	DNK	Denmark	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	212	-61.3493756	15.43391378	DMA	Dominica	1	NUMBER	Number			3084		0	8	232	0	344	0				172	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	NUMBER	Number	6486	11178	6188	56139	6672	1569	19467	81425	22607	16949	24191	87063	85600	47282	2017	85600	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	222	-88.86862995	13.73603564	SLV	El Salvador	1	NUMBER	Number	23877	13864	11454	39738	5117	27119	59589	1461	787	1390	247			808	2015	247	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	NUMBER	Number						12		68	8	12	0	412	128	112	2017	128	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	231	39.63505296	8.631223181	ETH	Ethiopia	1	NUMBER	Number	944	92	20	0	0	340	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	232	38.11074289	16.12894644	ERI	Eritrea	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	233	25.84093481	58.68487172	EST	Estonia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	242	177.9660884	-17.83301566	FJI	Fiji	1	NUMBER	Number	0	60	0	800	12164	4608	248	24056	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	246	23.308447	61.91586738	FIN	Finland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	248	19.80945969	60.1544901	ALA	Åland Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	250	2.457288129	46.62660861	FRA	France	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	254	-53.23619089	3.922673437	GUF	French Guiana	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	NUMBER	Number			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	262	42.18274707	11.56004161	DJI	Djibouti	1	NUMBER	Number	0	0	0	0	0	0	0	0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	266	11.78727747	-0.60687619	GAB	Gabon	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	268	43.3713615	42.04813028	GEO	Georgia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	270	-15.39944785	13.45295927	GMB	Gambia	1	NUMBER	Number													5548	5548	2017	5548	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	275	35.25694122	31.94347933	PSE	State of Palestine	1	NUMBER	Number	5	5	0	0	1041	442	0	242	2050					2050	2013	2050	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	276	10.3806066	51.08862743	DEU	Germany	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	288	-1.205623522	7.964825185	GHA	Ghana	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	296	-157.5643005	1.768837732	KIR	Kiribati	1	NUMBER	Number				0						176				176	2014	176	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	300	22.58307827	39.47301873	GRC	Greece	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	304	-41.39371316	74.75625681	GRL	Greenland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	308	-61.68248568	12.11238395	GRD	Grenada	1	NUMBER	Number	23124		0	0	0	0	72	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	316	144.7029305	13.35485404	GUM	Guam	1	NUMBER	Number											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	320	-91.2312746	15.00273719	GTM	Guatemala	1	NUMBER	Number	132348	4124	12969	39292	8720	187183	22849	79136	21788				7548	14668	2017	7548	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	324	-11.28173419	11.00210343	GIN	Guinea	1	NUMBER	Number										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	328	-58.97322037	4.788012784	GUY	Guyana	1	NUMBER	Number	278256	30268	36	60	52	84	80	36	80					80	2013	80	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	332	-72.33640958	18.40426539	HTI	Haiti	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	336	12.45315803	41.90343751	VAT	Holy See	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	340	-86.59974381	14.82243161	HND	Honduras	1	NUMBER	Number	7572	1220	2668	64508	26732	73164	39064	22908	2680					2680	2013	2680	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	348	19.41221519	47.1651448	HUN	Hungary	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	352	-19.02116966	64.79134763	ISL	Iceland	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	356	79.3608464	22.34642074	IND	India	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	360	113.9174	-0.994582204	IDN	Indonesia	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	NUMBER	Number	68216	140900	8604	10024	11400	33660	33400								2011	33400	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	368	43.76606267	33.05013795	IRQ	Iraq	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	372	-7.121425272	53.25274054	IRL	Ireland	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	376	34.62277992	31.06164552	ISR	Israel	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	380	12.57022427	42.79917282	ITA	Italy	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	388	-77.31068409	18.15616857	JAM	Jamaica	1	NUMBER	Number	31655	131	141399	32775	0	8893	0	38164		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	392	139.2716103	36.6554539	JPN	Japan	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	NUMBER	Number	1041	0	0	0	0	0	3479	0	0	0	9	11811	10509	4465.8	2017	10509	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	400	37.13024774	30.65365973	JOR	Jordan	1	NUMBER	Number	0	161	76	12	43	46	0	0				9	462	235.5	2017	462	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	404	37.86096816	0.534797278	KEN	Kenya	1	NUMBER	Number	0	2070	0	12935	18788	2704	9224	1885	1167	1079	115	141	0	500.4	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	NUMBER	Number																		
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	NUMBER	Number												0	749	374.5	2017	749	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	NUMBER	Number													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	NUMBER	Number	0	0	22	31	0	0	192	233	29	3340	155	47		892.75	2016	47	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
