series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	CU_USD_M	millions of current United States dollars		0	61.6968	0	2.54745	5.30145	0.12285	0.8478	11.761125	0				5.8805625	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	CU_USD_M	millions of current United States dollars	154.1457	116.3169	128.456625	3876.82875	47.0836875	163.3677	502.0714125	448.7241375	375.921	678.6372375	4158.9244125	2099.02995	591.226425	1580.747805	2017	591.226425	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	CU_USD_M	millions of current United States dollars	25.4343	16.56135	29.806875	44.870625	66.864375	77.768775	32.219625	31.5267	103.9965	18.6048	64.133775	27.88425	58.40835	54.605535	2017	58.40835	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	CU_USD_M	millions of current United States dollars		0		0	0.0249					5.8617	0		0.0246	1.9621	2017	0.0246	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	CU_USD_M	millions of current United States dollars	110.435325	140.7961875	159.1685625	637.3137375	59.856	88.56135	335.6793	149.76225	80.9997	256.7817	57.8214	69.8481	362.9997	165.69012	2017	362.9997	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	CU_USD_M	millions of current United States dollars	189.874125	36.72	131.016	837.185625	57.8646	27550.1534625	283.439025	16.60125	9.07125	113.59545			0	40.8889	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	156	104.1403375	32.30955217	CHN	China	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	CU_USD_M	millions of current United States dollars	639.089625	402.3217875	357.266625	1191.577275	567.2106	2604.89775	2451.1843125	975.1242375	613.2024	527.9120625	379.755	3.0004875	34.11135	311.59626	2017	34.11135	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0		4.5753	4.1506125	0.3227625	0.237825				0.28029375	2014	0.237825	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	CU_USD_M	millions of current United States dollars	0		0		0	0									2010	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	CU_USD_M	millions of current United States dollars	22.226175	9.3852	65.200725	28.409175	42.082875	77.38335	18.3353625	50.6002875	11.8843875	20.89665	4.3756125	11.102625	1.30995	9.913845	2017	1.30995	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	CU_USD_M	millions of current United States dollars												0	2.2837444	1.1418722	2017	2.2837444	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	CU_USD_M	millions of current United States dollars	0	0	0.6404363	0.002902	1.8676479	0.3556979	0.0668599	0	0	0.4995497	0	0	0	0.09990994	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	CU_USD_M	millions of current United States dollars			6.36525		0.02775	0.23715	1.15785	0.111	0.59985	0.0564				0.328125	2014	0.0564	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	CU_USD_M	millions of current United States dollars	13.435275	24.8985	23.734875	106.47525	18.34725	6.4629	49.1238	153.67185	54.54675	46.799025	57.85665	382.92075	162.1807125	140.8607775	2017	162.1807125	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	CU_USD_M	millions of current United States dollars	39.493575	43.2345	19.23075	64.746225	17.2445625	43.93605	98.5968	2.2176	1.4238	2.3258625	4.2075			2.6523875	2015	4.2075	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	CU_USD_M	millions of current United States dollars						0.0313875		0.202725	0.02325	0.033975	0	8.9991	1.1235	2.035965	2017	1.1235	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	CU_USD_M	millions of current United States dollars	206.89515	148.1484375	47.35815	3.5076	2.5308	5.93295	0	0.8046	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	CU_USD_M	millions of current United States dollars	0	0.0939375	0.07605	1.30815	22.217025	20.0844	1.013175	91.4997	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	250	2.457288129	46.62660861	FRA	France	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	254	-53.23619089	3.922673437	GUF	French Guiana	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	CU_USD_M	millions of current United States dollars			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	262	42.18274707	11.56004161	DJI	Djibouti	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	0	0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	266	11.78727747	-0.60687619	GAB	Gabon	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	268	43.3713615	42.04813028	GEO	Georgia	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	270	-15.39944785	13.45295927	GMB	Gambia	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	275	35.25694122	31.94347933	PSE	State of Palestine	1	CU_USD_M	millions of current United States dollars	0	0	0	0	0	0	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	276	10.3806066	51.08862743	DEU	Germany	1	CU_USD_M	millions of current United States dollars													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	288	-1.205623522	7.964825185	GHA	Ghana	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	296	-157.5643005	1.768837732	KIR	Kiribati	1	CU_USD_M	millions of current United States dollars				0						0.25575				0.25575	2014	0.25575	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	300	22.58307827	39.47301873	GRC	Greece	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	304	-41.39371316	74.75625681	GRL	Greenland	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	308	-61.68248568	12.11238395	GRD	Grenada	1	CU_USD_M	millions of current United States dollars	49.1901		0	0	0	0	0.1551	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	316	144.7029305	13.35485404	GUM	Guam	1	CU_USD_M	millions of current United States dollars											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	320	-91.2312746	15.00273719	GTM	Guatemala	1	CU_USD_M	millions of current United States dollars	514.094475	14.6498625	27.978	82.3041	19.018125	622.268325	48.34515	331.860375	41.89425				14.273625	28.0839375	2017	14.273625	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	324	-11.28173419	11.00210343	GIN	Guinea	1	CU_USD_M	millions of current United States dollars										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	328	-58.97322037	4.788012784	GUY	Guyana	1	CU_USD_M	millions of current United States dollars	407.628	45.4927125	1.0553625	0.9841125	1.0686375	1.4975625	3.4611	1.0395	0.126					0.126	2013	0.126	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	332	-72.33640958	18.40426539	HTI	Haiti	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	336	12.45315803	41.90343751	VAT	Holy See	1	CU_USD_M	millions of current United States dollars																		
2018.Q2.G.01	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)	340	-86.59974381	14.82243161	HND	Honduras	1	CU_USD_M	millions of current United States dollars	16.568475	2.9120625	7.87995	129.9430125	67.2058125	147.810975	65.647125	47.274	5.652					5.652	2013	5.652	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
