series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PER_1000000_POP	Per million population	421.45027	438.40622	456.46702	493.29757	542.59411	518.61956	540.81104	564.46578	587.80998	642.34773	695.87701	748.27862	799.75176	850.38863	900.29959			850.14666	2014	900.29959	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	84	-88.70199554	17.19965901	BLZ	Belize	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PER_1000000_POP	Per million population			285.41199	277.3148	283.4311														2004	283.4311	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	104	96.51752295	21.19332882	MMR	Myanmar	1	PER_1000000_POP	Per million population		12.3102	17.75554																2002	17.75554	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	108	29.89080992	-3.366387428	BDI	Burundi	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	112	28.04940161	53.54193075	BLR	Belarus	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	116	104.922836	12.71163737	KHM	Cambodia	1	PER_1000000_POP	Per million population			17.64581													30.37447		30.37447	2015	30.37447	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	120	12.7419827	5.692387031	CMR	Cameroon	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	124	-101.6575058	57.72360191	CAN	Canada	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PER_1000000_POP	Per million population		101.41622	132.71224									49.20611							2011	49.20611	African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PER_1000000_POP	Per million population	135.07658				138.28854		93.18688		98.86777		105.94923			110.8771	99.74028			105.30869	2014	99.74028	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	148	18.66618401	15.36279341	TCD	Chad	1	PER_1000000_POP	Per million population																	58.39111	58.39111	2016	58.39111	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	152	-71.23029019	-35.2652885	CHL	Chile	1	PER_1000000_POP	Per million population								336.59025	357.64589	288.72021	320.12515	354.35629	392.72731	337.4509	430.64193	460.25299		405.2682825	2015	460.25299	Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	156	104.1403375	32.30955217	CHN	China	1	PER_1000000_POP	Per million population	541.66346	575.3384	624.13055	659.93954	704.90619	846.45741	920.66508			852.25811	890.48447	963.87936							2011	963.87936	Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	170	-73.07446751	3.888209046	COL	Colombia	1	PER_1000000_POP	Per million population	99.27162	111.15058	126.83358	138.34697	110.36749	121.60431	137.31847	153.70467	166.81594	172.0312	197.78387	196.51948	187.98356	165.17815	118.24652	131.95982		150.8420125	2015	131.95982	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	174	43.34234565	-11.66121732	COM	Comoros	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	178	15.22052612	-0.840544119	COG	Congo	1	PER_1000000_POP	Per million population	31.54328																		2000	31.54328	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PER_1000000_POP	Per million population																7.22079		7.22079	2015	7.22079	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PER_1000000_POP	Per million population				132.81722	109.62403	124.01594			263.00889	342.00313	384.57477	409.08828	339.69887	357.81056	572.98098			423.496803333333	2014	572.98098	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	191	17.95874553	45.45172212	HRV	Croatia	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	192	-79.54460144	22.10030366	CUB	Cuba	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	196	33.22285964	35.05659437	CYP	Cyprus	1	PER_1000000_POP	Per million population	434.37809	471.97958	609.48271	677.83199	795.28883	916.65065	986.91676												2006	986.91676	Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	203	15.33151382	49.73913871	CZE	Czechia	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	204	2.339933594	9.65401646	BEN	Benin	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	208	9.326571283	56.03829721	DNK	Denmark	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	212	-61.3493756	15.43391378	DMA	Dominica	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PER_1000000_POP	Per million population		39.99143	42.07447	48.53419			70.52095	65.04544	103.23333	118.3501	141.30004	180.29455	282.15916	351.6894	400.71402			344.854193333333	2014	400.71402	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PER_1000000_POP	Per million population																63.36656		63.36656	2015	63.36656	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PER_1000000_POP	Per million population						20.9574		19.93817			42.1994			44.96602				44.96602	2013	44.96602	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	232	38.11074289	16.12894644	ERI	Eritrea	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	233	25.84093481	58.68487172	EST	Estonia	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	242	177.9660884	-17.83301566	FJI	Fiji	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	246	23.308447	61.91586738	FIN	Finland	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	250	2.457288129	46.62660861	FRA	France	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	262	42.18274707	11.56004161	DJI	Djibouti	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	266	11.78727747	-0.60687619	GAB	Gabon	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	268	43.3713615	42.04813028	GEO	Georgia	1	PER_1000000_POP	Per million population														566.74518				566.74518	2013	566.74518	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	270	-15.39944785	13.45295927	GMB	Gambia	1	PER_1000000_POP	Per million population									97.57191	109.17563		33.55545							2011	33.55545	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PER_1000000_POP	Per million population								74.62953	94.22918	143.25475	322.61007			564.54156				564.54156	2013	564.54156	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	276	10.3806066	51.08862743	DEU	Germany	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	288	-1.205623522	7.964825185	GHA	Ghana	1	PER_1000000_POP	Per million population								17.28178			38.37288								2010	38.37288	African Science, Technology and Innovation Indicators (ASTII) Initiative of the African Union/NEPAD Planning and Coordinating Agency (AU/NPCA): African Innovation Outlook series	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	300	22.58307827	39.47301873	GRC	Greece	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	304	-41.39371316	74.75625681	GRL	Greenland	1	PER_1000000_POP	Per million population		536	539	647	701														2004	701	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	308	-61.68248568	12.11238395	GRD	Grenada	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	316	144.7029305	13.35485404	GUM	Guam	1	PER_1000000_POP	Per million population				285.3266	316.25753	303.02648													2005	303.02648	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PER_1000000_POP	Per million population						29.6273	24.25915	34.08688	38.5539	38.6974	24.81132	24.75095	26.91366	17.37601	20.28441	22.15054		21.681155	2015	22.15054	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	324	-11.28173419	11.00210343	GIN	Guinea	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	328	-58.97322037	4.788012784	GUY	Guyana	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	332	-72.33640958	18.40426539	HTI	Haiti	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	336	12.45315803	41.90343751	VAT	Holy See	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	340	-86.59974381	14.82243161	HND	Honduras	1	PER_1000000_POP	Per million population																22.76575		22.76575	2015	22.76575	Latin American Network on Science and Technology Indicators (RICYT)	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	348	19.41221519	47.1651448	HUN	Hungary	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	352	-19.02116966	64.79134763	ISL	Iceland	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	356	79.3608464	22.34642074	IND	India	1	PER_1000000_POP	Per million population	110.09534					135.32425					156.63853					216.18207		216.18207	2015	216.18207	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	360	113.9174	-0.994582204	IDN	Indonesia	1	PER_1000000_POP	Per million population	212.64966	199.16413								89.19929									2009	89.19929	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PER_1000000_POP	Per million population							709.63786		744.97352	709.15629	735.07885		688.7317	671.02399				679.877845	2013	671.02399	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	368	43.76606267	33.05013795	IRQ	Iraq	1	PER_1000000_POP	Per million population								371.14615	381.70591	403.01523	417.68114	427.36399			68.38812	64.81987	63.73208	65.64669	2016	63.73208	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	372	-7.121425272	53.25274054	IRL	Ireland	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	376	34.62277992	31.06164552	ISR	Israel	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	380	12.57022427	42.79917282	ITA	Italy	1	PER_1000000_POP	Per million population																						
2018.Q2.G.01	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PER_1000000_POP	Per million population						69.20697													2005	69.20697	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics	C
