"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"60","Bermuda","BMU","-64.78155012","32.27881922","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","26.71582","26.71718","26.72287","26.74088","26.72574","26.72381","26.73492","26.745","26.71821","26.71989","26.7206","26.71547",2016.0,"26.71547","Country data","Global Surface Water Explorer extraction for UN Environment"
"64","Bhutan","BTN","90.45098484","27.39598568","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","76.49682","76.64861","76.78404","76.43589","76.5572","76.2584","76.10678","76.22383","76.60473","76.50051","76.43328","75.43269",2016.0,"75.43269","Country data","Global Surface Water Explorer extraction for UN Environment"
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","12626.11603","12711.54562","12399.32431","12007.95425","12067.53217","11916.36994","11414.62667","11100.06597","11555.69417","11551.88208","11536.44745","12019.7981",2016.0,"12019.7981","Country data","Global Surface Water Explorer extraction for UN Environment"
"70","Bosnia and Herzegovina","BIH","17.78584332","44.16845548","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","196.80235","199.24025","198.62089","195.98749","196.7554","195.98072","194.37387","192.71676","191.53901","194.15648","196.93276","197.81674",2016.0,"197.81674","Country data","Global Surface Water Explorer extraction for UN Environment"
"72","Botswana","BWA","23.81380223","-22.18810073","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","146.40371","111.06652","129.23518","130.49137","158.68276","151.84844","161.37716","147.23354","199.32478","246.67883","326.38488","383.65489",2016.0,"383.65489","Country data","Global Surface Water Explorer extraction for UN Environment"
"74","Bouvet Island","BVT","3.410732868","-54.43295905","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"76","Brazil","BRA","-53.08432878","-10.77668561","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","102050.7503","102782.8608","104026.8927","104797.6721","105342.4152","105655.7828","105730.4657","106115.8645","105872.14","105833.0257","105190.6747","104863.4682",2016.0,"104863.4682","Country data","Global Surface Water Explorer extraction for UN Environment"
"84","Belize","BLZ","-88.70199554","17.19965901","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","278.63034","278.42642","280.83012","282.87524","283.99374","282.75921","287.16209","285.03172","284.5564","280.94192","282.94615","281.47659",2016.0,"281.47659","Country data","Global Surface Water Explorer extraction for UN Environment"
"86","British Indian Ocean Territory","IOT","72.38715553","-7.299281071","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"90","Solomon Islands","SLB","160.1584117","-9.622391719","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","303.68592","304.63051","305.10369","304.81828","303.69593","303.47672","302.41234","301.91633","301.69415","301.76336","305.32841","309.67067",2016.0,"309.67067","Country data","Global Surface Water Explorer extraction for UN Environment"
"92","British Virgin Islands","VGB","-64.63294223","18.42256578","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5.4852","5.5601","5.45699","5.37918","5.29911","5.28856","5.37315","5.45075","5.44843","5.39784","5.47496","5.48281",2016.0,"5.48281","Country data","Global Surface Water Explorer extraction for UN Environment"
"96","Brunei Darussalam","BRN","114.6288563","4.49736984","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","62.30464","61.98057","62.16362","62.49851","62.14204","62.18642","62.72745","62.93175","62.92932","62.88071","62.87818","62.36587",2016.0,"62.36587","Country data","Global Surface Water Explorer extraction for UN Environment"
"100","Bulgaria","BGR","25.23763153","42.75731323","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1010.2149","1021.0406","1031.39203","1032.92174","1037.33728","1035.83183","1034.76573","1027.56949","1027.08541","1030.514","1034.2587","1028.14773",2016.0,"1028.14773","Country data","Global Surface Water Explorer extraction for UN Environment"
"104","Myanmar","MMR","96.51752295","21.19332882","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5889.72266","6024.54775","6113.67033","6266.68638","6431.02721","6499.47679","6461.94438","6543.59423","6525.15743","6438.12431","6499.62398","6533.37795",2016.0,"6533.37795","Country data","Global Surface Water Explorer extraction for UN Environment"
"108","Burundi","BDI","29.89080992","-3.366387428","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1954.05678","1953.70817","1952.97311","1952.66966","1952.29924","1951.92588","1951.86838","1952.20479","1952.76011","1953.39959","1954.34725","1955.15245",2016.0,"1955.15245","Country data","Global Surface Water Explorer extraction for UN Environment"
"112","Belarus","BLR","28.04940161","53.54193075","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1781.43363","1784.34565","1799.5848","1803.60254","1804.44929","1805.40984","1802.12645","1799.24898","1798.41891","1804.46691","1807.53778","1804.60054",2016.0,"1804.60054","Country data","Global Surface Water Explorer extraction for UN Environment"
"116","Cambodia","KHM","104.922836","12.71163737","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3607.11951","3542.77789","3530.2639","3534.6508","3542.83345","3578.78533","3613.5557","3625.22887","3640.3376","3597.44372","3595.06552","3431.13664",2016.0,"3431.13664","Country data","Global Surface Water Explorer extraction for UN Environment"
"120","Cameroon","CMR","12.7419827","5.692387031","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1898.07704","1907.26119","1915.34363","1923.44912","1929.55241","1930.61951","1922.72456","1923.77587","1915.06423","1910.96265","1890.27334","1875.93757",2016.0,"1875.93757","Country data","Global Surface Water Explorer extraction for UN Environment"
"124","Canada","CAN","-101.6575058","57.72360191","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","694492.5709","695683.7866","696604.1777","696948.4923","697313.2899","697189.9394","696434.2899","696770.3598","695062.9186","695715.4736","696610.7321","698030.27",2016.0,"698030.27","Country data","Global Surface Water Explorer extraction for UN Environment"
"132","Cabo Verde","CPV","-23.63544151","15.07791834","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","281.70044","281.76371","281.58692","281.11505","281.1525","281.04639","281.15482","281.4836","281.8576","281.47959","281.11571","280.67318",2016.0,"280.67318","Country data","Global Surface Water Explorer extraction for UN Environment"
"136","Cayman Islands","CYM","-81.16740559","19.32266656","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3.92066","4.3311","4.52319","4.59583","4.6555","4.69137","4.63549","4.64062","4.74134","4.72536","4.65592","4.66033",2016.0,"4.66033","Country data","Global Surface Water Explorer extraction for UN Environment"
"140","Central African Republic","CAF","20.93559492","7.003720791","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","434.42593","434.39902","433.12364","434.65329","435.24191","439.44872","438.14056","436.57486","435.31341","434.32888","433.12925","431.45728",2016.0,"431.45728","Country data","Global Surface Water Explorer extraction for UN Environment"
"144","Sri Lanka","LKA","80.70489654","7.614693343","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","963.18274","964.43699","962.40214","987.12653","986.75848","986.2658","993.0461","998.20866","997.45978","1002.36944","1014.83061","1025.45793",2016.0,"1025.45793","Country data","Global Surface Water Explorer extraction for UN Environment"
"148","Chad","TCD","18.66618401","15.36279341","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1382.97289","1372.70246","1352.57953","1335.00617","1339.46368","1328.45276","1317.13723","1330.91682","1333.35649","1321.90922","1338.54164","1360.09212",2016.0,"1360.09212","Country data","Global Surface Water Explorer extraction for UN Environment"
"152","Chile","CHL","-71.23029019","-35.2652885","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","12165.32988","12185.21587","12218.383","12245.08854","12232.44491","12230.71775","12218.58715","12186.2387","12173.86985","12149.57138","12123.94729","12106.64734",2016.0,"12106.64734","Country data","Global Surface Water Explorer extraction for UN Environment"
"156","China","CHN","104.1403375","32.30955217","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","103092.8373","104093.7934","105587.1394","107023.352","106890.6191","107307.6054","108234.1573","108735.3398","109928.5903","111143.7729","111771.3603","111859.0566",2016.0,"111859.0566","Country data","Global Surface Water Explorer extraction for UN Environment"
"162","Christmas Island","CXR","105.6426067","-10.4882473","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMPN","Water body extent (permanent and maybe permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","9066.22466","9024.63189","9341.22822","9599.75078","9836.9481","10024.73577","9986.01516","10046.29778","10080.60286","9919.4547","9639.90099","9438.5149",2016.0,"9438.5149","Country data","Global Surface Water Explorer extraction for UN Environment"
