series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage					0.045941	0.000833	0.043446	0.00015	0.004671	0.00112	0.000132	0.000109	0.003604	0.0019272	2017	0.003604	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage	0.016815	0.002019	0.005532	0.01669	0.003519	0.044948	0.02158	0.002527	0.000986					0.000986	2013	0.000986	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage									0	0	0	0	0.000106	2.12e-05	2017	0.000106	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage	0		1.8e-05	0.85075	9.1e-05	0.008387	7e-06								2011	7e-06	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage		0	0.120739	0	0.004337	0.008196	0.000139	0.001007	0.011273	0				0.0056365	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage	0.012869	0.00803	0.006368	0.16206	0.001277	0.003308	0.008374	0.010646	0.006246	0.010375	0.279158	0.041123	0.023041	0.0719886	2017	0.023041	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage	0.131508	0.100453	0.215128	0.01395	1.103622	0.493352	1.919049	0.024558	1.13928	0.027867	0.007646	0.009448	0.071507	0.2511496	2017	0.071507	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage		0		0	1.5e-05					0.003237	0.001553		1.5e-05	0.00160166666666667	2017	1.5e-05	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage	0.004525	0.004979	0.00492	0.015654	0.001423	0.001561	0.005218	0.003226	0.001126	0.003236	0.000717	0.000872	0.00458	0.0021062	2017	0.00458	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage	0.001923	0.000435	0.000878	0.038942	0.001751	0.126217	0.001469	0.000556	0.000584	0.000828			0	0.000470666666666667	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage	0.006923	0.002825	0.002987	0.006109	0.00447	0.010496	0.009379	0.003427	0.011434	0.001976	0.00201	1.4e-05	0.000182	0.0031232	2017	0.000182	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage	0	0	0	0	0		0.007804	0.007271	0.000522	0.000367				0.0004445	2014	0.000367	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage	0		0		0	0									2010	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage	0.00376	0.00045	0.030437	0.003139	0.00197	0.002209	0.003924	0.001451	0.000335	0.012178	0.274703	0.030257	4.1e-05	0.0635028	2017	4.1e-05	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage												0	0.005574	0.002787	2017	0.005574	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	0	0	6.2e-05	0	1e-04	1.8e-05	3e-06	0	0	2.8e-05	0	0	0.000142	3.4e-05	2017	0.000142	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage			0.051367		0.001078	0.00048	0.002311	0.000228	0.001195	0.000213				0.000704	2014	0.000213	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	0.000894	0.002533	0.001332	0.004491	0.001221	0.00017	0.015187	0.034083	0.005816	0.005488	0.009179	0.016852	0.019103	0.0112876	2017	0.019103	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage	0.002458	0.002527	0.001655	0.003087	0.002906	0.020512	0.015704	0.00013	0.000136	0.000746	0.000656			0.000512666666666667	2015	0.000656	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage						2e-06		9e-06	1e-06	2e-06	0	0.000862	0.000137	0.0002004	2017	0.000137	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	0.023059	0.040626	0.007502	0.018835	0.000241	0.001657	0	4.4e-05	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage	0	3e-05	2.2e-05	0.000371	0.007739	0.007524	0.000308	0.030103	0	0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage			0												2007	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage	2.1e-05	0.00027	5.3e-05	8.1e-05	0	4.6e-05	5.2e-05	0							2012	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0					0	2013	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage													0	0	2017	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage				0						0.00143				0.00143	2014	0.00143	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage	2.799579		0	0	0	0	0.000199	0		0				0	2014	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage											0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage	0.113325	0.004332	0.004354	0.073679	0.00261	0.089777	0.006902	0.007247	0.002856				0.000765	0.0018105	2017	0.000765	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage										0	0			0	2015	0	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage	0.532907	0.047545	0.00688	0.000731	0.000657	0.000699	0.001549	0.000388	0.033877					0.033877	2013	0.033877	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage	0.129473	0.003557	0.00481	0.090827	0.007901	0.020081	0.412094	0.004644	0.003006					0.003006	2013	0.003006	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	360	113.9174	-0.994582204	IDN	Indonesia	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	PERCENT	Percentage	0.037563	0.004756	0.009054	0.002146	4.6e-05	0.00461	0.015609								2011	0.015609	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	368	43.76606267	33.05013795	IRQ	Iraq	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	372	-7.121425272	53.25274054	IRL	Ireland	1	PERCENT	Percentage													0.000201	0.000201	2017	0.000201	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	376	34.62277992	31.06164552	ISR	Israel	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	380	12.57022427	42.79917282	ITA	Italy	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	PERCENT	Percentage																		
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	388	-77.31068409	18.15616857	JAM	Jamaica	1	PERCENT	Percentage	0.005255	5.4e-05	0.030465	0.00737	0	0.006327	0	0.009354		1e-05				1e-05	2014	1e-05	UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction	C
2018.Q2.G.01	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	392	139.2716103	36.6554539	JPN	Japan	1	PERCENT	Percentage																		
