"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"175","Mayotte","MYT","45.14015057","-12.82217691","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2.28011","2.36154","2.31576","2.25477","2.27848","2.45363","2.34469","2.27811","2.31957","2.31071","2.48522","2.61157",2016.0,"2.61157","Country data","Global Surface Water Explorer extraction for UN Environment"
"178","Congo","COG","15.22052612","-0.840544119","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1576.94685","1569.10877","1576.29425","1601.71515","1573.40913","1595.09308","1604.36844","1605.33731","1605.53646","1638.46401","1640.6517","1639.74182",2016.0,"1639.74182","Country data","Global Surface Water Explorer extraction for UN Environment"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","35734.49761","35684.6423","35555.22202","35507.68043","35430.18281","35642.18583","35725.10248","35820.02782","35842.9527","35873.18897","35808.22296","35769.39082",2016.0,"35769.39082","Country data","Global Surface Water Explorer extraction for UN Environment"
"184","Cook Islands","COK","-159.7711391","-21.22696458","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.24261","0.14848","0.216","0.28649","0.21506","0.26913","0.49823","0.48142","0.41093","0.47007","0.43749","0.30684",2016.0,"0.30684","Country data","Global Surface Water Explorer extraction for UN Environment"
"188","Costa Rica","CRI","-84.19712782","9.970998683","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","166.74333","165.01041","161.61505","158.90031","160.78253","162.9046","163.5405","165.76116","167.60148","166.87768","167.75591","168.31901",2016.0,"168.31901","Country data","Global Surface Water Explorer extraction for UN Environment"
"191","Croatia","HRV","17.95874553","45.45172212","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","625.735","630.25039","630.68332","625.71901","629.24526","626.67969","624.26555","620.12258","618.32447","622.74175","628.25548","630.13889",2016.0,"630.13889","Country data","Global Surface Water Explorer extraction for UN Environment"
"192","Cuba","CUB","-79.54460144","22.10030366","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2432.68711","2441.79159","2455.02907","2460.94705","2446.98778","2503.84909","2528.94249","2535.85546","2545.8542","2537.53237","2547.21158","2543.51349",2016.0,"2543.51349","Country data","Global Surface Water Explorer extraction for UN Environment"
"196","Cyprus","CYP","33.22285964","35.05659437","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","10.95812","12.14366","12.80391","12.4648","11.29712","10.48195","10.03597","10.41527","11.37861","12.87004","13.08416","13.36731",2016.0,"13.36731","Country data","Global Surface Water Explorer extraction for UN Environment"
"203","Czechia","CZE","15.33151382","49.73913871","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","483.87478","492.95921","497.91071","496.38641","500.13449","501.39338","503.62286","501.23538","502.66864","506.63106","505.79584","503.61804",2016.0,"503.61804","Country data","Global Surface Water Explorer extraction for UN Environment"
"204","Benin","BEN","2.339933594","9.65401646","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","118.04259","117.89725","116.15292","114.89663","114.78424","114.69685","115.18541","115.84401","116.85859","117.80578","118.71874","118.41704",2016.0,"118.41704","Country data","Global Surface Water Explorer extraction for UN Environment"
"208","Denmark","DNK","9.326571283","56.03829721","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2382.38482","2386.24876","2392.63269","2397.48571","2396.55536","2396.21184","2398.12731","2399.08342","2399.48315","2406.43057","2411.06009","2415.19602",2016.0,"2415.19602","Country data","Global Surface Water Explorer extraction for UN Environment"
"212","Dominica","DMA","-61.3493756","15.43391378","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.38139","0.37903","0.37299","0.36585","0.35185","0.3517","0.35212","0.35304","0.34734","0.34262","0.32999","0.31991",2016.0,"0.31991","Country data","Global Surface Water Explorer extraction for UN Environment"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","322.14259","320.10953","328.44481","344.37516","369.91707","398.3711","423.57777","446.36819","466.04359","478.44059","481.12569","478.486",2016.0,"478.486","Country data","Global Surface Water Explorer extraction for UN Environment"
"218","Ecuador","ECU","-78.37005241","-1.447785891","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1788.73258","1769.14754","1747.34285","1750.41668","1777.23718","1843.90923","1822.20576","1850.7712","1854.01179","1898.81122","1915.2344","2012.78873",2016.0,"2012.78873","Country data","Global Surface Water Explorer extraction for UN Environment"
"222","El Salvador","SLV","-88.86862995","13.73603564","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","346.3304","347.30052","347.31599","349.59514","344.76621","345.40269","350.02057","348.05355","347.92335","346.41099","346.08412","340.0726",2016.0,"340.0726","Country data","Global Surface Water Explorer extraction for UN Environment"
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","106.71842","104.46624","97.50641","97.64647","96.28707","96.28276","97.68952","103.47592","104.55473","105.94966","108.06086","109.96853",2016.0,"109.96853","Country data","Global Surface Water Explorer extraction for UN Environment"
"231","Ethiopia","ETH","39.63505296","8.631223181","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","6771.09968","6725.6251","6676.67546","6650.5646","6645.57755","6663.99561","6702.92891","6765.80874","6815.12757","6851.4561","6895.47423","6896.82778",2016.0,"6896.82778","Country data","Global Surface Water Explorer extraction for UN Environment"
"232","Eritrea","ERI","38.11074289","16.12894644","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","30.20589","31.15948","32.06284","32.85702","33.86663","34.74919","36.09737","37.07464","38.14665","39.50469","44.37927","47.53457",2016.0,"47.53457","Country data","Global Surface Water Explorer extraction for UN Environment"
"233","Estonia","EST","25.84093481","58.68487172","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2069.24871","2068.94209","2069.54211","2070.69096","2069.79393","2067.47935","2065.83601","2064.28895","2063.62537","2062.58632","2062.25734","2062.75045",2016.0,"2062.75045","Country data","Global Surface Water Explorer extraction for UN Environment"
"234","Faroe Islands","FRO","-7.122044325","62.21228119","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","166.10804","167.30696","168.79115","171.52157","172.1559","171.54081","171.29956","169.84969","169.77387","169.75777","168.69249","166.89113",2016.0,"166.89113","Country data","Global Surface Water Explorer extraction for UN Environment"
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","456.07396","449.59415","456.68612","459.33318","463.77356","460.94694","467.52814","465.08223","459.94846","457.85321","472.55411","481.19312",2016.0,"481.19312","Country data","Global Surface Water Explorer extraction for UN Environment"
"246","Finland","FIN","23.308447","61.91586738","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","29048.98622","29108.13161","29221.09685","29264.73672","29582.98159","29542.47371","29458.50614","29418.41945","29372.18725","29912.60323","29990.32436","30101.75233",2016.0,"30101.75233","Country data","Global Surface Water Explorer extraction for UN Environment"
"248","Åland Islands","ALA","19.80945969","60.1544901","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"250","France","FRA","2.457288129","46.62660861","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3588.51884","3588.51488","3600.29767","3605.365","3611.57124","3608.20389","3629.83631","3616.86269","3603.32811","3633.70866","3666.20166","3677.11678",2016.0,"3677.11678","Country data","Global Surface Water Explorer extraction for UN Environment"
"254","French Guiana","GUF","-53.23619089","3.922673437","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","471.52449","465.46336","455.97387","455.65889","463.89015","467.09953","470.89936","474.11999","470.59538","471.84551","488.60412","494.88731",2016.0,"494.88731","Country data","Global Surface Water Explorer extraction for UN Environment"
"258","French Polynesia","PYF","-149.4052367","-17.67709294","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","27.74147","20.68554","16.54562","13.45644","12.84597","37.39911","78.55831","77.26646","78.50994","120.55591","145.35981","154.23487",2016.0,"154.23487","Country data","Global Surface Water Explorer extraction for UN Environment"
"260","French Southern Territories","ATF","69.64849091","-49.6068576","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"262","Djibouti","DJI","42.18274707","11.56004161","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","159.29257","158.74557","157.23833","155.8935","154.73325","152.41324","150.4393","151.81811","152.52904","151.6707","152.19322","151.30614",2016.0,"151.30614","Country data","Global Surface Water Explorer extraction for UN Environment"
"266","Gabon","GAB","11.78727747","-0.60687619","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1859.84346","1842.39054","1837.0708","1808.99734","1782.95361","1862.34892","1833.32466","1829.23384","1802.81887","1836.26806","1907.59298","1978.90387",2016.0,"1978.90387","Country data","Global Surface Water Explorer extraction for UN Environment"
"268","Georgia","GEO","43.3713615","42.04813028","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","303.46675","307.81647","309.39423","309.30387","307.63524","308.06119","305.72998","308.16163","306.55671","309.36617","308.64025","308.18612",2016.0,"308.18612","Country data","Global Surface Water Explorer extraction for UN Environment"
"270","Gambia","GMB","-15.39944785","13.45295927","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","735.51307","741.99566","741.31282","743.43262","742.14963","742.19014","740.77299","740.32741","741.35875","743.43907","745.48741","742.35388",2016.0,"742.35388","Country data","Global Surface Water Explorer extraction for UN Environment"
"275","State of Palestine","PSE","35.25694122","31.94347933","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"276","Germany","DEU","10.3806066","51.08862743","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","3655.86174","3683.0313","3727.40529","3742.08702","3708.05341","3710.70046","3719.58102","3730.05417","3737.78681","3803.25567","3819.69564","3827.76507",2016.0,"3827.76507","Country data","Global Surface Water Explorer extraction for UN Environment"
"288","Ghana","GHA","-1.205623522","7.964825185","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","5595.78777","5559.42912","5486.37706","5472.96546","5600.11874","5677.24547","5750.42019","5913.06907","6091.69169","6186.4066","6165.38147","6059.27042",2016.0,"6059.27042","Country data","Global Surface Water Explorer extraction for UN Environment"
"292","Gibraltar","GIB","-5.347561686","36.13895036","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0.25317","0.25358","0.25468","0.25315","0.25349","0.25401","0.25277","0.25216","0.25096","0.24547","0.2451","0.24407",2016.0,"0.24407","Country data","Global Surface Water Explorer extraction for UN Environment"
"296","Kiribati","KIR","-157.5643005","1.768837732","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","132.61353","133.37827","132.74111","132.01175","129.95003","129.27848","129.39155","129.08768","129.13351","131.07855","133.2564","135.33711",2016.0,"135.33711","Country data","Global Surface Water Explorer extraction for UN Environment"
"300","Greece","GRC","22.58307827","39.47301873","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2818.94842","2819.95668","2835.59822","2840.6223","2830.05963","2827.25818","2831.80437","2838.13192","2851.4141","2876.14308","2888.46264","2903.24109",2016.0,"2903.24109","Country data","Global Surface Water Explorer extraction for UN Environment"
"304","Greenland","GRL","-41.39371316","74.75625681","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","33328.95584","33248.41783","33581.05968","33924.50927","35059.82138","35392.49684","35834.83691","35971.1476","36111.35363","36168.49315","36272.24575","36344.5239",2016.0,"36344.5239","Country data","Global Surface Water Explorer extraction for UN Environment"
"308","Grenada","GRD","-61.68248568","12.11238395","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.26619","1.25291","1.31479","1.33698","1.36666","1.38504","1.41991","1.42277","1.44173","1.39091","1.38224","1.3261",2016.0,"1.3261","Country data","Global Surface Water Explorer extraction for UN Environment"
"312","Guadeloupe","GLP","-61.64762115","16.14416917","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","2.99186","2.98045","2.97611","2.97595","2.94159","2.94526","2.9716","2.977","2.95148","2.89665","2.81876","2.74289",2016.0,"2.74289","Country data","Global Surface Water Explorer extraction for UN Environment"
"316","Guam","GUM","144.7029305","13.35485404","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1.17918","1.2296","1.16383","1.07847","1.25636","1.24756","1.22726","1.0418","1.08258","1.10733","1.12068","1.1955",2016.0,"1.1955","Country data","Global Surface Water Explorer extraction for UN Environment"
"320","Guatemala","GTM","-91.2312746","15.00273719","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1154.97608","1148.44602","1143.24858","1140.43374","1148.32846","1147.65176","1152.87341","1154.39086","1157.90114","1150.89625","1154.92894","1153.55206",2016.0,"1153.55206","Country data","Global Surface Water Explorer extraction for UN Environment"
"324","Guinea","GIN","-11.28173419","11.00210343","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","139.72923","147.15901","146.45177","154.33846","162.86524","164.11063","159.07159","159.91609","162.63776","166.42762","167.98665","168.9588",2016.0,"168.9588","Country data","Global Surface Water Explorer extraction for UN Environment"
"328","Guyana","GUY","-58.97322037","4.788012784","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","1367.88874","1367.99002","1372.3468","1367.0445","1375.7539","1382.0468","1380.88831","1379.75488","1383.28344","1380.30691","1386.47442","1389.48485",2016.0,"1389.48485","Country data","Global Surface Water Explorer extraction for UN Environment"
"332","Haiti","HTI","-72.33640958","18.40426539","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","181.77263","182.67851","183.42161","187.64816","191.98","195.84831","200.12996","205.20257","206.90091","209.09876","212.56871","212.19008",2016.0,"212.19008","Country data","Global Surface Water Explorer extraction for UN Environment"
"334","Heard Island and McDonald Islands","HMD","73.52633626","-53.09106147","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","","","","","","","","","","","","","","","",""
"336","Holy See","VAT","12.45315803","41.90343751","6","Ensure availability and sustainable management of water and sanitation for all","6.6","By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes","6.6.1","Change in the extent of water-related ecosystems over time","2","EN_WBE_PMNR","Water body extent (permanent) (square kilometres)","2019.Q1.G.01","KMSQ","Square kilometers","G","Global","0","0","0","0","0","0","0","0","0","0","0","0",2016.0,"0","Country data","Global Surface Water Explorer extraction for UN Environment"
