series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	48	50.5490754	26.04407747	BHR	Bahrain	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	50	89.17660788	22.86961622	BGD	Bangladesh	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	51	44.93839317	40.29499741	ARM	Armenia	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	52	-59.5346489	13.13648273	BRB	Barbados	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	Percentage	0	60	60	60	47.05882	45.71429	45.71429	45.71429	45.71429	45.71429	44.73684	44.73684	44.73684	44.73684	44.73684	73.68421	73.68421	73.68421	82.97872	93.61702	93.61702	97.87234	76.36364	35.13514	35.13514	35.13514	35.13514	35.13514	35.13514	35.13514	2018	35.13514	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage					100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage	0	0	100	100	100	100	100	50	50	50	0	0	0	0	0	0	0	0	14.28571	8.69565	8.33333	8.33333	8	8	8	8	8	8	8	8	2018	8	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage			50	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	80	80	100	100	100	100	100	84	80.76923	76.92308	76.92308	76.92308	76.92308	76.92308	76.92308	76.92308	76.92308	88.46154	79.230772	2018	88.46154	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage		100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	75	75	75	87.5	87.5	100	75	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556	2018	55.55556	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage					100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage	0	100	100	100	16.66667	16.66667	16.66667	16.66667	16.66667	16.66667	16.66667	16.66667	11.11111	11.11111	11.11111	66.66667	66.66667	66.66667	75	9.25926	5.08475	4.83871	4.61538	4.28571	4.34783	4.22535	4.16667	4.05405	4.05405	4.16959	2018	4.05405	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	33.33333	33.33333	33.33333	0	0	0	0	50	50	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	2018	42.85714	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage	0	0	0	40	58.33333	58.33333	58.33333	58.33333	58.33333	58.33333	83.33333	83.33333	83.33333	83.33333	83.33333	100	100	100	100	100	100	100	100	100	100	100	57.57576	52.94118	52.94118	72.691624	2018	52.94118	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage	33.33333	28.57143	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	33.33333	66.66667	66.66667	75	100	100	100	100	100	100	100	54.54545	54.54545	54.54545	54.54545	54.54545	54.54545	54.54545	54.54545	54.54545	54.54545	2018	54.54545	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	97.91667	97.91667	97.91667	97.91667	97.91667	97.91667	97.91667	97.91667	2018	97.91667	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage	96.13402	97.93814	98.19588	98.72123	100	99.51574	99.52153	99.53271	99.53704	99.54023	99.54128	99.54233	99.54233	99.55654	99.56236	99.57173	100	100	94.86755	94.06919	94.06919	94.06919	94.06919	94.06919	94.06919	94.06919	94.06919	94.06919	99.17628	95.090608	2018	99.17628	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage														100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage					100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage	0	0	0	0	0	5.55556	5.55556	5.55556	5.55556	5.55556	5.55556	5.55556	5.55556	5.55556	11.11111	7.69231	7.69231	7.69231	7.69231	7.69231	7.69231	7.69231	7.69231	7.40741	7.40741	7.40741	5.26316	5.26316	5.26316	6.12086	2018	5.26316	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	50	50	50	88.88889	90.90909	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	83.33333	84.61538	85.71429	85.71429	85.71429	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	88.23529	2018	88.23529	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545	4.54545	14.28571	14.28571	14.28571	10.71429	10.71429	9.09091	9.09091	8.82353	8.82353	8.57143	8.57143	8.776166	2018	8.57143	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	0	0	0	0	0	0	0	7.69231	16.66667	16.66667	16.66667	16.66667	16.66667	16.66667	15.78947	20	14.28571	14.28571	18.18182	31.81818	31.81818	31.81818	17.07317	17.07317	17.07317	13.63636	12.76596	7.69231	7.69231	11.772022	2018	7.69231	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	94.73684	94.73684	94.73684	94.73684	94.73684	94.73684	94.73684	94.73684	94.73684	94.73684	100	95.789472	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage					100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	80	80	80	83.33333	90	90	90	90.90909	90	90	90	90	90	90	90	90	90	90	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	90.90909	2018	90.90909	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	100	100	50	0	0	50	2018	0	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage				100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage															100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage	0	0	0	0	10	10	10	10	10	10	10	9.09091	9.09091	9.09091	15.38462	15.38462	15.38462	15.38462	31.25	14.28571	13.51351	13.51351	13.51351	13.51351	13.51351	13.51351	13.51351	13.51351	16.21622	14.054052	2018	16.21622	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage	18.51852	18.51852	17.24138	18.33333	32.46753	51.85185	54.70085	54.7619	56.71642	56.71642	55.7971	55.7971	55.7971	55.7971	55.7971	57.24638	57.24638	57.24638	75.41667	75.83333	75.83333	76.25	100	100	70.75099	70.75099	70.75099	70.75099	70.19608	70.640008	2018	70.19608	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage					100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																																		
2018.Q2.G.01	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage																			100	100	100	100	100	100	100	100	100	100	100	100	2018	100	DAD-IS 2018 http://www.fao.org/dad-is/	C
