series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	Percentage				11.0366	11.11385	12.1054				13.97043	12.93424				7.79644	9.0188			8.40762	2015	9.0188	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	Percentage	13.77201	13.08501			18.69831	22.84906			15.64473	12.86167	11.79651	13.05737		15.63382	17.03031	25.52448			19.3962033333333	2015	25.52448	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	Percentage	18.67085	18.46146	18.71381	19.94096			21.1625		19.92381	22.56084	24.12779	19.48311	17.82895	16.28364	16.8421				16.56287	2014	16.8421	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	Percentage						25.82353		26.50779		20.4774										2009	20.4774	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	Percentage	11.45216	10.61094	9.637		10.3939	11.25693	12.4228	13.21812	14.08182	14.72314	14.56005	15.26899	15.72774	15.59248	15.71921				15.655845	2014	15.71921	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	Percentage	16.05444	18.30537		16.15851	16.82134				19.60072	21.77003	23.05208			23.02396	20.91554	21.15392			21.6978066666667	2015	21.15392	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	Percentage								22.16813	18.8434	16.78565	17.47849									2010	17.47849	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	Percentage	8.92074										5.29154	9.18219	9.72782		9.98591		11.44361		10.71476	2016	11.44361	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	Percentage		9.27774	9.65432	11.18025	6.703	12.07252	12.01048	11.11392	12.61226	12.65675	11.16342	11.10005	10.69092	11.4398					11.4398	2013	11.4398	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	Percentage												5.3992								2011	5.3992	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	PERCENT	Percentage	10.73526	11.43313	12.48608		9.17908	10.95927			12.61554	16.30169	16.5881	14.9793	16.42832	17.24326					17.24326	2013	17.24326	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	112	28.04940161	53.54193075	BLR	Belarus	1	PERCENT	Percentage					12.55235	12.62011	12.45032	10.13372		8.44955	11.77813	11.62665	12.7523	12.27399	12.40672	11.01362	10.79874		11.6232675	2016	10.79874	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	116	104.922836	12.71163737	KHM	Cambodia	1	PERCENT	Percentage	11.07901	11.38079	10.13757		12.40431			11.10351		8.38663	7.7071	7.68447	7.53576	9.91272	9.09353				9.503125	2014	9.09353	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	PERCENT	Percentage	11.6837	15.73394		21.44202	20.84712	21.37761	20.31265	21.56822	15.58864	19.77979	18.75389	14.86777	15.17622	13.82495					13.82495	2013	13.82495	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	124	-101.6575058	57.72360191	CAN	Canada	1	PERCENT	Percentage	12.9826	12.21224	12.1479			12.17807		12.32856	12.00996	12.48364	12.33596	12.21914								2011	12.21914	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	PERCENT	Percentage			19.76623		20.84048		17.54058	18.32875	18.24099	15.88655	14.2169	15.15328		14.77823	16.28219	16.74823	17.88742		16.4240175	2016	17.88742	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	PERCENT	Percentage	9.93077		9.21473	12.02802	12.06446	9.68047	10.05424	9.86948	7.86	7.83693	6.47538	7.82546								2011	7.82546	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	PERCENT	Percentage										8.27079	8.60566	9.11016	8.39403	9.41995	10.82396	10.95026	17.72876		12.2307325	2016	17.72876	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	148	18.66618401	15.36279341	TCD	Chad	1	PERCENT	Percentage	12.84449	13.78685			11.0319	14.67282				9.54159	8.11928	10.08326	9.21241	12.46146					12.46146	2013	12.46146	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	PERCENT	Percentage	16.40149		17.40728	17.60468	16.97488	16.15854	16.19687	16.72521	17.37077	16.99418	17.81364	17.72904		19.61054	19.89099	19.57346			19.6916633333333	2015	19.57346	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	156	104.1403375	32.30955217	CHN	China	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	170	-73.07446751	3.888209046	COL	Colombia	1	PERCENT	Percentage	13.28683	13.46772	15.29956	15.53726	15.43978	15.53561	13.76883	14.48145	14.67729	16.08117	16.41858	15.52914	15.51283	16.91362	15.84515	15.10725	15.96021		15.9565575	2016	15.96021	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	174	43.34234565	-11.66121732	COM	Comoros	1	PERCENT	Percentage			15.78972						29.23312			21.41487	18.49151	16.07073	18.91001	15.34169			16.7741433333333	2015	15.34169	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	178	15.22052612	-0.840544119	COG	Congo	1	PERCENT	Percentage			11.59277	9.51995	8.56181	7.59782					29.01839									2010	29.01839	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	PERCENT	Percentage											9.57672			17.82331		12.49621			15.15976	2015	12.49621	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	PERCENT	Percentage	6.69466											9.64264	8.30885	8.80885	11.55289				10.18087	2014	11.55289	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	PERCENT	Percentage	18.81951	19.15282	19.2405	20.15172	20.43089		20.64334	21.02189	20.81096	23.40822	22.88089	23.00962	23.50156	22.83091	23.10953	23.37343	23.4232		23.1842675	2016	23.4232	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	191	17.95874553	45.45172212	HRV	Croatia	1	PERCENT	Percentage			7.97329	8.2119	8.11906			8.83161	9.54932	9.22726	8.95828	8.51584		9.49459					9.49459	2013	9.49459	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	192	-79.54460144	22.10030366	CUB	Cuba	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	196	33.22285964	35.05659437	CYP	Cyprus	1	PERCENT	Percentage	14.26831	14.32157	14.91421	16.51523	15.83298	15.83936	16.17962	16.72048	17.59075	17.20125	15.7348	15.58158		15.46599	15.53378				15.499885	2014	15.53378	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	Percentage	9.07353	8.83911	8.9881	8.55482	9.53954	9.32312	10.35337	9.69916	9.34464	9.58393	9.48041	9.92718	9.55685	9.60244	9.4578				9.53012	2014	9.4578	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	Percentage	13.5132	15.31058	14.12908	16.68253	19.21395	18.79039	19.70961	14.94869	19.08858	18.17562	26.14396		25.02131	22.34122	22.22771	17.47952			20.6828166666667	2015	17.47952	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	Percentage	15.34415	15.54854	15.43388	15.14175	15.48686	15.77934	15.51264	15.3567	14.83026	14.94417	15.10334	15.03626	12.48871	15.21744	13.82808				14.52276	2014	13.82808	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	Percentage																10.5221			10.5221	2015	10.5221	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	Percentage	12.98848	12.50729	12.07972	9.70181				12.57788												2007	12.57788	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	Percentage	4.9573									13.17257	12.99656	11.97611	11.53415	11.44254	12.06831	12.78786			12.09957	2015	12.78786	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	Percentage	13.29634		15.48564	14.06819		14.65582	15.75177	16.43733	19.44883	18.54698	16.16422	15.87258	15.27999	15.55899	16.11058	16.60156	16.1132		16.0960825	2016	16.1132	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	Percentage	14.90773	14.46177	16.18775				23.97538	24.69945	26.35573	23.58375	26.30404	29.67443	30.53954	27.0211					27.0211	2013	27.0211	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	Percentage		5.86161	5.63338		5.74185		5.16807													2006	5.16807	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	Percentage	14.81044	15.05838	15.28683	15.18783	14.48866	14.52335		13.87777	14.15127	13.45903	13.64279	13.4062	11.9912	12.58435	14.25663				13.42049	2014	14.25663	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	242	177.9660884	-17.83301566	FJI	Fiji	1	PERCENT	Percentage	20.48492	18.52476	19.95339		22.04252	18.76223	19.33155	21.4214	16.73676	15.35247		14.88946		14.03247					14.03247	2013	14.03247	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	246	23.308447	61.91586738	FIN	Finland	1	PERCENT	Percentage	12.17092	12.63445	12.68253	12.77597	12.77896	12.2497	12.28382	12.14995	12.1154	11.84332	11.94549	11.91888	12.79729	12.44551	12.31828				12.381895	2014	12.31828	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	248	19.80945969	60.1544901	ALA	Åland Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	250	2.457288129	46.62660861	FRA	France	1	PERCENT	Percentage	10.78995	10.57707	10.34289	10.84215	10.73231	10.40092	10.3673	10.42599	10.27361	10.10988	10.06913	9.86394	9.60978	9.66188	9.6625				9.66219	2014	9.6625	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	254	-53.23619089	3.922673437	GUF	French Guiana	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	262	42.18274707	11.56004161	DJI	Djibouti	1	PERCENT	Percentage	29.38595	26.28002	25.48931	24.27149	24.70114	22.71505	24.70796	22.52744			12.3284									2010	12.3284	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	266	11.78727747	-0.60687619	GAB	Gabon	1	PERCENT	Percentage	17.70649										13.33042	13.74125	12.58227	8.73757	11.22549				9.98153	2014	11.22549	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	268	43.3713615	42.04813028	GEO	Georgia	1	PERCENT	Percentage	12.54072	12.36196	13.60351	12.49294	15.03676	11.18125	12.89539	9.48665	8.9376	8.99825		9.26943	6.70776				12.6662		12.6662	2016	12.6662	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	270	-15.39944785	13.45295927	GMB	Gambia	1	PERCENT	Percentage	11.9218	8.20527	8.80675	8.1835	4.77066	5.25027	5.36076	7.2975	18.41265	13.29374	17.61123	15.11833	13.78283	10.28876					10.28876	2013	10.28876	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	275	35.25694122	31.94347933	PSE	State of Palestine	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	276	10.3806066	51.08862743	DEU	Germany	1	PERCENT	Percentage							9.57416	10.14314	10.11993	10.25824	10.39811	10.75331	11.1373	11.04308	11.13364				11.08836	2014	11.13364	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	288	-1.205623522	7.964825185	GHA	Ghana	1	PERCENT	Percentage		15.74111			22.37925	23.42996	24.16198	22.31702	24.0375	22.49513	20.69614	30.63431	37.52096	21.22221	20.98514				21.103675	2014	20.98514	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	292	-5.347561686	36.13895036	GIB	Gibraltar	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	296	-157.5643005	1.768837732	KIR	Kiribati	1	PERCENT	Percentage	15.26542	11.51614																		2001	11.51614	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	300	22.58307827	39.47301873	GRC	Greece	1	PERCENT	Percentage	6.95777	7.31652	7.47716	7.3604	7.70183	8.70021														2005	8.70021	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	304	-41.39371316	74.75625681	GRL	Greenland	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	308	-61.68248568	12.11238395	GRD	Grenada	1	PERCENT	Percentage				10.80899													42.78863		42.78863	2016	42.78863	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	Percentage							20.33845	21.27816	23.34816		19.29692	20.24641	21.10514	20.63795	21.95939	24.0855	23.43475		22.5293975	2016	23.43475	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	Percentage	15.19597	10.31576	13.06432	11.62475	12.3133	10.94747			15.67826	13.5834	12.43832	14.25931	9.46061	14.13281	11.98951				13.06116	2014	11.98951	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	Percentage	17.65684	16.55556	16.90001	13.81456	11.08074	13.82344	13.48169	11.52616		10.34722	11.97244	11.82504	10.26061							2012	10.26061	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	Percentage																							
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	Percentage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	0	UNESCO Institute of Statistics (UIS).	C
2018.Q2.G.01	SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	Percentage														19.86407					19.86407	2013	19.86407	UNESCO Institute of Statistics (UIS).	C
