seriesId,newSeriesName,units,multiplier,baseYear,dim_expenditureType,dim_pesonnelType,dim_industry,dim_typeOfSpecies,dim_typeOfODA,dim_location,dim_ageGroup,dim_sex,dim_educationLevel,topicId,topicNameEN,topicNameFR,tableCode,tableId,tableName,tableNote,tableStatusId,tbBkCode,tbBkPrint,seriesCode,countryAttributeId,seriesName,sourceId,type,parentRegionId,parentRegion_DescEN,refAreaId,refAreaName,dataId,value,year,sourceCode,sourceNameEN,sourceNameFR
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,34,Southern Asia,4,Afghanistan,20093893,11.5924,2010,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,34,Southern Asia,4,Afghanistan,20093894,18.3461,2017,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,39,Southern Europe,8,Albania,20093895,12.9649,2017,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,15,Northern Africa,12,Algeria,20093896,21.9694,2005,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,15,Northern Africa,12,Algeria,20093897,14.9261,2010,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,15,Northern Africa,12,Algeria,20093898,9.3317,2017,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,39,Southern Europe,20,Andorra,20093899,22.3265,2005,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,39,Southern Europe,20,Andorra,20093900,17.647,2010,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,39,Southern Europe,20,Andorra,20093901,18.7711,2017,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,17,Middle Africa,24,Angola,20093902,12.8557,2005,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
18,Major trading partner 2 (% of imports),Percent,,,,,,,,,,,,15,International merchandise trade,Commerce international des marchandises,majtradepa,14,Major trading partners,,1,T22 ,Y,mjtradimp2,15.0,Major trading partner 2 (% of imports),95,Area,17,Middle Africa,24,Angola,20093903,14.3692,2010,UNSD_COMTRADE,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2018.  ","Organisation des Nations Unies, Division de statistique, New York, Comtrade base de données de l'ONU, dernier accès juin 2018."
