seriesId,newSeriesName,units,multiplier,baseYear,dim_expenditureType,dim_pesonnelType,dim_industry,dim_typeOfSpecies,dim_typeOfODA,dim_location,dim_ageGroup,dim_sex,dim_educationLevel,topicId,topicNameEN,topicNameFR,tableCode,tableId,tableName,tableNote,tableStatusId,tbBkCode,tbBkPrint,seriesCode,countryAttributeId,seriesName,sourceId,type,parentRegionId,parentRegion_DescEN,refAreaId,refAreaName,dataId,value,year,sourceCode,sourceNameEN,sourceNameFR
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,34,Southern Asia,4,Afghanistan,20056672,0.6167,2012,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616049,1.3679000000000001,2005,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616050,1.5088,2006,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616051,1.5897999999999999,2007,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616052,1.2725,2008,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616053,0.4738,2009,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616054,1.2968,2010,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616055,1.5253999999999999,2011,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616056,1.7918,2012,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616057,1.6593,2013,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616058,0.8982,2014,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,19616059,0.9672000000000001,2015,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056673,0.8418,2000,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056674,2.5284,2001,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056675,2.5281000000000002,2002,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056676,1.3609,2003,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056677,1.2328000000000001,2004,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,8,Albania,20056678,1.035,2016,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,15,Northern Africa,12,Algeria,19616062,0.4414,2014,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,15,Northern Africa,12,Algeria,19616063,0.3698,2015,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,19616065,2.4314999999999998,2008,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464433,0.0,2007,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464434,0.0,2009,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464435,0.0,2010,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464436,0.0,2011,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464437,0.0,2012,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
1622,Distribution of intentional homicide victims by sex,Percent,,,,,,,,,,FEMALE,,11,Crime,Criminalité,crime,104,Intentional homicides and other crimes,13 Jun 2018 (Ian)  Regional data from SDG 16.1.1.,2,T12 ,Y,homivicF,,"Percentage of male and female intentional homicide victims, Female         ",92,Area,39,Southern Europe,20,Andorra,20464438,0.0,2013,UNODC,"United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.","Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018."
