topicId,topicNameEN,topicNameFR,tableCode,tableId,tableName,tableNote,tableStatusId,tbBkCode,tbBkPrint,seriesCode,countryAttributeId,seriesId,seriesName,sourceId,type,parentRegionId,parentRegion_DescEN,refAreaId,refAreaName,dataId,value,year,sourceCode,sourceNameEN,sourceNameFR
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316371,430600.0,1995,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316372,534200.0,1996,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316373,501200.0,1997,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316374,553400.0,1998,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316375,573500.0,1999,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316376,517600.0,2000,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316377,538100.0,2001,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316378,561600.0,2002,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316379,620600.0,2003,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316380,626400.0,2004,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316381,633100.0,2005,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316382,754500.0,2006,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316383,776300.0,2007,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316384,781700.0,2008,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316385,814400.0,2009,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316386,914800.0,2010,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316387,1001700.0,2011,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316388,1137700.0,2012,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316389,1169700.0,2013,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316390,1173900.0,2014,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316391,1240200.0,2015,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316392,1352300.0,2016,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,,,1,World,20316393,1404600.0,2017,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316394,7600.0,1997,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316395,8800.0,1998,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316396,8700.0,1999,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316397,5800.0,2000,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316398,5000.0,2001,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316399,7800.0,2002,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316400,8500.0,2003,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316401,4300.0,2004,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316402,4800.0,2005,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316403,4500.0,2006,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316404,4600.0,2007,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316405,5300.0,2008,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316406,5500.0,2009,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316407,9600.0,2010,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316408,10500.0,2011,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316409,10400.0,2012,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316410,8700.0,2013,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316411,8800.0,2014,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316412,8600.0,2015,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316413,7900.0,2016,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,2,Africa,20316414,9400.0,2017,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316415,6.0,2000,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316416,49.0,2001,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316417,87.0,2002,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316418,201.0,2003,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316419,390.0,2004,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316420,395.0,2005,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316421,116.0,2006,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316422,420.0,2007,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316423,541.0,2008,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316424,402.0,2009,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316425,349.0,2010,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316426,21.0,2011,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316427,9.0,2013,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316428,5.0,2014,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316429,10.0,2015,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316430,5.0,2016,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Area,39,Southern Europe,8,Albania,20316431,10.0,2017,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,9,Oceania,20316432,13000.0,1997,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
14,Science and technology,Science et technologie,patents,67,Patents,,2,T28 ,Y,pat_grts,,318,Grants of patents (number),44,Region,1,World,9,Oceania,20316433,18500.0,1998,WIPO,"World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.","Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018."
